6004 -3.46 0 346.479
0.0325500 0.9796192 11.1512749 11.1512749 2.7426018
0.0357000 0.9775990 12.2191192 12.2191192 2.8073436
0.0399000 0.9733149 13.6384472 13.6384472 2.9028952
0.0451500 0.9684198 15.4045568 15.4045568 3.0148414
0.0504000 0.9636704 17.1611315 17.1611315 3.1122936
0.0567000 0.9607841 19.2629012 19.2629012 3.2406438
0.0640500 0.9552906 21.7023141 21.7023141 3.3936237
0.0714000 0.9515064 24.1291399 24.1291399 3.5373299
0.0798000 0.9427490 26.8847390 26.8847390 3.6894392
0.0892500 0.9340518 29.9538116 29.9538116 3.8642858
0.1008000 0.9241694 33.6700487 33.6700487 4.0616018
0.1123500 0.9171969 37.3539990 37.3539990 4.2623175
0.1260000 0.9093709 41.6693905 41.6693905 4.4711756
0.1417500 0.9007622 46.6017829 46.6017829 4.7001807
0.1585500 0.8898265 51.8107028 51.8107028 4.9208358
0.1785000 0.8752431 57.9100238 57.9100238 5.1887682
0.2005500 0.8618353 64.5462656 64.5462656 5.4728139
0.2247000 0.8470627 71.6772241 71.6772241 5.7390237
0.2520000 0.8351553 79.6251794 79.6251794 6.0271361
0.2824500 0.8119118 88.3118279 88.3118279 6.2959200
0.3171000 0.7948734 97.9532320 97.9532320 6.6164379
0.3549000 0.7756463 108.2378582 108.2378582 6.9019647
0.3990000 0.7585656 119.9344147 119.9344147 7.2347502
0.4473000 0.7378770 132.4333716 132.4333716 7.5263423
0.5019000 0.7111593 146.1228635 146.1228635 7.8076018
0.5628000 0.6960806 160.9387489 160.9387489 8.1040110
0.6310500 0.6757365 177.1709534 177.1709534 8.3972394
0.7087500 0.6514334 194.9871827 194.9871827 8.6391870
0.7948500 0.6333581 214.2124479 214.2124479 8.8998370
0.8914500 0.6145825 235.0252095 235.0252095 9.1373696
1.0006500 0.5964584 257.9206802 257.9206802 9.3230565
1.1227651 0.5714531 282.5716134 282.5716134 9.4944379
1.2594751 0.5501417 309.0757947 309.0757947 9.6025456
1.4127226 0.5354793 337.7717013 337.7717013 9.7901920
1.5858151 0.5234060 369.4258444 369.4258444 9.9335554
1.7787526 0.5029938 403.5666660 403.5666660 10.1225115
1.9959451 0.4768114 440.4118817 440.4118817 10.3073049
2.2393220 0.4674044 480.4556801 480.4556801 10.5118104
