7007 -4 0 788.044
0.0325500 0.9833139 25.5119740 25.5119740 31.3675943
0.0357000 0.9811141 27.9492486 27.9492486 31.3508047
0.0399000 0.9782027 31.1904957 31.1904957 31.3287653
0.0451500 0.9745971 35.2285826 35.2285826 31.3017594
0.0504000 0.9710288 39.2518451 39.2518451 31.2753396
0.0567000 0.9667950 44.0604063 44.0604063 31.2443838
0.0640500 0.9619204 49.6440349 49.6440349 31.2092621
0.0714000 0.9571132 55.1996517 55.1996517 31.1751669
0.0798000 0.9517056 61.5151423 61.5151423 31.1374022
0.0892500 0.9457267 68.5777050 68.5777050 31.0963751
0.1008000 0.9385674 77.1499533 77.1499533 31.0482124
0.1123500 0.9315669 85.6578376 85.6578376 31.0020984
0.1260000 0.9234893 95.6315421 95.6315421 30.9500672
0.1417500 0.9144228 107.0333106 107.0333106 30.8931135
0.1585500 0.9050454 119.0732012 119.0732012 30.8357122
0.1785000 0.8942813 133.2122637 133.2122637 30.7716411
0.2005500 0.8828343 148.6467710 148.6467710 30.7055006
0.2247000 0.8708087 165.3279932 165.3279932 30.6381038
0.2520000 0.8578191 183.9159888 183.9159888 30.5675512
0.2824500 0.8440365 204.3276732 204.3276732 30.4950702
0.3171000 0.8291987 227.1640217 227.1640217 30.4195401
0.3549000 0.8139584 251.6285724 251.6285724 30.3444350
0.3990000 0.7973140 279.6163745 279.6163745 30.2650349
0.4473000 0.7803387 309.6300904 309.6300904 30.1866774
0.5019000 0.7625523 342.8108588 342.8108588 30.1071817
0.5628000 0.7442737 378.9547335 378.9547335 30.0279816
0.6310500 0.7255182 418.4650431 418.4650431 29.9490029
0.7087500 0.7060750 462.2764002 462.2764002 29.8693827
0.7948500 0.6865739 509.5030380 509.5030380 29.7915624
0.8914500 0.6668685 560.9969210 560.9969210 29.7147670
1.0006500 0.6469087 617.5007400 617.5007400 29.6386963
1.1227651 0.6270032 678.7693961 678.7693961 29.5644007
1.2594751 0.6071925 745.2215601 745.2215601 29.4919445
1.4127226 0.5875488 817.3302296 817.3302296 29.4213601
1.5858151 0.5680083 896.1049638 896.1049638 29.3522648
1.7787526 0.5488674 980.9717237 980.9717237 29.2856714
1.9959451 0.5299941 1073.2544071 1073.2544071 29.2210079
2.2393220 0.5115500 1173.0849744 1173.0849744 29.1586164
2.5125215 0.4935469 1281.2262526 1281.2262526 29.0983756
2.8192921 0.4760616 1398.3669344 1398.3669344 29.0402297
3.1631068 0.4591790 1524.9998654 1524.9998654 28.9841802
3.5483644 0.4428517 1661.8594953 1661.8594953 28.9301458
3.9810846 0.4270703 1810.1062940 1810.1062940 28.8779259
4.4672872 0.4118462 1970.7397491 1970.7397491 28.8274336
5.0118948 0.3972296 2144.2691859 2144.2691859 28.7787401
5.6245099 0.3831338 2332.5428822 2332.5428822 28.7315279
6.3098094 0.3696082 2535.6993830 2535.6993830 28.6859663
