7005 -4 0 795.703
0.0325500 0.9731593 25.4931960 25.4931960 31.2452806
0.0357000 0.9709871 27.9287519 27.9287519 31.2286011
0.0399000 0.9681108 31.1677287 31.1677287 31.2067056
0.0451500 0.9645486 35.2030108 35.2030108 31.1798748
0.0504000 0.9610239 39.2235058 39.2235058 31.1536249
0.0567000 0.9568438 44.0288022 44.0288022 31.1228661
0.0640500 0.9520305 49.6087028 49.6087028 31.0879649
0.0714000 0.9472863 55.1606822 55.1606822 31.0540808
0.0798000 0.9419494 61.4721376 61.4721376 31.0165461
0.0892500 0.9360477 68.5303015 68.5303015 30.9757644
0.1008000 0.9289804 77.0973715 77.0973715 30.9278830
0.1123500 0.9220712 85.6002860 85.6002860 30.8820304
0.1260000 0.9141025 95.5684220 95.5684220 30.8302825
0.1417500 0.9051655 106.9642329 106.9642329 30.7736207
0.1585500 0.8959207 118.9983274 118.9983274 30.7164929
0.1785000 0.8853105 133.1312606 133.1312606 30.6526995
0.2005500 0.8740230 148.5598546 148.5598546 30.5868146
0.2247000 0.8621657 165.2355729 165.2355729 30.5196479
0.2520000 0.8493602 183.8185918 183.8185918 30.4493060
0.2824500 0.8357631 204.2260182 204.2260182 30.3770103
0.3171000 0.8211176 227.0589822 227.0589822 30.3016326
0.3549000 0.8060661 251.5212223 251.5212223 30.2266336
0.3990000 0.7896306 279.5079396 279.5079396 30.1472887
0.4473000 0.7728630 309.5221940 309.5221940 30.0689288
0.5019000 0.7553041 342.7057761 342.7057761 29.9893656
0.5628000 0.7372420 378.8552326 378.8552326 29.9100373
0.6310500 0.7186969 418.3734589 418.3734589 29.8308919
0.7087500 0.6994707 462.1956441 462.1956441 29.7510750
0.7948500 0.6801611 509.4358363 509.4358363 29.6730445
0.8914500 0.6606409 560.9443421 560.9443421 29.5960388
1.0006500 0.6408685 617.4647087 617.4647087 29.5197548
1.1227651 0.6211289 678.7503875 678.7503875 29.4452604
1.2594751 0.6014732 745.2179873 745.2179873 29.3726306
1.4127226 0.5819438 817.3376892 817.3376892 29.3019045
1.5858151 0.5625093 896.1130153 896.1130153 29.2327018
1.7787526 0.5434956 980.9696754 980.9696754 29.1660153
1.9959451 0.5247745 1073.2348119 1073.2348119 29.1012074
2.2393220 0.5064642 1173.0383427 1173.0383427 29.0386258
2.5125215 0.4885838 1281.1390831 1281.1390831 28.9781601
2.8192921 0.4711692 1398.2172936 1398.2172936 28.9197978
3.1631068 0.4542902 1524.7439832 1524.7439832 28.8636299
3.5483644 0.4379836 1661.4359907 1661.4359907 28.8096086
3.9810846 0.4222196 1809.4522067 1809.4522067 28.7575078
4.4672872 0.4069839 1969.7676513 1969.7676513 28.7072653
5.0118948 0.3923765 2142.8776764 2142.8776764 28.6589130
5.6245099 0.3783125 2330.6232848 2330.6232848 28.6121314
6.3098094 0.3648266 2533.1354391 2533.1354391 28.5671260
7.0803644 0.3518606 2752.7362562 2752.7362562 28.5235500
7.9440561 0.3394335 2990.1606850 2990.1606850 28.4814463
8.9125633 0.3274991 3247.0183948 3247.0183948 28.4406776
10.0014481 0.3160279 3525.6661774 3525.6661774 28.4010338
11.2210876 0.3050367 3826.8861530 3826.8861530 28.3625834
12.5894367 0.2945134 4153.1191044 4153.1191044 28.3251454
14.1269504 0.2844316 4507.0946068 4507.0946068 28.2885100
15.8491767 0.2747947 4890.0905456 4890.0905456 28.2526649
17.7840324 0.2655312 5305.8286843 5305.8286843 28.2173583
19.9529062 0.2566878 5756.2358934 5756.2358934 28.1824442
22.3872322 0.2481416 6244.9541809 6244.9541809 28.1478029
25.1199938 0.2399474 6775.3693997 6775.3693997 28.1133559
28.1840786 0.2321094 7350.5824364 7350.5824364 28.0789680
31.6237393 0.2245232 7975.1882939 7975.1882939 28.0444732
35.4826072 0.2172841 8653.1643056 8653.1643056 28.0096393
39.8132470 0.2103572 9389.6623346 9389.6623346 27.9746069
44.6694872 0.2036473 10189.2078186 10189.2078186 27.9393823
50.1205675 0.1971325 11058.0228205 11058.0228205 27.9036760
56.2377471 0.1909354 12002.0968392 12002.0968392 27.8670961
63.0967693 0.1849298 13027.3702191 13027.3702191 27.8294316
70.7954662 0.1791241 14141.9793749 14141.9793749 27.7902559
79.4340106 0.1734212 15353.1884025 15353.1884025 27.7495042
89.1259377 0.1678350 16668.5978432 16668.5978432 27.7073170
100.0026275 0.1624536 18097.3073738 18097.3073738 27.6633417
112.2074471 0.1572097 19648.7943049 19648.7943049 27.6168094
125.8964104 0.1521108 21332.6872661 21332.6872661 27.5677945
141.2559945 0.1473037 23161.3866074 23161.3866074 27.5174546
158.4947918 0.1426800 25149.4070984 25149.4070984 27.4640435
177.8326602 0.1382238 27309.5177573 27309.5177573 27.4070592
199.5344894 0.1338585 29657.8295041 29657.8295041 27.3467001
223.8731455 0.1295125 32207.1919554 32207.1919554 27.2803552
251.1895596 0.1254040 34975.8037825 34975.8037825 27.2087870
281.8404883 0.1215893 37986.9510467 37986.9510467 27.1325248
316.2378815 0.1175513 41259.1601700 41259.1601700 27.0491499
354.8252370 0.1134234 44802.9730330 44802.9730330 26.9564316
398.1250863 0.1098342 48647.2349825 48647.2349825 26.8587659
446.6934609 0.1056702 52812.5324097 52812.5324097 26.7564126
501.1903976 0.1017868 57307.4482323 57307.4482323 26.6404715
562.3470481 0.0977382 62161.4753356 62161.4753356 26.5089007
