6013 -3.52 0 654.093
0.0325500 0.9547257 20.8961936 20.8961936 11.6994822
0.0357000 0.9500338 22.8569126 22.8569126 11.8072506
0.0399000 0.9436134 25.4560344 25.4560344 11.9334238
0.0451500 0.9359595 28.6814212 28.6814212 12.0975087
0.0504000 0.9286949 31.8794349 31.8794349 12.2558442
0.0567000 0.9206650 35.6864686 35.6864686 12.4492280
0.0640500 0.9112398 40.0873913 40.0873913 12.6524464
0.0714000 0.9034369 44.4457409 44.4457409 12.8457847
0.0798000 0.8924190 49.3730151 49.3730151 13.0396550
0.0892500 0.8814074 54.8517674 54.8517674 13.2425483
0.1008000 0.8695781 61.4613205 61.4613205 13.5158588
0.1123500 0.8572159 67.9765953 67.9765953 13.7658516
0.1260000 0.8446191 75.5669539 75.5669539 14.0300922
0.1417500 0.8295363 84.1838799 84.1838799 14.3111658
0.1585500 0.8166998 93.2153081 93.2153081 14.5959514
0.1785000 0.8012850 103.7699453 103.7699453 14.9110994
0.2005500 0.7873742 115.2212693 115.2212693 15.1976115
0.2247000 0.7724355 127.5337653 127.5337653 15.4929778
0.2520000 0.7582235 141.1969952 141.1969952 15.8079006
0.2824500 0.7397467 156.1144318 156.1144318 16.0996739
0.3171000 0.7233575 172.6905364 172.6905364 16.4871518
0.3549000 0.7058081 190.3703299 190.3703299 16.7775752
0.3990000 0.6864190 210.4133016 210.4133016 17.0861724
0.4473000 0.6673906 231.7871586 231.7871586 17.3725730
0.5019000 0.6497909 255.3221040 255.3221040 17.6735911
0.5628000 0.6313504 280.8444473 280.8444473 17.9297143
0.6310500 0.6131719 308.6480643 308.6480643 18.2298422
0.7087500 0.5922920 339.2624663 339.2624663 18.4542671
0.7948500 0.5726522 372.0503449 372.0503449 18.6954928
0.8914500 0.5597359 407.7957319 407.7957319 18.8772765
1.0006500 0.5399228 447.0317884 447.0317884 19.1076895
1.1227651 0.5272287 489.5704269 489.5704269 19.3821738
1.2594751 0.5036340 535.5350196 535.5350196 19.4817462
1.4127226 0.4856053 585.1647092 585.1647092 19.6896602
1.5858151 0.4631962 638.9694800 638.9694800 19.8647540
1.7787526 0.4490597 696.2689888 696.2689888 20.0370355
1.9959451 0.4364282 759.1931610 759.1931610 20.1257510
2.2393220 0.4101497 826.7369032 826.7369032 20.3082695
2.5125215 0.3926192 898.4383404 898.4383404 20.4652152
2.8192921 0.3825790 976.0274176 976.0274176 20.5536019
3.1631068 0.3675160 1059.9378485 1059.9378485 20.6116838
3.5483644 0.3476401 1149.6520353 1149.6520353 20.8089367
3.9810846 0.3347061 1246.1619780 1246.1619780 20.9031592
