7015 -4 0 791.952
0.0325500 0.9815624 25.5939489 25.5939489 33.1389366
0.0357000 0.9793573 28.0389332 28.0389332 33.1221700
0.0399000 0.9764394 31.2903984 31.2903984 33.1001639
0.0451500 0.9728264 35.3411634 35.3411634 33.0732023
0.0504000 0.9692511 39.3770001 39.3770001 33.0468298
0.0567000 0.9650092 44.2005162 44.2005162 33.0159328
0.0640500 0.9601274 49.8014169 49.8014169 32.9808828
0.0714000 0.9553166 55.3741389 55.3741389 32.9468616
0.0798000 0.9499043 61.7089834 61.7089834 32.9091854
0.0892500 0.9439215 68.7930760 68.7930760 32.8682638
0.1008000 0.9367580 77.3913099 77.3913099 32.8202402
0.1123500 0.9297496 85.9247970 85.9247970 32.7742735
0.1260000 0.9216667 95.9282881 95.9282881 32.7224248
0.1417500 0.9125958 107.3638436 107.3638436 32.6656925
0.1585500 0.9032163 119.4391140 119.4391140 32.6085441
0.1785000 0.8924609 133.6194659 133.6194659 32.5447849
0.2005500 0.8810325 149.0988973 149.0988973 32.4790006
0.2247000 0.8690305 165.8286206 165.8286206 32.4119971
0.2520000 0.8560738 184.4707431 184.4707431 32.3418914
0.2824500 0.8423280 204.9420258 204.9420258 32.2699051
0.3171000 0.8275309 227.8453234 227.8453234 32.1949533
0.3549000 0.8123447 252.3821275 252.3821275 32.1204809
0.3990000 0.7957737 280.4536767 280.4536767 32.0418157
0.4473000 0.7788810 310.5590231 310.5590231 31.9642713
0.5019000 0.7611930 343.8434994 343.8434994 31.8857013
0.5628000 0.7430206 380.1038025 380.1038025 31.8075486
0.6310500 0.7243773 419.7453842 419.7453842 31.7298351
0.7087500 0.7050783 463.7081288 463.7081288 31.6517426
0.7948500 0.6857438 511.1069368 511.1069368 31.5756924
0.8914500 0.6662082 562.7994523 562.7994523 31.5009441
1.0006500 0.6463957 619.5331964 619.5331964 31.4272832
1.1227651 0.6266320 681.0633129 681.0633129 31.3558582
1.2594751 0.6069116 747.8104204 747.8104204 31.2867436
1.4127226 0.5872870 820.2448598 820.2448598 31.2201031
1.5858151 0.5677462 899.3738241 899.3738241 31.1557310
