7005 -4 0 795.703
0.0325500 0.9731606 25.4932118 25.4932118 31.2453005
0.0357000 0.9709886 27.9287716 27.9287716 31.2286237
0.0399000 0.9681128 31.1677552 31.1677552 31.2067321
0.0451500 0.9645513 35.2030481 35.2030481 31.1799077
0.0504000 0.9610272 39.2235565 39.2235565 31.1536643
0.0567000 0.9568481 44.0288738 44.0288738 31.1229126
0.0640500 0.9520353 49.6088025 49.6088025 31.0880181
0.0714000 0.9472911 55.1608106 55.1608106 31.0541384
0.0798000 0.9419545 61.4723008 61.4723008 31.0166099
0.0892500 0.9360533 68.5305059 68.5305059 30.9758386
0.1008000 0.9289875 77.0976381 77.0976381 30.9279753
0.1123500 0.9220791 85.6006252 85.6006252 30.8821453
0.1260000 0.9141104 95.5688460 95.5688460 30.8304306
0.1417500 0.9051755 106.9647703 106.9647703 30.7738123
0.1585500 0.8959290 118.9989911 118.9989911 30.7167327
0.1785000 0.8853174 133.1320374 133.1320374 30.6530183
0.2005500 0.8740292 148.5607473 148.5607473 30.5872417
0.2247000 0.8621720 165.2365806 165.2365806 30.5202176
0.2520000 0.8493680 183.8197607 183.8197607 30.4500450
0.2824500 0.8357746 204.2274456 204.2274456 30.3779700
0.3171000 0.8211363 227.0608274 227.0608274 30.3028791
0.3549000 0.8060884 251.5236808 251.5236808 30.2282191
0.3990000 0.7896527 279.5111792 279.5111792 30.1493206
0.4473000 0.7728813 309.5262038 309.5262038 30.0715264
0.5019000 0.7553203 342.7105060 342.7105060 29.9926704
0.5628000 0.7372556 378.8607206 378.8607206 29.9141988
0.6310500 0.7186985 418.3794148 418.3794148 29.8361483
0.7087500 0.6994596 462.2015034 462.2015034 29.7577201
0.7948500 0.6801307 509.4401287 509.4401287 29.6813371
0.8914500 0.6605904 560.9458372 560.9458372 29.6063321
1.0006500 0.6408074 617.4615051 617.4615051 29.5325576
1.1227651 0.6210302 678.7395999 678.7395999 29.4610886
1.2594751 0.6013250 745.1935860 745.1935860 29.3921076
1.4127226 0.5817140 817.2908060 817.2908060 29.3256546
1.5858151 0.5621885 896.0278408 896.0278408 29.2615153
1.7787526 0.5430971 980.8296923 980.8296923 29.2007371
1.9959451 0.5242824 1073.0167970 1073.0167970 29.1429177
2.2393220 0.5059086 1172.7204617 1172.7204617 29.0885166
2.5125215 0.4879182 1280.6873376 1280.6873376 29.0374866
2.8192921 0.4704058 1397.5917675 1397.5917675 28.9902191
3.1631068 0.4534325 1523.8940814 1523.8940814 28.9467898
3.5483644 0.4370578 1660.3158854 1660.3158854 28.9071844
3.9810846 0.4210392 1807.9747768 1807.9747768 28.8710930
4.4672872 0.4054959 1967.7753800 1967.7753800 28.8388180
5.0118948 0.3904463 2140.1471658 2140.1471658 28.8102907
5.6245099 0.3759670 2326.8461807 2326.8461807 28.7855247
6.3098094 0.3620199 2527.9465615 2527.9465615 28.7647347
31622.8492882 0.0013130 528574.7290018 528528.6736676 14.3453694
7.0803644 0.3486754 2745.7087622 2745.7087622 28.7473183
7.9440561 0.3358565 2980.7975875 2980.7975875 28.7336152
8.9125633 0.3234666 3234.7197502 3234.7197502 28.7236463
10.0014481 0.3119741 3509.9097081 3509.9097081 28.7153128
