1010 0
0 -0.0899364 0.549444
1 7.58753 0.5997
2 12.6305 0.649941
3 12.2859 0.700157
4 13.179 0.750342
5 7.39377 0.800487
6 5.37854 0.850585
7 14.4152 0.900627
8 15.6774 0.950605
9 25.259 1.00051
10 27.8632 1.05034
11 19.7912 1.10008
12 27.2129 1.14973
13 38.9934 1.19927
14 35.5039 1.24871
15 35.4268 1.29802
16 36.8143 1.34721
17 36.1577 1.39626
18 36.5896 1.44518
19 36.3732 1.49394
20 39.2709 1.54255
21 47.2527 1.59099
22 49.1397 1.63926
23 48.5796 1.68735
24 46.7343 1.73525
25 39.2137 1.78295
26 45.5172 1.83046
27 50.9944 1.87775
28 55.073 1.92483
29 62.881 1.97168
30 50.2172 2.0183
31 57.87 2.06467
32 47.1689 2.1108
33 61.0422 2.15668
34 58.1579 2.2023
35 62.5236 2.24764
36 60.2515 2.29271
37 66.9019 2.3375
38 62.5462 2.38199
39 62.2054 2.42619
40 76.7902 2.47009
41 73.2521 2.51367
42 79.2429 2.55694
43 62.839 2.59988
44 71.0575 2.64249
45 72.1262 2.68476
46 78.7104 2.72668
47 67.9815 2.76825
48 72.262 2.80947
49 72.3766 2.85032
50 82.4947 2.8908
51 77.4305 2.9309
52 93.1219 2.97062
53 74.2559 3.00994
54 81.0833 3.04887
55 84.0811 3.0874
56 77.2264 3.12552
57 90.3592 3.16322
58 95.1496 3.20051
59 95.0865 3.23736
60 90.5243 3.27379
61 88.3055 3.30978
62 80.5057 3.34532
63 96.2303 3.38041
64 91.9764 3.41505
65 82.63 3.44923
66 91.9917 3.48294
67 91.0775 3.51618
68 96.4451 3.54895
69 90.598 3.58123
70 92.6428 3.61302
71 96.6482 3.64433
72 101.014 3.67514
73 90.8766 3.70544
74 86.9882 3.73524
75 95.0011 3.76453
76 90.4097 3.7933
77 96.598 3.82156
78 97.5153 3.84929
79 95.9123 3.87649
80 100.309 3.90315
81 92.2901 3.92928
82 96.6731 3.95487
83 94.2824 3.97991
84 92.3146 4.0044
85 100.544 4.02834
86 104.479 4.05172
87 104.812 4.07454
88 97.1987 4.09679
89 104.461 4.11848
90 101.746 4.1396
91 95.8344 4.16014
92 106.847 4.1801
93 100.726 4.19948
94 102.028 4.21828
95 103.088 4.23649
96 102.44 4.25411
97 100.786 4.27113
98 103.575 4.28756
99 94.5684 4.3034
100 92.0505 4.31863
101 102.984 4.33326
102 101.317 4.34728
103 100.144 4.3607
104 91.8276 4.3735
105 101.055 4.3857
106 101.344 4.39728
107 90.4586 4.40824
108 90.5466 4.41859
109 86.2251 4.42832
110 99.0659 4.43743
111 90.8263 4.44591
112 97.2849 4.45378
113 96.1184 4.46101
114 90.9669 4.46763
115 93.7708 4.47361
116 93.8212 4.47897
117 95.6373 4.4837
118 104.738 4.4878
119 94.419 4.49128
120 93.2849 4.49412
121 94.6143 4.49633
122 89.1452 4.4979
123 85.9193 4.49885
124 92.7956 4.49917
125 91.3256 4.49885
126 92.0514 4.4979
127 91.6143 4.49632
128 85.2193 4.49411
129 83.9764 4.49127
130 88.9096 4.4878
131 101.348 4.4837
132 90.7767 4.47897
133 87.4463 4.47361
