1025 0
0 1.36485 -0.18695
1 1.37928 -0.136668
2 16.2001 -0.0864029
3 9.15827 -0.0361614
4 20.9959 0.0140485
5 18.0269 0.0642185
6 6.21333 0.114341
7 25.967 0.164408
8 13.7425 0.214411
9 9.79803 0.264343
10 27.2453 0.314196
11 21.8258 0.363961
12 20.8332 0.413632
13 17.966 0.463199
14 29.0849 0.512656
15 28.4289 0.561995
16 28.4326 0.611207
17 32.9587 0.660285
18 27.1311 0.709221
19 22.0002 0.758007
20 24.6511 0.806636
21 42.4386 0.8551
22 33.7324 0.903392
23 20.8509 0.951503
24 27.5893 0.999426
25 39.5242 1.04715
26 33.1735 1.09468
27 36.8766 1.14199
28 45.5306 1.18909
29 37.9387 1.23596
30 32.6128 1.2826
31 35.4313 1.32899
32 36.7985 1.37514
33 39.1856 1.42104
34 39.8817 1.46667
35 33.7288 1.51204
36 37.4311 1.55712
37 25.3333 1.60193
38 29.2201 1.64644
39 29.2265 1.69065
40 40.6684 1.73457
41 42.4184 1.77816
42 33.2784 1.82144
43 29.973 1.8644
44 41.2129 1.90702
45 37.0365 1.9493
46 35.4452 1.99124
47 41.6421 2.03283
48 34.6723 2.07405
49 42.2328 2.11492
50 47.7093 2.15541
51 44.6633 2.19552
52 44.9579 2.23524
53 42.469 2.27458
54 33.7976 2.31352
55 39.734 2.35205
56 52.9445 2.39018
57 43.9333 2.42789
58 38.8322 2.46518
59 45.3249 2.50204
60 46.5892 2.53847
61 50.7101 2.57447
62 54.6289 2.61001
63 45.1081 2.64511
64 44.093 2.67975
65 53.8587 2.71393
66 48.8041 2.74764
67 63.6762 2.78088
68 53.072 2.81365
69 55.7536 2.84593
70 54.7408 2.87773
71 57.2019 2.90903
72 53.058 2.93983
73 56.6664 2.97014
74 61.3968 2.99993
75 55.4654 3.02922
76 53.7781 3.05798
77 56.0878 3.08623
78 56.1429 3.11395
79 46.6322 3.14114
80 58.5111 3.1678
81 51.5268 3.19392
82 74.7517 3.2195
83 51.7562 3.24453
84 55.1985 3.26901
85 49.8643 3.29294
86 57.0149 3.3163
87 57.9886 3.33911
88 51.1394 3.36135
89 61.7132 3.38302
90 61.1055 3.40412
91 56.8505 3.42465
92 52.3806 3.44459
93 44.6128 3.46396
94 63.1679 3.48274
95 54.9972 3.50093
96 57.7015 3.51853
97 65.3289 3.53553
98 58.1116 3.55194
99 52.9077 3.56775
100 52.6255 3.58296
101 50.9319 3.59757
102 53.6464 3.61157
103 56.813 3.62496
104 59.3421 3.63774
105 54.2257 3.64991
106 63.494 3.66146
107 61.5545 3.6724
108 56.6736 3.68272
109 54.0871 3.69242
110 56.8894 3.7015
111 57.313 3.70995
112 49.0247 3.71778
113 47.4505 3.72499
114 51.6187 3.73157
115 60.5754 3.73752
116 54.7603 3.74285
117 50.8101 3.74754
118 55.2064 3.75161
119 56.9737 3.75504
120 39.9235 3.75785
121 54.6099 3.76002
122 50.2722 3.76156
123 55.4216 3.76247
124 66.4645 3.76275
125 57.6976 3.76239
126 54.3378 3.7614
127 56.0246 3.75978
128 57.9222 3.75753
129 50.1819 3.75465
130 55.4161 3.75113
131 58.4903 3.74699
132 51.1583 3.74221
133 41.2825 3.73681
134 45.6421 3.73078
135 52.063 3.72412
136 48.2067 3.71683
137 62.2289 3.70892
138 46.8357 3.70039
139 50.8836 3.69123
140 54.7501 3.68146
141 50.9161 3.67106
142 42.4017 3.66005
143 37.7659 3.64841
144 41.6659 3.63617
145 42.2652 3.62331
146 40.8715 3.60985
147 39.0037 3.59577
148 54.2409 3.58109
149 49.4853 3.5658
150 45.6129 3.54992
151 44.5822 3.53343
152 42.6436 3.51635
153 36.7774 3.49868
154 51.1621 3.48041
155 42.0837 3.46156
156 32.3118 3.44213
157 31.8999 3.42211
158 32.0689 3.40151
159 24.4434 3.38034
160 34.458 3.35859
161 38.0625 3.33628
162 33.5805 3.3134
163 29.3688 3.28997
164 30.6363 3.26597
165 25.1404 3.24142
166 33.4664 3.21632
167 27.0388 3.19067
168 31.0131 3.16449
169 39.4593 3.13776
170 35.9824 3.1105
171 31.9458 3.08272
172 33.6779 3.0544
