7009 -4 0 799.97
0.0325500 0.9755182 25.6883965 25.6883965 32.0048488
0.0357000 0.9733661 28.1429909 28.1429909 31.9882088
0.0399000 0.9705170 31.4073878 31.4073878 31.9663651
0.0451500 0.9669880 35.4744996 35.4744996 31.9395982
0.0504000 0.9634929 39.5268767 39.5268767 31.9134096
0.0567000 0.9593443 44.3704794 44.3704794 31.8827214
0.0640500 0.9545669 49.9951266 49.9951266 31.8478995
0.0714000 0.9498580 55.5919125 55.5919125 31.8140923
0.0798000 0.9445584 61.9546350 61.9546350 31.7766432
0.0892500 0.9387001 69.0705528 69.0705528 31.7359607
0.1008000 0.9316835 77.7083346 77.7083346 31.6882048
0.1123500 0.9248173 86.2820434 86.2820434 31.6424755
0.1260000 0.9168959 96.3339003 96.3339003 31.5908762
0.1417500 0.9080083 107.8263536 107.8263536 31.5343890
0.1585500 0.8988104 119.9635344 119.9635344 31.4774538
0.1785000 0.8882578 134.2188375 134.2188375 31.4139010
0.2005500 0.8770450 149.7828311 149.7828311 31.3483013
0.2247000 0.8652700 166.6071851 166.6071851 31.2814549
0.2520000 0.8525557 185.3586696 185.3586696 31.2114787
0.2824500 0.8390761 205.9548511 205.9548511 31.1395955
0.3171000 0.8245652 229.0040013 229.0040013 31.0646957
0.3549000 0.8096463 253.7037741 253.7037741 30.9902029
0.3990000 0.7933404 281.9692844 281.9692844 30.9114383
0.4473000 0.7766960 312.2903004 312.2903004 30.8337177
0.5019000 0.7592493 345.8217768 345.8217768 30.7549102
0.5628000 0.7413087 382.3603804 382.3603804 30.6764689
0.6310500 0.7228695 422.3157292 422.3157292 30.5983765
0.7087500 0.7037640 466.6360727 466.6360727 30.5198211
0.7948500 0.6845896 514.4300527 514.4300527 30.4432460
0.8914500 0.6651814 566.5619752 566.5619752 30.3679359
1.0006500 0.6454638 623.7846465 623.7846465 30.2936849
1.1227651 0.6257822 685.8506807 685.8506807 30.2216587
1.2594751 0.6061605 753.1858206 753.1858206 30.1519921
1.4127226 0.5866661 826.2687318 826.2687318 30.0847800
1.5858151 0.5672222 906.1208524 906.1208524 30.0198037
1.7787526 0.5481423 992.1565030 992.1565030 29.9582400
1.9959451 0.5293384 1085.7157897 1085.7157897 29.8995735
2.2393220 0.5108828 1186.9301343 1186.9301343 29.8443144
2.5125215 0.4928896 1296.5600319 1296.5600319 29.7924460
2.8192921 0.4753235 1415.3059569 1415.3059569 29.7440489
3.1631068 0.4581940 1543.6242414 1543.6242414 29.6993202
3.5483644 0.4415565 1682.1986648 1682.1986648 29.6584813
3.9810846 0.4255492 1832.2027629 1832.2027629 29.6214825
4.4672872 0.4098757 1994.5908620 1994.5908620 29.5881357
5.0118948 0.3946855 2169.7709905 2169.7709905 29.5589849
5.6245099 0.3799157 2359.4703433 2359.4703433 29.5338135
6.3098094 0.3657529 2563.7435515 2563.7435515 29.5124668
7.0803644 0.3523031 2784.9605359 2784.9605359 29.4941893
7.9440561 0.3392997 3023.7691093 3023.7691093 29.4791514
8.9125633 0.3267934 3281.6619642 3281.6619642 29.4665580
10.0014481 0.3146016 3560.8700773 3560.8700773 29.4554790
11.2210876 0.3032212 3862.0751760 3862.0751760 29.4472533
12.5894367 0.2928477 4188.1294882 4188.1294882 29.4399466
14.1269504 0.2826240 4541.9880652 4541.9880652 29.4333418
15.8491767 0.2726091 4924.2653620 4924.2653620 29.4280047
17.7840324 0.2636809 5339.0791804 5339.0791804 29.4229284
19.9529062 0.2553578 5789.0059149 5789.0059149 29.4145827
22.3872322 0.2466180 6277.6629642 6277.6629642 29.4029660
25.1199938 0.2372095 6806.2850251 6806.2850251 29.3885613
28.1840786 0.2291629 7377.6204528 7377.6204528 29.3716285
31.6237393 0.2218332 7998.0761096 7998.0761096 29.3549351
35.4826072 0.2140336 8671.0035219 8671.0035219 29.3352455
39.8132470 0.2064116 9398.5636510 9398.5636510 29.3103298
44.6694872 0.1986350 10184.4196161 10184.4196161 29.2845388
50.1205675 0.1907187 11033.9887969 11033.9887969 29.2581189
56.2377471 0.1835359 11949.0921049 11949.0921049 29.2353167
63.0967693 0.1770900 12938.9145813 12938.9145813 29.2002587
70.7954662 0.1698617 14004.7479463 14004.7479463 29.1607086
79.4340106 0.1659510 15161.4378058 15161.4378058 29.1206964
89.1259377 0.1617403 16430.6672419 16430.6672419 29.0738014
100.0026275 0.1588664 17824.8651453 17824.8651453 29.0234399
112.2074471 0.1530507 19344.4720241 19344.4720241 28.9606706
125.8964104 0.1451209 20975.3514213 20975.3514213 28.8930417
141.2559945 0.1410957 22723.1753117 22723.1753117 28.8144854
158.4947918 0.1348716 24633.1224191 24633.1224191 28.7371875
177.8326602 0.1280370 26672.1712277 26672.1712277 28.6496104
199.5344894 0.1258098 28868.5163072 28868.5163072 28.5331982
223.8731455 0.1178377 31237.1287174 31237.1287174 28.4185964
251.1895596 0.1137244 33751.8264209 33751.8264209 28.2976999
281.8404883 0.1107321 36503.0555258 36503.0555258 28.1541270
316.2378815 0.1068013 39453.1202516 39453.1202516 27.9907786
354.8252370 0.1026063 42707.1591008 42707.1591008 27.8404744
398.1250863 0.0986881 46254.9444531 46254.9444531 27.6732906
446.6934609 0.0932020 49989.2029783 49989.2029783 27.4901308
501.1903976 0.0903174 53980.5789605 53980.5789605 27.2888111
562.3470481 0.0854433 58302.3694224 58302.3694224 27.0483909
630.9576992 0.0802994 62805.7022026 62805.7022026 26.7942012
707.9626349 0.0738305 67565.6680944 67565.6680944 26.5339969
794.3311114 0.0728078 72743.6457572 72743.6457572 26.2885662
891.2901875 0.0720389 78376.7852621 78376.7852621 25.9944014
1000.0152949 0.0663734 84322.6066121 84322.6066121 25.6784634
1122.0453570 0.0591733 90502.8113205 90502.8113205 25.3534226
1258.9519017 0.0565239 97114.1437438 97114.1437438 25.0252651
1412.6025846 0.0572065 104203.4437241 104203.4437241 24.6715258
1584.9192513 0.0574843 111827.3882031 111827.3882031 24.2575748
1778.3297629 0.0560998 120549.8432786 120549.8432786 23.7951174
1995.3396487 0.0470206 129238.0589446 129238.0589446 23.3081301
2238.7495208 0.0428010 138227.2865933 138227.2865933 22.9265531
2511.9332487 0.0406582 147353.1197266 147353.1197266 22.4922393
2818.4067961 0.0345597 156913.7247058 156913.7247058 22.0952128
3162.3160538 0.0336726 166229.3947591 166229.3947591 21.6315779
3548.2246552 0.0312803 176314.3559314 176314.3559314 21.2460389
3981.0824729 0.0294670 186752.4340605 186752.4340605 20.7970588
4466.8445267 0.0291939 198848.1872118 198848.1872118 20.3715263
5011.9508737 0.0273912 210364.7327520 210364.7327520 19.9821365
5623.4686414 0.0189293 222424.0706945 222424.0706945 19.5844230
6309.6060499 0.0208513 233972.6197138 233972.6197138 19.1848835
7079.5178905 0.0143387 245133.6800876 245133.6800876 18.7634919
7943.3360745 0.0162067 258277.0182572 258277.0182572 18.3800744
8912.5538779 0.0203262 274188.7158630 274188.7158630 17.9749539
10000.0576380 0.0212606 293313.0564378 293313.0564378 17.6648836
11220.2837932 0.0149175 310366.7971360 310366.7971360 17.3401665
12589.2832138 0.0133222 326841.5097732 326841.5097732 17.0641869
14125.4898594 0.0100140 340985.1307792 340985.1307792 16.7264706
15849.0266991 0.0127035 359183.3191635 359183.3191635 16.3833154
17782.8284773 0.0117538 378534.3156838 378534.3156838 16.0952350
19952.6405589 0.0185370 402699.9048581 402699.9048581 15.8229330
22387.3110130 0.0119987 435729.0645289 435729.0645289 15.5568007
25118.9399788 0.0111795 460925.0499083 460925.0499083 15.2585896
28183.8378200 0.0100841 485657.8469136 485657.8469136 14.8607477
31622.8492882 0.0031745 500590.3275017 500562.0797280 14.4875549
35481.3448326 0.0063497 508473.1313230 508289.7446688 14.2244490
39810.8123001 -0.0006876 517114.5060762 515882.1808541 13.8270974
44668.4408210 0.0034600 521447.2344416 518506.3688705 13.5190854
50118.8218320 0.0032079 534825.3463672 531788.8640754 13.1747191
56234.1823694 0.0062218 570871.3417664 567834.8594746 12.9179372
63095.8439737 0.0058611 600749.7950955 597703.6764185 12.6036765
70794.7386130 0.0010727 628745.1530006 625596.5451927 12.2677962
79432.9897122 -0.0011680 638732.5728494 633351.6435887 12.0634469
89125.2011949 -0.0029314 640269.8545280 619227.8833649 11.8687679
100000.1496297 -0.0010803 641009.7267598 598926.3813723 11.7594331
112201.9339986 -0.0019664 643159.1757676 579018.8498367 11.5762601
125892.6936390 -0.0008992 660387.3628287 590802.7990302 11.2708168
141253.8311154 0.0023435 672047.1813093 594654.4132450 10.8314701
