1033 0
0 7.76767 0.278297
1 9.21699 0.328553
2 11.7494 0.378794
3 17.1046 0.42901
4 12.7809 0.479195
5 26.8193 0.52934
6 22.3606 0.579438
7 26.1786 0.62948
8 26.8234 0.679458
9 28.5175 0.729366
10 33.4624 0.779194
11 36.6134 0.828935
12 39.5657 0.878581
13 38.5975 0.928125
14 45.8866 0.977558
15 52.0179 1.02687
16 44.5556 1.07606
17 47.4285 1.12512
18 63.6676 1.17403
19 55.3025 1.22279
20 54.8108 1.2714
21 58.9776 1.31984
22 50.3562 1.36811
23 58.868 1.4162
24 61.4302 1.4641
25 59.146 1.51181
26 71.7699 1.55931
27 75.9693 1.6066
28 80.6399 1.65368
29 77.7577 1.70053
30 72.4374 1.74715
31 81.2542 1.79353
32 78.7797 1.83966
33 83.3023 1.88553
34 88.5414 1.93115
35 98.1129 1.97649
36 91.5146 2.02156
37 88.2524 2.06635
38 87.9149 2.11085
39 90.348 2.15504
40 97.7382 2.19894
41 100.662 2.24252
42 99.6598 2.28579
43 99.4063 2.32873
44 103.268 2.37134
45 107.653 2.41361
46 107.941 2.45553
47 103.603 2.4971
48 105.848 2.53832
49 113.898 2.57917
50 127.91 2.61965
51 113.477 2.65975
52 111.087 2.69947
53 122.059 2.73879
54 125.379 2.77772
55 119.379 2.81625
56 121.33 2.85437
57 122.989 2.89207
58 117.885 2.92936
59 119.007 2.96621
60 132.732 3.00264
61 121.478 3.03863
62 123.084 3.07417
63 133.163 3.10926
64 131.06 3.1439
65 126.291 3.17808
66 131.265 3.21179
67 132.993 3.24503
68 133.876 3.27779
69 137.895 3.31008
70 137.718 3.34187
71 133.468 3.37318
72 131.573 3.40398
73 140.424 3.43429
74 133.948 3.46409
75 137.432 3.49338
76 144.45 3.52215
77 145.466 3.55041
78 148.18 3.57813
79 133.036 3.60533
80 140.114 3.632
81 146.856 3.65813
82 146.519 3.68371
83 144.045 3.70876
84 148.98 3.73325
85 146.607 3.75718
86 143.11 3.78057
87 145.527 3.80338
88 138.086 3.82564
89 135.01 3.84733
90 129.237 3.86844
91 132.315 3.88898
92 135.801 3.90895
93 146.182 3.92833
94 142.313 3.94712
95 139.746 3.96533
96 142.219 3.98295
97 139.839 3.99998
98 143.872 4.01641
99 139.434 4.03224
100 144.524 4.04747
101 147.012 4.0621
102 147.621 4.07613
103 143.799 4.08954
104 135.648 4.10235
105 140.818 4.11454
106 134.628 4.12612
107 151.697 4.13709
108 154.969 4.14743
109 147.936 4.15716
110 144.753 4.16627
111 141.153 4.17476
112 139.019 4.18262
113 135.586 4.18986
114 144.67 4.19647
115 141.879 4.20246
116 139.512 4.20781
117 148.566 4.21254
118 131.003 4.21665
119 127.097 4.22012
120 130.808 4.22296
121 123.429 4.22517
122 131.452 4.22675
123 134.783 4.22769
124 134.148 4.22801
125 131.786 4.22769
126 132.208 4.22674
127 135.204 4.22516
128 133.877 4.22295
129 128.109 4.22011
130 133.793 4.21664
131 122.991 4.21254
132 127.634 4.20781
133 121.503 4.20245
134 126.584 4.19646
135 119.369 4.18985
136 132.164 4.18261
137 118.827 4.17475
138 121.823 4.16626
139 116.118 4.15715
140 115.84 4.14742
141 113.833 4.13708
142 115.868 4.12611
143 113.926 4.11453
144 106.449 4.10233
145 114.473 4.08953
146 113.84 4.07611
147 121.179 4.06209
148 119.747 4.04746
149 108.87 4.03223
150 103.281 4.01639
151 111.266 3.99996
152 101.48 3.98293
153 101.046 3.96531
154 104.785 3.9471
155 109.269 3.92831
156 91.9398 3.90893
157 91.5103 3.88896
158 83.3038 3.86842
159 98.6861 3.84731
160 98.2035 3.82562
161 85.5152 3.80336
162 91.5408 3.78054
163 90.0192 3.75716
164 97.3346 3.73322
165 85.7307 3.70873
166 94.3121 3.68369
167 83.503 3.6581
168 83.6385 3.63197
169 78.9381 3.60531
170 71.2435 3.57811
171 70.4252 3.55038
172 76.4053 3.52212
173 73.5342 3.49335
174 70.9273 3.46406
175 62.6527 3.43426
176 68.6222 3.40395
177 72.8295 3.37315
178 58.8134 3.34184
179 53.1227 3.31004
180 66.3277 3.27776
181 52.2681 3.245
182 56.5109 3.21176
183 64.1384 3.17804
184 65.804 3.14387
185 57.0616 3.10923
186 51.0334 3.07413
187 57.741 3.03859
188 54.6966 3.0026
189 49.1002 2.96618
190 53.9491 2.92932
191 44.2935 2.89204
192 42.3436 2.85433
193 38.5423 2.81621
194 32.9785 2.77768
195 29.0102 2.73875
196 23.0143 2.69943
197 24.1309 2.65971
198 35.2621 2.61961
199 32.7886 2.57913
200 32.8214 2.53828
201 35.8104 2.49706
202 28.7335 2.45549
203 23.148 2.41356
204 22.0375 2.37129
205 18.7676 2.32869
206 5.97919 2.28574
207 8.91599 2.24248
208 1.71109 2.1989
209 8.81477 2.155
210 20.094 2.1108
211 0.0143014 2.06631
212 -3.41034 2.02152
213 -6.15417 1.97645
214 -4.1052 1.9311
215 -12.6841 1.88549
216 -3.55601 1.83961
217 -6.68095 1.79348
218 -6.23102 1.7471
219 -9.70713 1.70048
220 -14.5816 1.65363
221 -16.6372 1.60656
222 -16.2074 1.55926
223 -18.5744 1.51176
224 -12.3744 1.46405
225 -20.3014 1.41615
226 -28.0121 1.36806
227 -28.4995 1.31979
228 -42.5593 1.27135
229 -42.4088 1.22274
230 -30.0523 1.17398
231 -32.7592 1.12507
232 -28.3008 1.07601
233 -35.5653 1.02682
234 -42.3002 0.977508
235 -35.8029 0.928075
236 -39.3257 0.878532
237 -42.6223 0.828885
238 -42.4129 0.779144
239 -51.1408 0.729316
240 -48.6622 0.679408
241 -59.1019 0.62943
242 -49.2485 0.579388
243 -64.349 0.52929
244 -60.6236 0.479145
245 -52.738 0.42896
246 -63.2301 0.378744
247 -64.5923 0.328503
248 -64.1215 0.278247
249 -56.9263 0.227983
250 -60.5218 0.177719
251 -63.0208 0.127462
252 -65.4118 0.077222
253 -76.9039 0.0270055
254 -76.5141 -0.0231793
255 -77.8619 -0.0733244
256 -79.7084 -0.123422
257 -90.3677 -0.173464
258 -84.5652 -0.223443
259 -84.6748 -0.27335
260 -95.3903 -0.323178
261 -92.0013 -0.372919
262 -87.9677 -0.422566
263 -97.4528 -0.472109
264 -101.118 -0.521542
265 -105.858 -0.570857
266 -97.5026 -0.620045
267 -99.597 -0.6691
268 -103.628 -0.718013
269 -107.472 -0.766776
270 -89.4419 -0.815382
271 -104.835 -0.863824
272 -98.4259 -0.912093
273 -105.557 -0.960182
274 -101.325 -1.00808
275 -110.148 -1.05579
276 -109.188 -1.10329
277 -108.696 -1.15059
278 -113.658 -1.19766
279 -108.77 -1.24451
280 -116.457 -1.29113
281 -111.677 -1.33751
282 -114.448 -1.38364
283 -117.309 -1.42952
284 -127.493 -1.47513
285 -126.379 -1.52048
286 -123.733 -1.56555
287 -121.698 -1.61033
288 -126.149 -1.65483
289 -124.067 -1.69903
290 -124.228 -1.74292
291 -119.927 -1.78651
292 -127.003 -1.82977
293 -129.997 -1.87271
294 -133.226 -1.91532
295 -130.002 -1.95759
296 -136.037 -1.99952
297 -126.544 -2.04109
298 -132.841 -2.0823
299 -133.551 -2.12315
300 -147.848 -2.16363
301 -139.21 -2.20373
302 -133.86 -2.24345
303 -142.503 -2.28278
304 -142.348 -2.32171
