6008 -3.66 0 786.973
0.0325500 0.9536656 24.9374740 24.9374740 29.2797204
0.0357000 0.9503821 27.2964018 27.2964018 29.3632148
0.0399000 0.9461023 30.4294474 30.4294474 29.4702070
0.0451500 0.9405262 34.3242975 34.3242975 29.5994322
0.0504000 0.9353657 38.1982431 38.1982431 29.7175869
0.0567000 0.9281831 42.8142886 42.8142886 29.8619224
0.0640500 0.9216478 48.1612516 48.1612516 30.0290459
0.0714000 0.9147390 53.4695638 53.4695638 30.1806908
0.0798000 0.9069999 59.4890698 59.4890698 30.3385897
0.0892500 0.8977586 66.1981297 66.1981297 30.5072649
0.1008000 0.8887291 74.3161661 74.3161661 30.7055937
0.1123500 0.8808668 82.3544310 82.3544310 30.9053008
0.1260000 0.8693502 91.7511654 91.7511654 31.0949670
0.1417500 0.8572405 102.4467123 102.4467123 31.2978229
0.1585500 0.8447834 113.6915453 113.6915453 31.5106010
0.1785000 0.8318682 126.8431619 126.8431619 31.7394441
0.2005500 0.8170249 141.1385028 141.1385028 31.9674811
0.2247000 0.8025140 156.5218067 156.5218067 32.1735970
0.2520000 0.7863067 173.5827924 173.5827924 32.3752457
0.2824500 0.7696845 192.2173250 192.2173250 32.6177915
0.3171000 0.7527113 212.9646422 212.9646422 32.8354100
0.3549000 0.7343704 235.0787687 235.0787687 33.0501439
0.3990000 0.7143478 260.2166778 260.2166778 33.1981927
0.4473000 0.6971708 287.0642119 287.0642119 33.3993387
0.5019000 0.6817107 316.6662326 316.6662326 33.6166465
0.5628000 0.6652853 348.8878991 348.8878991 33.7929630
0.6310500 0.6474640 384.1477397 384.1477397 33.9655208
0.7087500 0.6265629 423.0716165 423.0716165 34.1088873
0.7948500 0.6098271 464.9711619 464.9711619 34.1912613
0.8914500 0.5937699 510.6618928 510.6618928 34.3861661
1.0006500 0.5731774 560.7770291 560.7770291 34.5034536
1.1227651 0.5556652 614.9367178 614.9367178 34.5692325
1.2594751 0.5340401 673.3988569 673.3988569 34.7163632
1.4127226 0.5197924 736.8881446 736.8881446 34.7648964
1.5858151 0.4977779 806.1363421 806.1363421 34.8944414
1.7787526 0.4806638 880.2787815 880.2787815 34.9638484
1.9959451 0.4671046 961.2810822 961.2810822 35.0787902
2.2393220 0.4522065 1049.4354319 1049.4354319 35.1171219
2.5125215 0.4319358 1144.2892507 1144.2892507 35.2063225
2.8192921 0.4197585 1247.1587857 1247.1587857 35.2274396
3.1631068 0.3987345 1357.5675136 1357.5675136 35.2184621
3.5483644 0.3889962 1476.2176074 1476.2176074 35.2622469
3.9810846 0.3761470 1606.1046409 1606.1046409 35.3857522
4.4672872 0.3614684 1746.9181321 1746.9181321 35.5116035
5.0118948 0.3457077 1898.0019019 1898.0019019 35.5494669
5.6245099 0.3372985 2061.7786785 2061.7786785 35.5403777
6.3098094 0.3230282 2239.8972229 2239.8972229 35.5639160
7.0803644 0.3017148 2428.5205339 2428.5205339 35.6480456
7.9440561 0.2972382 2631.6480265 2631.6480265 35.6883315
8.9125633 0.2820772 2851.6779399 2851.6779399 35.7986568
10.0014481 0.2711867 3087.4708125 3087.4708125 35.7880448
11.2210876 0.2646285 3344.8192803 3344.8192803 35.7886162
12.5894367 0.2530348 3623.8978767 3623.8978767 35.7761805
14.1269504 0.2439152 3926.4914004 3926.4914004 35.8372828
15.8491767 0.2314343 4250.8815650 4250.8815650 35.9135645
17.7840324 0.2352253 4607.1352994 4607.1352994 35.8910784
19.9529062 0.2164522 4984.9977434 4984.9977434 35.8382791
22.3872322 0.2143604 5396.3474568 5396.3474568 35.8612021
25.1199938 0.2112752 5854.6400603 5854.6400603 35.8837658
28.1840786 0.2008495 6353.9670020 6353.9670020 35.9314961
31.6237393 0.1917764 6897.3844942 6897.3844942 35.8437463
35.4826072 0.1849899 7460.0333826 7460.0333826 35.9484145
39.8132470 0.1798271 8085.3361079 8085.3361079 35.9881273
44.6694872 0.1750965 8765.7264946 8765.7264946 35.9089714
50.1205675 0.1664678 9495.3926318 9495.3926318 35.9035320
56.2377471 0.1597168 10293.2199209 10293.2199209 35.8386936
63.0967693 0.1542114 11156.9986911 11156.9986911 35.9896790
70.7954662 0.1561199 12109.0242742 12109.0242742 35.8481598
79.4340106 0.1464478 13166.5865035 13166.5865035 35.8786359
89.1259377 0.1459782 14274.0672690 14274.0672690 35.7779018
100.0026275 0.1389373 15473.4982747 15473.4982747 35.7767509
112.2074471 0.1378775 16790.9449679 16790.9449679 35.8339031
125.8964104 0.1325446 18202.3252439 18202.3252439 35.5736979
141.2559945 0.1156723 19738.0097924 19738.0097924 35.5595653
158.4947918 0.1239253 21380.3528722 21380.3528722 35.4915396
177.8326602 0.1109332 23198.7680005 23198.7680005 35.4792189
199.5344894 0.1038196 25078.4332742 25078.4332742 35.4250537
223.8731455 0.1115361 27106.8342632 27106.8342632 35.2753179
251.1895596 0.0974826 29306.1404115 29306.1404115 35.2547107
281.8404883 0.0993236 31677.0034055 31677.0034055 34.9773115
316.2378815 0.0864711 34159.2409159 34159.2409159 34.9533435
354.8252370 0.0850200 36856.6097387 36856.6097387 34.7049233
398.1250863 0.0841039 39805.8992651 39805.8992651 34.6128174
446.6934609 0.0753783 42900.3300149 42900.3300149 34.3336851
501.1903976 0.0736053 46236.4225320 46236.4225320 34.2110146
562.3470481 0.0743712 49830.8545015 49830.8545015 34.0987048
630.9576992 0.0585109 53482.3163452 53482.3163452 33.7767144
707.9626349 0.0686347 57506.1742901 57506.1742901 33.4892318
794.3311114 0.0555530 61713.4732839 61713.4732839 33.1891928
891.2901875 0.0545154 66209.6519248 66209.6519248 33.0117393
1000.0152949 0.0680729 71167.9451717 71167.9451717 32.7462521
1122.0453570 0.0465713 75862.6992771 75862.6992771 32.2675097
1258.9519017 0.0490311 80463.0247416 80463.0247416 32.1152372
1412.6025846 0.0458220 85955.7286119 85955.7286119 31.8170502
1584.9192513 0.0418896 91714.2811445 91714.2811445 31.4798142
1778.3297629 0.0301526 97564.6444211 97564.6444211 31.2791177
1995.3396487 0.0393791 103613.3406699 103613.3406699 30.9694060
2238.7495208 0.0280948 109546.9548883 109546.9548883 30.5324856
2511.9332487 0.0236307 115820.4570269 115820.4570269 30.1622282
2818.4067961 0.0270933 122147.3601061 122147.3601061 29.7474714
3162.3160538 0.0265178 128730.3894575 128730.3894575 29.4585878
3548.2246552 0.0216295 135712.2466092 135712.2466092 28.8711018
3981.0824729 0.0198456 142630.7094580 142630.7094580 28.3742549
4466.8445267 0.0147627 148642.5765837 148637.1473157 27.9043264
5011.9508737 0.0070490 154226.9615699 154220.7901459 27.4017856
5623.4686414 0.0096342 159169.4134346 159154.9378780 26.9159815
6309.6060499 0.0138491 164398.7170920 164375.5850282 26.2875515
7079.5178905 0.0029268 170376.0038677 170344.8870522 25.7858287
7943.3360745 0.0054541 175508.6315814 175358.9617477 25.1917424
8912.5538779 0.0070107 178438.9186925 177687.5063681 24.8470270
10000.0576380 0.0105074 184215.9942016 183362.3157640 24.4144075
11220.2837932 0.0062519 193190.4656031 192320.8950120 23.9793229
12589.2832138 0.0120724 201159.4625447 200205.3553658 23.7611644
14125.4898594 0.0107330 214143.1328685 213174.5130447 23.2938783
15849.0266991 0.0074670 230915.8524649 229942.6281380 23.0923373
17782.8284773 0.0140645 250055.7677400 249077.8981523 22.7790926
19952.6405589 0.0021716 269871.3063954 268887.7133593 22.5416860
22387.3110130 0.0136369 289294.8442405 288273.4882353 22.2185404
25118.9399788 0.0146148 313605.2625143 312571.2553243 21.8081232
28183.8378200 0.0038674 337328.2574663 336218.7537149 21.5242251
31622.8492882 0.0041723 356305.4451164 354898.8985166 21.1889121
35481.3448326 0.0081078 375659.7940316 373755.1882813 21.1071226
39810.8123001 0.0009031 398477.7075777 396160.8166459 20.9275455
44668.4408210 -0.0013279 425406.0081070 422694.0323284 20.5604075
50118.8218320 0.0092521 449563.3617176 445942.1636380 20.3725285
56234.1823694 0.0119418 475502.7956143 470651.9404776 20.1487965
63095.8439737 0.0127047 497512.0291225 489764.4518538 19.8783728
70794.7386130 -0.0000345 520527.8770215 508587.1478477 19.6964273
79432.9897122 0.0014521 538937.3409144 519731.3020836 19.6886594
89125.2011949 -0.0005333 548486.7386707 510750.3541149 19.7483484
100000.1496297 -0.0078341 550115.3321333 454333.7842468 19.4794102
112201.9339986 -0.0070670 551082.5630501 381413.6391854 19.4834665
125892.6936390 -0.0145811 551923.8395395 300890.2672215 19.6538326
141253.8311154 -0.0105318 552538.8255742 197346.4120629 19.8500127
158489.5061793 -0.0078195 554789.7679152 112032.5893819 20.1380952
