 1008 -4 0.001
0.01 0.994735 8.71258 8.71258
0.02 0.989459 17.3793 17.3793
0.03 0.984373 26.0011 26.0011
0.05 0.974552 43.1154 43.1154
0.07 0.964943 60.0573 60.0573
0.1 0.950779 85.1613 85.1613
0.2 0.909194 166.367 166.367
0.3 0.873631 244.199 244.199
0.5 0.814635 391.491 391.491
0.7 0.767736 529.58 529.58
1 0.714111 723.444 723.444
2 0.601556 1292.74 1292.74
3 0.538161 1787.83 1787.83
5 0.463201 2656.11 2656.11
7 0.420131 3424.25 3424.25
10 0.379153 4466.94 4466.94
15 0.337631 6023.38 6023.38
20 0.312472 7438.68 7438.68
30 0.280046 10008.2 10008.2
50 0.245335 14553.5 14553.5
70 0.225559 18655.6 18655.6
100 0.208616 24319.1 24319.1
150 0.191033 33006.8 33006.8
200 0.178937 41098.3 41098.3
300 0.1649 56103.1 56103.1
500 0.1486 83423.8 83423.8
700 0.138378 108464 108464
1000 0.129059 143550 143550
1500 0.122424 197709 197709
2000 0.115569 249048 249048
3000 0.105138 343881 343881
5000 0.0939128 515710 515710
7000 0.0877694 672347 672347
10000 0.0807283 890141 890141
15000 0.075407 1.22623e+06 1.22623e+06
20000 0.0721695 1.54352e+06 1.54352e+06
30000 0.0625387 2.12215e+06 2.12215e+06
40000 0.0587737 2.6523e+06 2.6523e+06
50000 0.0512228 3.1364e+06 3.1364e+06
60000 0.0532737 3.57271e+06 3.57271e+06
70000 0.0527705 4.0331e+06 4.0331e+06
80000 0.0547672 4.4965e+06 4.4965e+06
90000 0.0555159 4.97596e+06 4.97596e+06
100000 0.0554851 5.46365e+06 5.46365e+06
150000 0.0510828 7.77461e+06 7.77461e+06
200000 0.0512899 1.00015e+07 1.00015e+07
300000 0.0529134 1.44213e+07 1.44213e+07
