 1012 -4 0.001
0.01 0.99477 8.72073 8.72073
0.02 0.989429 17.3954 17.3954
0.03 0.984433 26.0252 26.0252
0.05 0.974444 43.1521 43.1521
0.07 0.964844 60.1078 60.1078
0.1 0.950807 85.232 85.232
0.2 0.908415 166.49 166.49
0.3 0.872161 244.306 244.306
0.5 0.812985 391.479 391.479
0.7 0.766075 529.383 529.383
1 0.710694 722.733 722.733
2 0.598894 1290.02 1290.02
3 0.535129 1783.54 1783.54
5 0.462234 2648.8 2648.8
7 0.421827 3419.09 3419.09
10 0.381932 4467.72 4467.72
15 0.34276 6044.93 6044.93
20 0.317919 7485.12 7485.12
30 0.286891 10112.5 10112.5
50 0.252542 14794.6 14794.6
70 0.233722 19028.8 19028.8
100 0.216371 24892.1 24892.1
150 0.197267 33874.4 33874.4
200 0.186775 42211.8 42211.8
300 0.168643 57659.6 57659.6
500 0.150878 85373.5 85373.5
700 0.138069 110607 110607
1000 0.127252 145292 145292
1500 0.109186 196470 196470
2000 0.0991629 242016 242016
3000 0.0856321 322395 322395
5000 0.0738559 457295 457295
7000 0.0697585 582045 582045
10000 0.0638263 759114 759114
15000 0.0566926 1.02685e+06 1.02685e+06
20000 0.0579968 1.27441e+06 1.27441e+06
30000 0.0562486 1.75852e+06 1.75852e+06
40000 0.0472104 2.18879e+06 2.18879e+06
50000 0.0468916 2.60114e+06 2.60114e+06
60000 0.0487855 3.02207e+06 3.02207e+06
70000 0.0482076 3.44383e+06 3.44383e+06
80000 0.0437291 3.85369e+06 3.85369e+06
90000 0.044213 4.24936e+06 4.24936e+06
100000 0.0458366 4.64195e+06 4.64195e+06
150000 0.0454373 6.64155e+06 6.64155e+06
200000 0.0430136 8.55503e+06 8.55503e+06
300000 0.0412388 1.23186e+07 1.23186e+07
400000 0.039664 1.58626e+07 1.58626e+07
500000 0.0375639 1.9239e+07 1.9239e+07
600000 0.0401246 2.25711e+07 2.25711e+07
700000 0.0337873 2.57239e+07 2.57239e+07
800000 0.035861 2.87585e+07 2.87585e+07
900000 0.0346753 3.15915e+07 3.15915e+07
