 1006 -4 0.001
0.01 0.994769 8.77814 8.77814
0.02 0.989656 17.5109 17.5109
0.03 0.984649 26.1988 26.1988
0.05 0.974804 43.4447 43.4447
0.07 0.965098 60.5179 60.5179
0.1 0.951675 85.8229 85.8229
0.2 0.910552 167.732 167.732
0.3 0.874324 246.268 246.268
0.5 0.815678 394.796 394.796
0.7 0.769448 534.23 534.23
1 0.715818 730.092 730.092
2 0.606032 1306.56 1306.56
3 0.542559 1809.68 1809.68
5 0.471907 2696.34 2696.34
7 0.430197 3488.04 3488.04
10 0.390894 4566.44 4566.44
15 0.349559 6189.6 6189.6
20 0.32446 7672.17 7672.17
30 0.294873 10386.7 10386.7
50 0.261115 15232.7 15232.7
70 0.241148 19630.3 19630.3
100 0.224343 25734.6 25734.6
150 0.206298 35110 35110
200 0.193709 43826.5 43826.5
300 0.178116 60042.1 60042.1
500 0.157952 89543.7 89543.7
700 0.14924 116596 116596
1000 0.139353 154639 154639
1500 0.127276 213130 213130
2000 0.116566 266750 266750
3000 0.105024 363369 363369
5000 0.0926371 538848 538848
7000 0.0858142 697322 697322
10000 0.0729569 901490 901490
15000 0.0689102 1.20333e+06 1.20333e+06
20000 0.0623677 1.49295e+06 1.49295e+06
30000 0.060775 2.03443e+06 2.03443e+06
40000 0.0615011 2.58183e+06 2.58183e+06
50000 0.0645821 3.14153e+06 3.14153e+06
60000 0.0628032 3.6945e+06 3.6945e+06
70000 0.0608847 4.23291e+06 4.23291e+06
80000 0.0593771 4.77079e+06 4.77079e+06
90000 0.0592396 5.27693e+06 5.27693e+06
100000 0.058204 5.80797e+06 5.80797e+06
150000 0.054996 8.3154e+06 8.3154e+06
200000 0.0513181 1.07095e+07 1.07095e+07
300000 0.0534333 1.53543e+07 1.53543e+07
