6012 -4.5 0 1002.01
0.0325500 0.9630479 31.7479162 31.7479162 297.1835420
0.0357000 0.9609101 34.7830495 34.7830495 297.1849018
0.0399000 0.9582363 38.8200381 38.8200381 297.1850056
0.0451500 0.9545253 43.8494853 43.8494853 297.1826370
0.0504000 0.9514153 48.8610365 48.8610365 297.1833195
0.0567000 0.9474615 54.8518031 54.8518031 297.1818823
0.0640500 0.9430047 61.8107713 61.8107713 297.1821515
0.0714000 0.9387705 68.7383264 68.7383264 297.1791898
0.0798000 0.9336362 76.6161605 76.6161605 297.1744103
0.0892500 0.9283308 85.4279419 85.4279419 297.1738742
0.1008000 0.9216681 96.1302001 96.1302001 297.1631724
0.1123500 0.9157408 106.7589858 106.7589858 297.1571903
0.1260000 0.9084942 119.2322790 119.2322790 297.1488452
0.1417500 0.9011443 133.5050389 133.5050389 297.1393522
0.1585500 0.8932494 148.6014798 148.6014798 297.1271822
0.1785000 0.8840153 166.3623223 166.3623223 297.1112627
0.2005500 0.8743177 185.7802966 185.7802966 297.0939703
0.2247000 0.8638698 206.8060735 206.8060735 297.0705806
0.2520000 0.8531026 230.2867515 230.2867515 297.0546307
0.2824500 0.8415292 256.1327678 256.1327678 297.0261037
0.3171000 0.8295197 285.1353731 285.1353731 296.9888921
0.3549000 0.8164500 316.2951138 316.2951138 296.9518699
0.3990000 0.8024941 352.0477392 352.0477392 296.9098098
0.4473000 0.7879840 390.5123250 390.5123250 296.8553075
0.5019000 0.7725862 433.1731093 433.1731093 296.8026202
0.5628000 0.7576970 479.8463583 479.8463583 296.7597218
0.6310500 0.7419930 531.1226848 531.1226848 296.7103998
0.7087500 0.7262192 588.2903952 588.2903952 296.6583641
0.7948500 0.7095902 650.1696406 650.1696406 296.6030928
0.8914500 0.6923323 717.9782604 717.9782604 296.5503044
1.0006500 0.6757582 792.8027923 792.8027923 296.4909539
1.1227651 0.6592077 874.4493461 874.4493461 296.4379938
1.2594751 0.6427721 963.6672604 963.6672604 296.3874696
1.4127226 0.6257678 1061.0000525 1061.0000525 296.3212818
1.5858151 0.6104767 1168.2670146 1168.2670146 296.2581431
1.7787526 0.5945122 1284.7584757 1284.7584757 296.2134903
1.9959451 0.5784553 1412.4228311 1412.4228311 296.1560555
2.2393220 0.5634488 1551.7678854 1551.7678854 296.0970238
2.5125215 0.5493876 1704.1216656 1704.1216656 296.0588381
2.8192921 0.5343866 1870.5572196 1870.5572196 296.0015283
3.1631068 0.5214646 2052.2376505 2052.2376505 295.9564663
3.5483644 0.5073893 2250.6155362 2250.6155362 295.9171382
3.9810846 0.4943640 2467.5500584 2467.5500584 295.8743615
4.4672872 0.4800852 2704.6641650 2704.6641650 295.8290957
5.0118948 0.4699530 2964.0479132 2964.0479132 295.7895133
5.6245099 0.4572289 3248.8217345 3248.8217345 295.7492819
6.3098094 0.4465440 3558.9969842 3558.9969842 295.6995760
7.0803644 0.4349769 3899.5590773 3899.5590773 295.6644688
7.9440561 0.4237495 4270.8534228 4270.8534228 295.6288380
8.9125633 0.4138439 4677.8715330 4677.8715330 295.5980055
10.0014481 0.4042538 5124.0935579 5124.0935579 295.5723040
11.2210876 0.3961601 5611.6851790 5611.6851790 295.5146619
12.5894367 0.3864833 6147.3836911 6147.3836911 295.4982387
14.1269504 0.3776485 6736.4062544 6736.4062544 295.4533313
