 1005 -3.75 0.001
0.01 0.994682 8.7232 8.7232
0.02 0.98942 17.4004 17.4004
0.03 0.984566 26.0332 26.0332
0.05 0.974547 43.1684 43.1684
0.07 0.964834 60.1318 60.1318
0.1 0.950429 85.2547 85.2547
0.2 0.907274 166.477 166.477
0.3 0.871335 244.214 244.214
0.5 0.811857 391.219 391.219
0.7 0.764678 529.026 529.026
1 0.710841 722.302 722.302
2 0.59836 1289.28 1289.28
3 0.536291 1782.82 1782.82
5 0.463353 2650.19 2650.19
7 0.42185 3422.29 3422.29
10 0.380517 4471.34 4471.34
15 0.342495 6044.7 6044.7
20 0.316965 7480.36 7480.36
30 0.285735 10106.1 10106.1
50 0.251165 14754.9 14754.9
70 0.230216 18935.8 18935.8
100 0.212601 24716.9 24716.9
150 0.19214 33521.7 33521.7
200 0.182209 41693.8 41693.8
300 0.166229 56960.6 56960.6
500 0.151506 84613.7 84613.7
700 0.136853 109711 109711
1000 0.126154 144450 144450
1500 0.113658 197319 197319
2000 0.107311 245251 245251
3000 0.0939961 331615 331615
5000 0.0811585 483648 483648
7000 0.0803274 626043 626043
10000 0.0691064 824600 824600
15000 0.0544689 1.09066e+06 1.09066e+06
20000 0.050438 1.3141e+06 1.3141e+06
30000 0.045938 1.70129e+06 1.70129e+06
40000 0.0422638 2.07616e+06 2.07616e+06
50000 0.0398302 2.43541e+06 2.43541e+06
60000 0.0427404 2.80116e+06 2.80116e+06
70000 0.0439841 3.17539e+06 3.17539e+06
80000 0.0438601 3.5484e+06 3.5484e+06
90000 0.0430039 3.91873e+06 3.91873e+06
100000 0.0456085 4.29787e+06 4.29787e+06
150000 0.0431416 6.17578e+06 6.17578e+06
200000 0.0471943 8.11521e+06 8.11521e+06
300000 0.0381786 1.17109e+07 1.17109e+07
400000 0.0371875 1.50669e+07 1.50669e+07
500000 0.0394889 1.83948e+07 1.83948e+07
600000 0.0364266 2.17261e+07 2.17261e+07
700000 0.0387165 2.51829e+07 2.51829e+07
800000 0.039263 2.85243e+07 2.85243e+07
900000 0.0265354 3.15128e+07 3.15128e+07
1e+06 0.0285733 3.37535e+07 3.37535e+07
