1026 0
0 14.6016 0.187214
1 16.7974 0.23747
2 21.7555 0.287711
3 26.4336 0.337927
4 27.2615 0.388112
5 34.6339 0.438257
6 47.5782 0.488355
7 51.8146 0.538397
8 53.0826 0.588375
9 55.703 0.638283
10 59.328 0.688111
11 59.3346 0.737852
12 67.7365 0.787498
13 76.5836 0.837042
14 73.7008 0.886475
15 83.1792 0.935789
16 81.0734 0.984977
17 92.3952 1.03403
18 91.3928 1.08294
19 95.4025 1.13171
20 90.321 1.18031
21 95.6138 1.22876
22 99.3657 1.27703
23 98.4015 1.32511
24 94.602 1.37302
25 103.554 1.42072
26 105.601 1.46823
27 109.022 1.51552
28 107.462 1.56259
29 115.345 1.60945
30 122.667 1.65606
31 120.665 1.70244
32 128.345 1.74857
33 124.351 1.79445
34 125.701 1.84006
35 127.59 1.88541
36 136.943 1.93048
37 131.149 1.97526
38 142.565 2.01976
39 142.962 2.06396
40 144.789 2.10785
41 151.557 2.15144
42 152.689 2.1947
43 150.797 2.23764
44 154.812 2.28025
45 161.852 2.32252
46 160.832 2.36445
47 159.756 2.40602
48 163.374 2.44723
49 156.45 2.48808
50 157.441 2.52856
51 164.267 2.56866
52 161.518 2.60838
53 173.728 2.64771
54 162.587 2.68664
55 163.779 2.72516
56 172.23 2.76328
57 175.072 2.80099
58 177.504 2.83827
59 185.353 2.87513
60 177.807 2.91155
61 175.619 2.94754
62 184.592 2.98308
63 183.006 3.01817
64 183.274 3.05281
65 182.397 3.08699
66 186.811 3.1207
67 186.119 3.15394
68 182.159 3.18671
69 183.896 3.21899
70 185.483 3.25078
71 191.937 3.28209
72 194.228 3.3129
73 196.449 3.3432
74 198.405 3.373
75 197.851 3.40229
76 193.205 3.43106
77 201.31 3.45932
78 193.78 3.48704
79 192.935 3.51424
80 190.451 3.54091
81 189.975 3.56704
82 191.098 3.59262
83 197.455 3.61766
84 203.905 3.64216
85 197.725 3.66609
86 202.026 3.68947
87 198.988 3.71229
88 198.736 3.73455
89 197.668 3.75623
90 198.84 3.77735
91 194.714 3.79789
92 207.183 3.81785
93 206.819 3.83723
94 200.609 3.85603
95 200.005 3.87424
96 197.395 3.89186
97 204.528 3.90888
98 202.911 3.92531
99 203.372 3.94115
100 192.837 3.95638
101 198.676 3.97101
102 200.723 3.98503
103 198.703 3.99845
104 202.409 4.01125
105 203.505 4.02344
106 198.006 4.03502
107 205.726 4.04599
108 201.768 4.05634
109 202.467 4.06606
110 198.54 4.07517
111 198.643 4.08366
112 200.575 4.09152
113 196.762 4.09876
114 189.51 4.10537
115 195.106 4.11136
116 193.682 4.11672
117 196.085 4.12145
118 189.624 4.12555
119 186.189 4.12902
120 187.551 4.13186
121 182.75 4.13407
122 187.698 4.13565
123 191.86 4.13659
124 186.346 4.13691
125 182.795 4.13659
126 177.267 4.13564
127 180.536 4.13406
128 179.925 4.13185
129 183.422 4.12901
130 182.033 4.12554
131 185.605 4.12144
132 178.326 4.11671
133 175.04 4.11135
134 179.962 4.10536
135 176.186 4.09875
136 171.248 4.09151
137 174.947 4.08365
138 172.62 4.07516
139 173.215 4.06605
140 171.226 4.05632
141 168.102 4.04597
142 160.712 4.03501
143 162.504 4.02343
144 161.792 4.01123
145 154.451 3.99842
146 156.042 3.98501
147 156.874 3.97098
148 163.405 3.95635
149 161.23 3.94112
150 156.513 3.92529
151 153.78 3.90886
152 155.9 3.89183
153 145.025 3.87421
154 133.8 3.856
155 135.12 3.8372
156 135.835 3.81782
157 135.903 3.79786
158 139.875 3.77731
159 132.274 3.7562
160 136.912 3.73451
161 137.948 3.71226
162 131.679 3.68943
163 126.407 3.66605
164 123.289 3.64211
165 118.381 3.61762
166 109.555 3.59258
167 117.14 3.56699
168 108.299 3.54086
169 109.665 3.5142
170 113.723 3.487
171 103.555 3.45927
172 105.714 3.43101
173 94.4513 3.40224
174 95.106 3.37295
175 100.823 3.34315
176 96.0049 3.31284
177 85.4304 3.28204
178 87.6606 3.25073
179 79.6058 3.21893
180 73.916 3.18665
181 77.5915 3.15389
182 78.5514 3.12064
183 72.9567 3.08693
184 74.6418 3.05275
185 79.7918 3.01812
186 68.0752 2.98302
187 70.7564 2.94748
188 64.0474 2.91149
189 66.5566 2.87507
190 55.7688 2.83821
191 57.7894 2.80092
192 65.0579 2.76322
193 60.8685 2.7251
194 53.1495 2.68657
195 58.2034 2.64764
196 52.1982 2.60831
197 46.3634 2.5686
198 37.5005 2.52849
199 33.3431 2.48802
200 36.2685 2.44716
201 34.2982 2.40595
202 27.9133 2.36438
203 20.7748 2.32245
204 18.1764 2.28018
205 12.6242 2.23757
206 15.2662 2.19463
207 15.4167 2.15136
208 16.9042 2.10778
209 13.224 2.06389
210 5.84073 2.01969
211 4.37141 1.97519
212 9.54354 1.9304
213 -0.453858 1.88533
214 0.521914 1.83999
215 -5.18622 1.79437
216 -11.4856 1.7485
217 -6.41082 1.70236
218 -14.4301 1.65599
219 -12.8816 1.60937
220 -11.4157 1.56252
221 -22.8289 1.51544
222 -21.805 1.46815
223 -26.7455 1.42064
224 -29.1614 1.37294
225 -35.343 1.32503
226 -34.4298 1.27695
227 -33.1479 1.22868
228 -35.1812 1.18023
229 -35.3384 1.13163
230 -45.0795 1.08286
231 -47.405 1.03395
232 -54.7593 0.984896
233 -50.0263 0.935707
234 -46.905 0.886392
235 -39.8401 0.836959
236 -45.4493 0.787415
237 -51.1997 0.737769
238 -62.3828 0.688028
239 -58.7471 0.6382
240 -65.9846 0.588292
241 -73.3549 0.538313
242 -75.6062 0.488271
243 -75.72 0.438174
244 -73.5951 0.388028
245 -72.5302 0.337844
246 -77.0018 0.287627
247 -80.7681 0.237387
248 -81.2847 0.18713
249 -89.4173 0.136866
250 -95.9462 0.0866021
251 -91.1294 0.0363459
252 -94.6375 -0.0138945
253 -100.333 -0.064111
254 -99.5957 -0.114296
255 -103.042 -0.164441
256 -102.341 -0.214538
257 -103.958 -0.26458
258 -109.936 -0.314559
259 -120.635 -0.364466
260 -116.52 -0.414295
261 -118.1 -0.464036
262 -122.962 -0.513682
263 -124.468 -0.563225
264 -127.211 -0.612658
265 -126.391 -0.661973
266 -120.121 -0.711161
267 -127.836 -0.760216
268 -119.001 -0.809129
269 -123.316 -0.857892
270 -129.769 -0.906498
271 -132.88 -0.95494
272 -135.408 -1.00321
273 -136.95 -1.0513
