1010 0
0 2.59671 0.549444
1 0.152561 0.5997
2 3.8449 0.649941
3 5.01018 0.700157
4 8.19335 0.750342
5 17.9799 0.800487
6 17.5864 0.850585
7 12.2898 0.900627
8 19.3761 0.950605
9 29.9827 1.00051
10 31.5783 1.05034
11 27.7756 1.10008
12 32.6947 1.14973
13 42.0473 1.19927
14 34.0195 1.2487
15 34.1937 1.29802
16 47.2385 1.34721
17 47.5194 1.39626
18 61.02 1.44518
19 61.4534 1.49394
20 56.0139 1.54255
21 56.2573 1.59099
22 57.283 1.63926
23 59.5794 1.68735
24 58.1123 1.73525
25 66.561 1.78295
26 66.1613 1.83046
27 75.601 1.87775
28 72.7401 1.92483
29 81.4986 1.97168
30 79.591 2.01829
31 78.5692 2.06467
32 85.8543 2.1108
33 85.2998 2.15668
34 90.7363 2.20229
35 92.4819 2.24764
36 96.3932 2.29271
37 90.0106 2.3375
38 98.1343 2.38199
39 92.4994 2.42619
40 92.6184 2.47009
41 99.8632 2.51367
42 111.663 2.55693
43 110.13 2.59987
44 110.856 2.64248
45 111.853 2.68475
46 105.011 2.72668
47 100.98 2.76825
48 111.755 2.80947
49 110.561 2.85032
50 110.271 2.89079
51 118.778 2.9309
52 122.598 2.97061
53 121.843 3.00994
54 116.116 3.04887
55 118.472 3.0874
56 120.827 3.12552
57 111.972 3.16322
58 124.432 3.2005
59 131.363 3.23736
60 125.197 3.27379
61 128.404 3.30977
62 129.511 3.34532
63 133.941 3.38041
64 127.567 3.41505
65 130.31 3.44922
66 123.319 3.48294
67 123.741 3.51618
68 124.189 3.54894
69 126.011 3.58122
70 135.336 3.61302
71 137.927 3.64432
72 129.267 3.67513
73 126.061 3.70544
74 137.347 3.73524
75 130.687 3.76453
76 128.628 3.7933
77 137.467 3.82155
78 126.952 3.84928
79 131.35 3.87648
80 134.966 3.90315
81 150.656 3.92927
82 131.634 3.95486
83 135.48 3.9799
84 140.069 4.00439
85 137.814 4.02833
86 142.728 4.05171
87 151.225 4.07453
88 145.109 4.09679
89 147.628 4.11847
90 135.863 4.13959
91 139.507 4.16013
92 141.304 4.18009
93 143.841 4.19947
94 148.687 4.21827
95 148.469 4.23648
96 146.425 4.2541
97 143.598 4.27113
98 147.716 4.28756
99 143.333 4.30339
100 145.834 4.31862
101 143.236 4.33325
102 149.239 4.34727
103 141.446 4.36069
104 139.157 4.37349
105 135.658 4.38569
106 135.691 4.39727
107 135.586 4.40823
108 142.832 4.41858
109 142.092 4.42831
110 142.924 4.43742
111 139.144 4.4459
112 133.521 4.45377
113 144.535 4.461
114 137.058 4.46762
115 140.318 4.4736
116 135.986 4.47896
117 133.876 4.48369
118 130.355 4.48779
119 126.855 4.49126
120 130.18 4.4941
121 133.991 4.49631
122 125.814 4.49789
123 120.578 4.49884
124 120.545 4.49915
125 131.257 4.49884
126 126.741 4.49789
127 130.743 4.49631
128 119.543 4.4941
129 124.975 4.49126
130 125.981 4.48779
131 118.294 4.48369
132 124.937 4.47896
133 125.261 4.4736
134 129.178 4.46761
135 131.585 4.461
136 127.398 4.45376
137 126.361 4.44589
138 121.201 4.43741
139 125.436 4.4283
140 118.989 4.41857
141 126.708 4.40822
142 121.775 4.39726
143 113.081 4.38568
144 108.305 4.37348
145 112.89 4.36067
