7011 -99 0 903.597
0.0325500 0.9672237 28.7631937 28.7631937 90.0791919
0.0357000 0.9651381 31.5122706 31.5122706 90.0616286
0.0399000 0.9623792 35.1685207 35.1685207 90.0385880
0.0451500 0.9589643 39.7242002 39.7242002 90.0103772
0.0504000 0.9555885 44.2637904 44.2637904 89.9828017
0.0567000 0.9515877 49.6903190 49.6903190 89.9505202
0.0640500 0.9469885 55.9927343 55.9927343 89.9139305
0.0714000 0.9424617 62.2648789 62.2648789 89.8784453
0.0798000 0.9373754 69.3965908 69.3965908 89.8391800
0.0892500 0.9317605 77.3741121 77.3741121 89.7965680
0.1008000 0.9250476 87.0601156 87.0601156 89.7466024
0.1123500 0.9184929 96.6769645 96.6769645 89.6988185
0.1260000 0.9109429 107.9553884 107.9553884 89.6449650
0.1417500 0.9024877 120.8551033 120.8551033 89.5860853
0.1585500 0.8937594 134.4844970 134.4844970 89.5268083
0.1785000 0.8837593 150.5006106 150.5006106 89.4607147
0.2005500 0.8731568 167.9974939 167.9974939 89.3925531
0.2247000 0.8620450 186.9239766 186.9239766 89.3231532
0.2520000 0.8500704 208.0344608 208.0344608 89.2505544
0.2824500 0.8373964 231.2417642 231.2417642 89.1760122
0.3171000 0.8237803 257.2385613 257.2385613 89.0983547
0.3549000 0.8098252 285.1280902 285.1280902 89.0211294
0.3990000 0.7946083 317.0844806 317.0844806 88.9394543
0.4473000 0.7791235 351.4146348 351.4146348 88.8587951
0.5019000 0.7629303 389.4412512 389.4412512 88.7768840
0.5628000 0.7463146 430.9530457 430.9530457 88.6951682
0.6310500 0.7292769 476.4370559 476.4370559 88.6135711
0.7087500 0.7116388 527.0017233 527.0017233 88.5311906
0.7948500 0.6939272 581.6580985 581.6580985 88.4505524
0.8914500 0.6759925 641.4242831 641.4242831 88.3708711
1.0006500 0.6577961 707.2032264 707.2032264 88.2918679
1.1227651 0.6396279 778.7557869 778.7557869 88.2146621
1.2594751 0.6215382 856.6208044 856.6208044 88.1393271
