7000 -99 0 882.019
0.0325500 0.9842123 28.5711003 28.5711003 87.8194281
0.0357000 0.9820778 31.3016384 31.3016384 87.8018722
0.0399000 0.9792549 34.9331808 34.9331808 87.7788429
0.0451500 0.9757625 39.4579987 39.4579987 87.7506483
0.0504000 0.9723089 43.9667524 43.9667524 87.7230910
0.0567000 0.9682150 49.3563032 49.3563032 87.6908341
0.0640500 0.9635067 55.6156021 55.6156021 87.6542771
0.0714000 0.9588722 61.8446510 61.8446510 87.6188288
0.0798000 0.9536660 68.9271388 68.9271388 87.5796103
0.0892500 0.9479205 76.8493315 76.8493315 87.5370557
0.1008000 0.9410524 86.4677916 86.4677916 87.4871667
0.1123500 0.9343480 96.0172044 96.0172044 87.4394649
0.1260000 0.9266252 107.2160558 107.2160558 87.3857138
0.1417500 0.9179790 120.0241649 120.0241649 87.3269568
0.1585500 0.9090539 133.5560668 133.5560668 87.2678152
0.1785000 0.8988382 149.4568260 149.4568260 87.2018842
0.2005500 0.8879968 166.8267080 166.8267080 87.1339029
0.2247000 0.8766358 185.6145211 185.6145211 87.0647026
0.2520000 0.8643994 206.5688941 206.5688941 86.9923306
0.2824500 0.8514558 229.6030783 229.6030783 86.9180359
0.3171000 0.8375495 255.4041573 255.4041573 86.8406514
0.3549000 0.8232896 283.0814627 283.0814627 86.7637159
0.3990000 0.8077423 314.7918049 314.7918049 86.6823705
0.4473000 0.7919269 348.8544023 348.8544023 86.6020638
0.5019000 0.7754046 386.5813105 386.5813105 86.5205402
0.5628000 0.7584584 427.7625745 427.7625745 86.4392477
0.6310500 0.7410643 472.8806582 472.8806582 86.3581102
0.7087500 0.7230438 523.0319295 523.0319295 86.2762408
0.7948500 0.7049666 577.2348964 577.2348964 86.1961440
0.8914500 0.6866892 636.4991604 636.4991604 86.1170256
1.0006500 0.6681665 701.7214740 701.7214740 86.0385917
1.1227651 0.6496847 772.6648130 772.6648130 85.9619463
1.2594751 0.6312795 849.8637410 849.8637410 85.8871583
1.4127226 0.6130019 933.9223837 933.9223837 85.8142807
1.5858151 0.5947849 1026.0809777 1026.0809777 85.7429381
1.7787526 0.5769485 1125.7385935 1125.7385935 85.6741519
1.9959451 0.5593706 1234.5334842 1234.5334842 85.6072614
2.2393220 0.5421767 1352.7130431 1352.7130431 85.5426300
2.5125215 0.5253805 1481.2806003 1481.2806003 85.4801265
2.8192921 0.5090052 1621.1598618 1621.1598618 85.4197379
3.1631068 0.4931245 1773.0421648 1773.0421648 85.3615433
3.5483644 0.4777443 1937.9230266 1937.9230266 85.3054960
3.9810846 0.4628629 2117.3423854 2117.3423854 85.2514281
4.4672872 0.4484907 2312.6704067 2312.6704067 85.1992648
5.0118948 0.4346565 2524.6909201 2524.6909201 85.1490812
5.6245099 0.4213031 2755.8437982 2755.8437982 85.1005679
6.3098094 0.4085144 3006.5274548 3006.5274548 85.0538664
7.0803644 0.3961968 3279.8688664 3279.8688664 85.0085963
7.9440561 0.3844155 3577.0770149 3577.0770149 84.9647905
8.9125633 0.3731046 3900.4982709 3900.4982709 84.9223219
10.0014481 0.3622259 4253.4669784 4253.4669784 84.8809650
11.2210876 0.3518041 4637.3696485 4637.3696485 84.8407663
12.5894367 0.3418079 5055.7722409 5055.7722409 84.8015605
14.1269504 0.3322280 5512.6250066 5512.6250066 84.7631623
15.8491767 0.3230619 6010.1403206 6010.1403206 84.7255191
17.7840324 0.3142928 6553.7785636 6553.7785636 84.6884223
19.9529062 0.3058685 7146.7407553 7146.7407553 84.6517079
22.3872322 0.2977605 7794.5442730 7794.5442730 84.6151981
25.1199938 0.2899731 8502.6121985 8502.6121985 84.5788311
28.1840786 0.2824926 9275.9188113 9275.9188113 84.5423207
31.6237393 0.2753128 10121.7634492 10121.7634492 84.5052757
35.4826072 0.2684025 11046.7642086 11046.7642086 84.4676372
39.8132470 0.2616993 12058.8494828 12058.8494828 84.4289509
44.6694872 0.2551753 13165.4767970 13165.4767970 84.3885552
50.1205675 0.2488573 14376.7564330 14376.7564330 84.3463071
56.2377471 0.2427241 15702.4950167 15702.4950167 84.3026545
63.0967693 0.2367721 17152.5106880 17152.5106880 84.2572846
70.7954662 0.2309994 18740.1597289 18740.1597289 84.2105129
79.4340106 0.2254589 20478.6523909 20478.6523909 84.1622417
89.1259377 0.2200878 22382.3427020 22382.3427020 84.1111486
100.0026275 0.2149278 24468.2501415 24468.2501415 84.0559027
112.2074471 0.2099911 26754.7165214 26754.7165214 83.9967094
125.8964104 0.2052940 29261.0875742 29261.0875742 83.9314663
141.2559945 0.2007269 32010.2483252 32010.2483252 83.8643705
158.4947918 0.1965843 35029.4774958 35029.4774958 83.7936411
177.8326602 0.1925647 38347.7064536 38347.7064536 83.7197763
199.5344894 0.1887159 41996.2198880 41996.2198880 83.6389087
223.8731455 0.1846597 46003.2271927 46003.2271927 83.5493800
251.1895596 0.1806919 50402.6282202 50402.6282202 83.4462772
281.8404883 0.1772269 55238.9622647 55238.9622647 83.3337683
316.2378815 0.1741113 60567.7070238 60567.7070238 83.2188632
354.8252370 0.1708176 66439.3892915 66439.3892915 83.0878348
398.1250863 0.1666500 72879.6738166 72879.6738166 82.9617386
446.6934609 0.1625113 79930.3662847 79930.3662847 82.8226471
501.1903976 0.1583823 87642.6657983 87642.6657983 82.6586169
562.3470481 0.1547166 96083.4470735 96083.4470735 82.4974966
630.9576992 0.1510201 105335.0990054 105335.0990054 82.3338219
707.9626349 0.1465707 115438.3298367 115438.3298367 82.1649068
794.3311114 0.1419033 126423.3310628 126423.3310628 81.9514879
891.2901875 0.1371631 138361.7126321 138361.7126321 81.6972063
1000.0152949 0.1308318 151223.8803443 151223.8803443 81.4413294
1122.0453570 0.1237542 164909.3900801 164909.3900801 81.0857975
1258.9519017 0.1185797 179515.2794894 179515.2794894 80.7880080
1412.6025846 0.1147301 195322.6029591 195322.6029591 80.5412363
1584.9192513 0.1108656 212520.7442833 212520.7442833 80.3214757
1778.3297629 0.1075395 231057.5711360 231057.5711360 80.1026319
1995.3396487 0.1040501 251338.4606011 251338.4606011 79.7976344
2238.7495208 0.1010198 273301.9101241 273301.9101241 79.4635922
2511.9332487 0.0987316 297234.7139394 297234.7139394 79.1048270
2818.4067961 0.0993630 323991.5330724 323991.5330724 78.8084026
3162.3160538 0.0974835 353845.6830202 353845.6830202 78.4872382
3548.2246552 0.0929126 386311.1595199 386311.1595199 78.0395974
3981.0824729 0.0864936 420583.6793945 420583.6793945 77.6316211
4466.8445267 0.0827536 456536.5435613 456536.5435613 77.2084354
5011.9508737 0.0820696 496316.6664620 496316.6664620 76.8110103
5623.4686414 0.0840999 541177.8249159 541177.8249159 76.4410438
6309.6060499 0.0853374 592634.6399950 592634.6399950 75.9833135
7079.5178905 0.0823411 649696.9621387 649696.9621387 75.6069824
7943.3360745 0.0806277 711831.8996582 711831.8996582 75.1813898
8912.5538779 0.0781975 779805.5883856 779805.5883856 74.8261437
10000.0576380 0.0757730 852350.7368594 852350.7368594 74.4680244
11220.2837932 0.0743969 932397.7494444 932397.7494444 74.1484244
12589.2832138 0.0687775 1019368.6306111 1019368.6306111 73.8864907
14125.4898594 0.0618601 1107427.5817295 1107427.5817295 73.4815651
15849.0266991 0.0532080 1196365.3244547 1196365.3244547 73.0015189
17782.8284773 0.0484164 1283959.0179155 1283959.0179155 72.6507599
19952.6405589 0.0487553 1378862.7525720 1378862.7525720 72.4354169
22387.3110130 0.0489994 1484055.3004162 1484055.3004162 72.2622608
25118.9399788 0.0466489 1600917.6733637 1600917.6733637 71.9662443
28183.8378200 0.0438199 1722041.0442805 1722041.0442805 71.5041591
31622.8492882 0.0473174 1860780.6809498 1860780.6809498 70.6589261
35481.3448326 0.0442079 2012338.2703287 2012338.2703287 69.8846139
39810.8123001 0.0441557 2180830.5638924 2180830.5638924 69.3851990
44668.4408210 0.0401481 2365470.0932881 2365470.0932881 69.0495432
50118.8218320 0.0417690 2564328.9935530 2564328.9935530 68.6249016
56234.1823694 0.0370485 2782004.1032235 2782004.1032235 68.3503266
63095.8439737 0.0356184 3007515.2173434 3007515.2173434 68.0742735
70794.7386130 0.0373338 3263577.9465096 3263577.9465096 67.8150140
79432.9897122 0.0385571 3550626.4058289 3550626.4058289 67.6179558
89125.2011949 0.0409062 3896715.3787559 3896715.3787559 67.4708974
100000.1496297 0.0371005 4280052.3577829 4280052.3577829 67.2388689
112201.9339986 0.0339374 4643420.9416291 4643420.9416291 66.9202504
