7003 -99 0 879.93
0.0325500 0.9882438 28.6198132 28.6198132 88.0824233
0.0357000 0.9861040 31.3550509 31.3550509 88.0648944
0.0399000 0.9832737 34.9928574 34.9928574 88.0419009
0.0451500 0.9797721 39.5255012 39.5255012 88.0137503
0.0504000 0.9763121 44.0420841 44.0420841 87.9862363
0.0567000 0.9722122 49.4410467 49.4410467 87.9540298
0.0640500 0.9674992 55.7113603 55.7113603 87.9175291
0.0714000 0.9628599 61.9514653 61.9514653 87.8821347
0.0798000 0.9576460 69.0466283 69.0466283 87.8429750
0.0892500 0.9518925 76.9831219 76.9831219 87.8004833
0.1008000 0.9450159 86.6191284 86.6191284 87.7506656
0.1123500 0.9383029 96.1861598 96.1861598 87.7030293
0.1260000 0.9305724 107.4059506 107.4059506 87.6493484
0.1417500 0.9219149 120.2383553 120.2383553 87.5906642
0.1585500 0.9129787 133.7963143 133.7963143 87.5315922
0.1785000 0.9027487 149.7281865 149.7281865 87.4657344
0.2005500 0.8918964 167.1327037 167.1327037 87.3978226
0.2247000 0.8805219 185.9587628 185.9587628 87.3286852
0.2520000 0.8682651 206.9566305 206.9566305 87.2563708
0.2824500 0.8552976 230.0394962 230.0394962 87.1821307
0.3171000 0.8413675 255.8962494 255.8962494 87.1048027
0.3549000 0.8270870 283.6346673 283.6346673 87.0279270
0.3990000 0.8115168 315.4168479 315.4168479 86.9466495
0.4473000 0.7956651 349.5584120 349.5584120 86.8664269
0.5019000 0.7791005 387.3745506 387.3745506 86.7850087
0.5628000 0.7621033 428.6549816 428.6549816 86.7038483
0.6310500 0.7446834 473.8841524 473.8841524 86.6228688
0.7087500 0.7266372 524.1632616 524.1632616 86.5411857
0.7948500 0.7085453 578.5094849 578.5094849 86.4613061
0.8914500 0.6902345 637.9363409 637.9363409 86.3824592
1.0006500 0.6716716 703.3429437 703.3429437 86.3043646
1.1227651 0.6531477 774.4926470 774.4926470 86.2281175
1.2594751 0.6347018 851.9228042 851.9228042 86.1537832
1.4127226 0.6163964 936.2416746 936.2416746 86.0814112
1.5858151 0.5981811 1028.6987969 1028.6987969 86.0106211
1.7787526 0.5803561 1128.6977260 1128.6977260 85.9424283
1.9959451 0.5627962 1237.8877222 1237.8877222 85.8762062
2.2393220 0.5456563 1356.5269994 1356.5269994 85.8123002
2.5125215 0.5289129 1485.6326066 1485.6326066 85.7505886
2.8192921 0.5125975 1626.1425727 1626.1425727 85.6910349
3.1631068 0.4967960 1778.7631703 1778.7631703 85.6336960
3.5483644 0.4815308 1944.5185082 1944.5185082 85.5785173
3.9810846 0.4667005 2124.9672518 2124.9672518 85.5253324
4.4672872 0.4523420 2321.4759114 2321.4759114 85.4741194
5.0118948 0.4385540 2534.8494136 2534.8494136 85.4249331
5.6245099 0.4252665 2767.5737666 2767.5737666 85.3774711
6.3098094 0.4125277 3020.0690135 3020.0690135 85.3319069
7.0803644 0.4002708 3295.5066163 3295.5066163 85.2879122
7.9440561 0.3885153 3595.1164405 3595.1164405 85.2455507
8.9125633 0.3772732 3921.2928474 3921.2928474 85.2046658
10.0014481 0.3664765 4277.4569130 4277.4569130 85.1650561
11.2210876 0.3561453 4665.0638213 4665.0638213 85.1267666
12.5894367 0.3462212 5087.7472701 5087.7472701 85.0896398
14.1269504 0.3366986 5549.5271507 5549.5271507 85.0535506
15.8491767 0.3276037 6052.6905987 6052.6905987 85.0184802
17.7840324 0.3188619 6602.8140549 6602.8140549 84.9841131
19.9529062 0.3104512 7203.1153391 7203.1153391 84.9503639
22.3872322 0.3023257 7859.1758302 7859.1758302 84.9171257
25.1199938 0.2945509 8576.5531095 8576.5531095 84.8842600
28.1840786 0.2871104 9360.4124015 9360.4124015 84.8515582
31.6237393 0.2799689 10218.2925679 10218.2925679 84.8187503
35.4826072 0.2731448 11157.0508197 11157.0508197 84.7856371
39.8132470 0.2665867 12185.0853478 12185.0853478 84.7519330
44.6694872 0.2602510 13310.3799281 13310.3799281 84.7175769
50.1205675 0.2540820 14543.5136885 14543.5136885 84.6824551
56.2377471 0.2481232 15894.7160523 15894.7160523 84.6459630
63.0967693 0.2422656 17374.1525829 17374.1525829 84.6077696
70.7954662 0.2365503 18995.5745592 18995.5745592 84.5671253
79.4340106 0.2309079 20771.8039993 20771.8039993 84.5233654
89.1259377 0.2253915 22716.8551206 22716.8551206 84.4778979
100.0026275 0.2200672 24847.9181976 24847.9181976 84.4301160
112.2074471 0.2149666 27183.0255086 27183.0255086 84.3807586
125.8964104 0.2100943 29742.1868472 29742.1868472 84.3274231
141.2559945 0.2054942 32549.7818281 32549.7818281 84.2720760
158.4947918 0.2011083 35632.7570700 35632.7570700 84.2148620
177.8326602 0.1968558 39017.8099045 39017.8099045 84.1551646
199.5344894 0.1926633 42735.9263204 42735.9263204 84.0950071
223.8731455 0.1887234 46819.0342220 46819.0342220 84.0297731
251.1895596 0.1847202 51306.3180702 51306.3180702 83.9546795
281.8404883 0.1810088 56236.5801979 56236.5801979 83.8686463
316.2378815 0.1773486 61657.0737479 61657.0737479 83.7761684
354.8252370 0.1737758 67617.8364530 67617.8364530 83.6723341
398.1250863 0.1701167 74168.2922151 74168.2922151 83.5458072
446.6934609 0.1663975 81358.8732171 81358.8732171 83.4401092
501.1903976 0.1622587 89236.8153132 89236.8153132 83.3309939
562.3470481 0.1586868 97868.9859996 97868.9859996 83.2263727
630.9576992 0.1553772 107344.4449171 107344.4449171 83.1308654
707.9626349 0.1511309 117731.1432006 117731.1432006 83.0021150
794.3311114 0.1472446 129057.8084323 129057.8084323 82.8589637
891.2901875 0.1458863 141555.3028265 141555.3028265 82.7134742
1000.0152949 0.1435790 155406.7761353 155406.7761353 82.5905988
1122.0453570 0.1402792 170651.4856957 170651.4856957 82.4708939
1258.9519017 0.1365123 187324.9263519 187324.9263519 82.3259369
1412.6025846 0.1322314 205496.0288437 205496.0288437 82.1469334
1584.9192513 0.1301833 225357.8449171 225357.8449171 81.9708888
1778.3297629 0.1276203 247316.5529570 247316.5529570 81.7343858
1995.3396487 0.1252318 271407.7037650 271407.7037650 81.5235571
2238.7495208 0.1218968 297916.0421955 297916.0421955 81.3076443
2511.9332487 0.1188522 326916.9922229 326916.9922229 81.0267504
2818.4067961 0.1099872 357755.8841779 357755.8841779 80.6583571
3162.3160538 0.1043341 390160.0105321 390160.0105321 80.2404146
3548.2246552 0.1012922 425020.4785292 425020.4785292 79.8045245
3981.0824729 0.0936225 462295.7601601 462295.7601601 79.3459606
4466.8445267 0.0933629 502509.6174690 502509.6174690 78.9331982
5011.9508737 0.0860738 545609.5515387 545609.5515387 78.4038967
5623.4686414 0.0846556 591377.9447676 591377.9447676 77.9977326
6309.6060499 0.0824680 641998.0418395 641998.0418395 77.3606575
7079.5178905 0.0767456 696334.4359170 696334.4359170 76.8951078
7943.3360745 0.0674632 751034.7305845 751034.7305845 76.2899679
8912.5538779 0.0575309 804772.8760383 804772.8760383 75.3960025
10000.0576380 0.0547123 858797.6017650 858797.6017650 74.8469239
11220.2837932 0.0587056 918425.7587610 918425.7587610 74.3399479
12589.2832138 0.0657829 992772.3727480 992772.3727480 73.7633806
14125.4898594 0.0675821 1084047.1031912 1084047.1031912 73.0894836
15849.0266991 0.0676740 1185622.4072052 1185622.4072052 72.5647948
17782.8284773 0.0684368 1302505.4436522 1302505.4436522 71.8494488
19952.6405589 0.0713277 1434153.6195979 1434153.6195979 71.3773960
22387.3110130 0.0704765 1585109.7663532 1585109.7663532 71.0069336
25118.9399788 0.0607713 1742611.8515981 1742611.8515981 70.6141585
28183.8378200 0.0553761 1898318.0024846 1898318.0024846 70.3497087
31622.8492882 0.0517599 2060458.3516409 2060458.3516409 70.1921057
35481.3448326 0.0481233 2229307.4796452 2229307.4796452 69.9470031
39810.8123001 0.0476247 2415769.6092693 2415769.6092693 69.5176092
44668.4408210 0.0459469 2613645.9246088 2613645.9246088 69.4266759
50118.8218320 0.0449732 2835564.9620511 2835564.9620511 69.2522656
56234.1823694 0.0360374 3062359.2335476 3062359.2335476 68.7444844
63095.8439737 0.0362057 3264274.7226972 3264274.7226972 68.2700377
70794.7386130 0.0384201 3528697.2432697 3528697.2432697 67.9923569
79432.9897122 0.0362520 3813935.8387888 3813935.8387888 67.6787150
89125.2011949 0.0361407 4132622.3415741 4132622.3415741 67.3527468
100000.1496297 0.0380756 4488455.5743158 4488455.5743158 67.0283545
112201.9339986 0.0406298 4904973.7146005 4904973.7146005 66.6883574
