7002 -99 0 887.176
0.0325500 0.9790797 28.5881259 28.5881259 89.4559685
0.0357000 0.9769582 31.3203102 31.3203102 89.4384263
0.0399000 0.9741517 34.9540482 34.9540482 89.4154125
0.0451500 0.9706795 39.4816104 39.4816104 89.3872333
0.0504000 0.9672464 43.9931100 43.9931100 89.3596870
0.0567000 0.9631770 49.3859580 49.3859580 89.3274377
0.0640500 0.9584973 55.6491107 55.6491107 89.2908822
0.0714000 0.9538914 61.8820238 61.8820238 89.2554280
0.0798000 0.9487148 68.9689299 68.9689299 89.2161946
0.0892500 0.9429996 76.8960792 76.8960792 89.1736145
0.1008000 0.9361625 86.5205338 86.5205338 89.1236840
0.1123500 0.9294856 96.0758252 96.0758252 89.0759322
0.1260000 0.9217983 107.2815016 107.2815016 89.0221124
0.1417500 0.9131939 120.0973660 120.0973660 88.9632637
0.1585500 0.9043139 133.6374321 133.6374321 88.9040110
0.1785000 0.8941422 149.5476894 149.5476894 88.8379365
0.2005500 0.8833527 166.9277869 166.9277869 88.7697884
0.2247000 0.8720461 185.7265773 185.7265773 88.7004007
0.2520000 0.8598626 206.6929838 206.6929838 88.6278193
0.2824500 0.8469695 229.7400063 229.7400063 88.5533006
0.3171000 0.8331165 255.5548833 255.5548833 88.4756782
0.3549000 0.8189161 283.2463745 283.2463745 88.3985030
0.3990000 0.8034241 314.9721473 314.9721473 88.3168999
0.4473000 0.7876575 349.0499899 349.0499899 88.2363425
0.5019000 0.7711682 386.7915276 386.7915276 88.1545762
0.5628000 0.7542504 427.9855446 427.9855446 88.0730616
0.6310500 0.7369003 473.1139530 473.1139530 87.9917275
0.7087500 0.7189203 523.2729834 523.2729834 87.9096970
0.7948500 0.7008807 577.4792998 577.4792998 87.8294973
0.8914500 0.6826400 636.7416232 636.7416232 87.7503442
1.0006500 0.6641485 701.9544207 701.9544207 87.6719653
1.1227651 0.6457042 772.8795238 772.8795238 87.5954820
1.2594751 0.6273340 850.0491024 850.0491024 87.5209753
