7008 -99 0 887.856
0.0325500 0.9800354 28.6385469 28.6385469 90.1124211
0.0357000 0.9779084 31.3754876 31.3754876 90.0948238
0.0399000 0.9750946 35.0155364 35.0155364 90.0717410
0.0451500 0.9716145 39.5509407 39.5509407 90.0434821
0.0504000 0.9681746 44.0702357 44.0702357 90.0158634
0.0567000 0.9640988 49.4723877 49.4723877 89.9835362
0.0640500 0.9594132 55.7463323 55.7463323 89.9469014
0.0714000 0.9548006 61.9899743 61.9899743 89.9113801
0.0798000 0.9496155 69.0890575 69.0890575 89.8720841
0.0892500 0.9438925 77.0297990 77.0297990 89.8294499
0.1008000 0.9370521 86.6707618 86.6707618 89.7794731
0.1123500 0.9303761 96.2425013 96.2425013 89.7316931
0.1260000 0.9226895 107.4675668 107.4675668 89.6778611
0.1417500 0.9140816 120.3056884 120.3056884 89.6190262
0.1585500 0.9051977 133.8693373 133.8693373 89.5598189
0.1785000 0.8950300 149.8074670 149.8074670 89.4938327
0.2005500 0.8842489 167.2183580 167.2183580 89.4258152
0.2247000 0.8729520 186.0508653 186.0508653 89.3565988
0.2520000 0.8607815 207.0554753 207.0554753 89.2842322
0.2824500 0.8479036 230.1452120 230.1452120 89.2099704
0.3171000 0.8340701 256.0089069 256.0089069 89.1326545
0.3549000 0.8198891 283.7539728 283.7539728 89.0558228
0.3990000 0.8044257 315.5427324 315.5427324 88.9746246
0.4473000 0.7886911 349.6902936 349.6902936 88.8945058
0.5019000 0.7722559 387.5121339 387.5121339 88.8132133
0.5628000 0.7554018 428.7982845 428.7982845 88.7321857
0.6310500 0.7381144 474.0329163 474.0329163 88.6513490
0.7087500 0.7202094 524.3167010 524.3167010 88.5698272
0.7948500 0.7022579 578.6665304 578.6665304 88.4901269
0.8914500 0.6841174 638.0967517 638.0967517 88.4114627
1.0006500 0.6657398 703.5082794 703.5082794 88.3335380
1.1227651 0.6474260 774.6676091 774.6676091 88.2574300
1.2594751 0.6291893 852.1134482 852.1134482 88.1832086
1.4127226 0.6111023 936.4571770 936.4571770 88.1109261
1.5858151 0.5930954 1028.9498512 1028.9498512 88.0401953
1.7787526 0.5754662 1128.9962739 1128.9962739 87.9720159
1.9959451 0.5580737 1238.2431653 1238.2431653 87.9057586
2.2393220 0.5410862 1356.9476614 1356.9476614 87.8417720
2.5125215 0.5244997 1486.1267615 1486.1267615 87.7799418
