7005 -99 0 873.457
0.0325500 0.9960615 28.6341370 28.6341370 86.9342627
0.0357000 0.9939044 31.3707302 31.3707302 86.9166702
0.0399000 0.9910517 35.0103393 35.0103393 86.8935926
0.0451500 0.9875219 39.5452281 39.5452281 86.8653383
0.0504000 0.9840319 44.0640402 44.0640402 86.8377223
0.0567000 0.9798960 49.4656487 49.4656487 86.8053958
0.0640500 0.9751414 55.7390097 55.7390097 86.7687583
0.0714000 0.9704599 61.9821159 61.9821159 86.7332304
0.0798000 0.9651976 69.0806438 69.0806438 86.6939224
0.0892500 0.9593881 77.0208298 77.0208298 86.6512693
0.1008000 0.9524441 86.6611925 86.6611925 86.6012636
0.1123500 0.9456650 96.2324181 96.2324181 86.5534491
0.1260000 0.9378590 107.4569578 107.4569578 86.4995713
0.1417500 0.9291178 120.2945838 120.2945838 86.4406784
0.1585500 0.9200956 133.8578240 133.8578240 86.3814033
0.1785000 0.9097631 149.7955699 149.7955699 86.3153310
0.2005500 0.8988048 167.2060515 167.2060515 86.2472186
0.2247000 0.8873259 186.0381609 186.0381609 86.1779003
0.2520000 0.8749634 207.0424608 207.0424608 86.1054232
0.2824500 0.8618895 230.1322013 230.1322013 86.0310471
0.3171000 0.8478488 255.9964713 255.9964713 85.9536155
0.3549000 0.8334539 283.7428690 283.7428690 85.8766788
0.3990000 0.8177565 315.5339504 315.5339504 85.7953900
0.4473000 0.8017852 349.6849509 349.6849509 85.7152117
0.5019000 0.7850895 387.5115195 387.5115195 85.6339021
0.5628000 0.7679644 428.8033836 428.8033836 85.5529180
0.6310500 0.7503929 474.0446456 474.0446456 85.4722016
0.7087500 0.7322088 524.3364489 524.3364489 85.3908845
0.7948500 0.7139805 578.6965152 578.6965152 85.3114745
0.8914500 0.6955530 638.1396556 638.1396556 85.2331909
1.0006500 0.6768800 703.5668615 703.5668615 85.1557453
1.1227651 0.6582638 774.7435375 774.7435375 85.0802234
1.2594751 0.6397390 852.2099773 852.2099773 85.0067009
1.4127226 0.6213615 936.5777798 936.5777798 84.9352209
1.5858151 0.6031007 1029.1015001 1029.1015001 84.8653858
1.7787526 0.5852628 1129.1924802 1129.1924802 84.7981891
1.9959451 0.5677156 1238.5107885 1238.5107885 84.7329996
2.2393220 0.5505966 1357.3248549 1357.3248549 84.6701330
2.5125215 0.5338982 1486.6648618 1486.6648618 84.6094488
2.8192921 0.5176522 1627.4858608 1627.4858608 84.5509060
3.1631068 0.5019086 1780.5109036 1780.5109036 84.4946077
3.5483644 0.4867030 1946.7754144 1946.7754144 84.4405170
3.9810846 0.4720065 2127.8765894 2127.8765894 84.3884014
4.4672872 0.4578213 2325.2299428 2325.2299428 84.3381856
5.0118948 0.4442092 2539.6835150 2539.6835150 84.2899210
5.6245099 0.4310956 2773.7694620 2773.7694620 84.2433050
6.3098094 0.4185267 3027.9492994 3027.9492994 84.1984936
7.0803644 0.4064082 3305.4484825 3305.4484825 84.1551721
7.9440561 0.3947738 3607.5331530 3607.5331530 84.1133772
8.9125633 0.3836198 3936.6423937 3936.6423937 84.0729638
10.0014481 0.3729043 4296.2606311 4296.2606311 84.0337465
11.2210876 0.3626581 4687.9086995 4687.9086995 83.9957706
12.5894367 0.3528225 5115.3167158 5115.3167158 83.9588511
14.1269504 0.3434113 5582.6435526 5582.6435526 83.9227820
15.8491767 0.3343919 6092.2664846 6092.2664846 83.8874767
17.7840324 0.3257354 6649.8824995 6649.8824995 83.8526883
19.9529062 0.3174339 7258.8834488 7258.8834488 83.8183987
22.3872322 0.3094620 7925.1385087 7925.1385087 83.7843322
25.1199938 0.3017664 8654.3890961 8654.3890961 83.7504139
28.1840786 0.2943941 9451.8850455 9451.8850455 83.7167961
31.6237393 0.2873028 10325.4332003 10325.4332003 83.6830716
35.4826072 0.2804463 11281.9435650 11281.9435650 83.6490141
39.8132470 0.2738630 12330.0082932 12330.0082932 83.6142208
44.6694872 0.2674783 13477.7460400 13477.7460400 83.5789606
50.1205675 0.2613549 14736.3309872 14736.3309872 83.5425385
56.2377471 0.2554934 16116.7182022 16116.7182022 83.5057280
63.0967693 0.2497879 17629.8984990 17629.8984990 83.4682129
70.7954662 0.2442517 19290.4772427 19290.4772427 83.4291216
79.4340106 0.2388269 21112.5272868 21112.5272868 83.3881218
89.1259377 0.2335348 23111.3461097 23111.3461097 83.3456925
100.0026275 0.2283476 25304.9012943 25304.9012943 83.3017325
112.2074471 0.2232845 27711.5847626 27711.5847626 83.2566130
125.8964104 0.2183209 30350.9657047 30350.9657047 83.2114930
141.2559945 0.2133610 33246.0822968 33246.0822968 83.1640926
158.4947918 0.2084891 36421.3048283 36421.3048283 83.1134200
177.8326602 0.2033330 39898.8089162 39898.8089162 83.0545463
199.5344894 0.1979227 43701.4905689 43701.4905689 82.9780034
223.8731455 0.1920413 47846.3747639 47846.3747639 82.8964767
251.1895596 0.1861051 52355.9523621 52355.9523621 82.8111146
281.8404883 0.1804625 57260.5233189 57260.5233189 82.7258792
316.2378815 0.1752620 62601.5968601 62601.5968601 82.6336651
354.8252370 0.1703691 68425.0111352 68425.0111352 82.5420078
398.1250863 0.1656332 74778.1179427 74778.1179427 82.4398865
446.6934609 0.1604060 81693.6973064 81693.6973064 82.3366432
501.1903976 0.1552897 89204.0896326 89204.0896326 82.2165171
562.3470481 0.1509852 97373.8370014 97373.8370014 82.0925553
630.9576992 0.1484199 106341.6666862 106341.6666862 81.9748540
707.9626349 0.1451165 116212.4852547 116212.4852547 81.8433634
794.3311114 0.1414542 127017.5866129 127017.5866129 81.6880347
891.2901875 0.1354379 138750.4966360 138750.4966360 81.4985679
1000.0152949 0.1296625 151303.0392848 151303.0392848 81.2749630
1122.0453570 0.1255810 164912.6251147 164912.6251147 81.0542220
1258.9519017 0.1183764 179500.9034246 179500.9034246 80.8248453
1412.6025846 0.1119254 194884.8752402 194884.8752402 80.5477823
1584.9192513 0.1060813 211285.0848285 211285.0848285 80.2555255
1778.3297629 0.1030384 228875.6027885 228875.6027885 79.9919686
1995.3396487 0.0994825 248037.0305815 248037.0305815 79.6706635
2238.7495208 0.0970819 268987.8690557 268987.8690557 79.3557660
2511.9332487 0.0917505 291583.9095682 291583.9095682 79.0297183
2818.4067961 0.0888298 315589.4517241 315589.4517241 78.7513189
3162.3160538 0.0842960 341819.9168281 341819.9168281 78.2288172
3548.2246552 0.0816189 369534.7505589 369534.7505589 77.6805224
3981.0824729 0.0780261 399527.2622543 399527.2622543 77.3193060
4466.8445267 0.0776204 432504.9457197 432504.9457197 77.0055079
