1011 0
0 11.4381 -0.165915
1 12.245 -0.115633
2 13.8381 -0.0653679
3 14.3493 -0.0151264
4 12.3837 0.0350835
5 10.8131 0.0852535
6 22.6215 0.135376
7 13.766 0.185443
8 41.7369 0.235446
9 20.7888 0.285378
10 27.4639 0.335231
11 35.9844 0.384996
12 35.5584 0.434667
13 31.4264 0.484234
14 30.8414 0.533691
15 30.7368 0.58303
16 37.9817 0.632242
17 40.3338 0.68132
18 33.7412 0.730256
19 37.0727 0.779042
20 44.0845 0.827671
21 41.2634 0.876135
22 40.8874 0.924427
23 39.0492 0.972538
24 38.9366 1.02046
25 51.4762 1.06819
26 52.9611 1.11571
27 50.982 1.16303
28 44.6486 1.21012
29 49.4115 1.25699
30 56.7557 1.30363
31 54.3953 1.35003
32 56.3684 1.39618
33 56.7672 1.44207
34 49.7908 1.48771
35 52.3052 1.53307
36 51.1142 1.57816
37 43.6138 1.62296
38 60.4829 1.66747
39 57.4066 1.71169
40 49.3488 1.7556
41 50.3298 1.7992
42 66.8191 1.84248
43 60.5966 1.88543
44 63.3605 1.92806
45 65.251 1.97034
46 65.2332 2.01228
47 68.7514 2.05386
48 67.244 2.09509
49 61.6025 2.13595
50 67.9447 2.17644
51 68.9883 2.21655
52 73.8092 2.25628
53 63.8157 2.29561
54 69.4703 2.33455
55 70.3846 2.37309
56 66.2528 2.41122
57 71.621 2.44893
58 80.0688 2.48622
59 55.7238 2.52308
60 64.5307 2.55951
61 68.5167 2.5955
62 69.6365 2.63105
63 72.8189 2.66614
64 80.2964 2.70078
65 84.773 2.73496
66 78.4993 2.76868
67 72.0736 2.80192
68 81.3116 2.83468
69 62.864 2.86697
70 74.2369 2.89876
71 78.4878 2.93006
72 78.9444 2.96087
73 79.9217 2.99117
74 82.4242 3.02097
75 71.2474 3.05025
76 70.1536 3.07902
77 83.6627 3.10727
78 68.4477 3.13499
79 70.7243 3.16218
80 80.0504 3.18884
81 78.9945 3.21496
82 75.4711 3.24053
83 73.5471 3.26556
84 79.8648 3.29004
