6010 -4.66 0 340.722
0.0325500 0.9729658 10.9310957 10.9310957 1.6557129
0.0357000 0.9702559 11.9733097 11.9733097 1.6525805
0.0399000 0.9669057 13.3586669 13.3586669 1.6486471
0.0451500 0.9624396 15.0835629 15.0835629 1.6424756
0.0504000 0.9583683 16.8006522 16.8006522 1.6371122
0.0567000 0.9535330 18.8516392 18.8516392 1.6305685
0.0640500 0.9478101 21.2312393 21.2312393 1.6231908
0.0714000 0.9430409 23.5979022 23.5979022 1.6184111
0.0798000 0.9369068 26.2872014 26.2872014 1.6112282
0.0892500 0.9297978 29.2910110 29.2910110 1.6029747
0.1008000 0.9219242 32.9333160 32.9333160 1.5945975
0.1123500 0.9142869 36.5441346 36.5441346 1.5857362
0.1260000 0.9048765 40.7725868 40.7725868 1.5746932
0.1417500 0.8945476 45.5996139 45.5996139 1.5612553
0.1585500 0.8825697 50.6825157 50.6825157 1.5453486
0.1785000 0.8706013 56.6385377 56.6385377 1.5328565
0.2005500 0.8570503 63.1242697 63.1242697 1.5165705
0.2247000 0.8426726 70.1137426 70.1137426 1.5003817
0.2520000 0.8281848 77.8813378 77.8813378 1.4858088
0.2824500 0.8114986 86.3840208 86.3840208 1.4686409
0.3171000 0.7946068 95.8604966 95.8604966 1.4510237
0.3549000 0.7769888 105.9784981 105.9784981 1.4352290
0.3990000 0.7577519 117.5076429 117.5076429 1.4127887
0.4473000 0.7372118 129.8057631 129.8057631 1.3894004
0.5019000 0.7144654 143.3060034 143.3060034 1.3679410
0.5628000 0.6907651 157.8760697 157.8760697 1.3428255
0.6310500 0.6687500 173.6817775 173.6817775 1.3234581
0.7087500 0.6452627 191.0533671 191.0533671 1.3030136
0.7948500 0.6217990 209.6222966 209.6222966 1.2765409
0.8914500 0.5987811 229.6783391 229.6783391 1.2531577
1.0006500 0.5744763 251.4864575 251.4864575 1.2306867
1.1227651 0.5528534 274.9072350 274.9072350 1.2072105
1.2594751 0.5277691 300.0554790 300.0554790 1.1838741
1.4127226 0.5032594 326.9503381 326.9503381 1.1643170
1.5858151 0.4772317 355.8590360 355.8590360 1.1391966
1.7787526 0.4539075 386.4380918 386.4380918 1.1164160
1.9959451 0.4332524 419.2565909 419.2565909 1.0924794
2.2393220 0.4105224 454.1734900 454.1734900 1.0795413
2.5125215 0.3891163 491.3629582 491.3629582 1.0618489
2.8192921 0.3694000 530.9993814 530.9993814 1.0465103
3.1631068 0.3497635 573.1218559 573.1218559 1.0230323
3.5483644 0.3320093 617.8902568 617.8902568 0.9997070
3.9810846 0.3135915 665.3200954 665.3200954 0.9844387
4.4672872 0.2961840 715.6103779 715.6103779 0.9774508
5.0118948 0.2789494 769.0780135 769.0780135 0.9603244
5.6245099 0.2594559 825.4029512 825.4029512 0.9482584
6.3098094 0.2497999 884.9436987 884.9436987 0.9420413
7.0803644 0.2341343 948.7521244 948.7521244 0.9282355
7.9440561 0.2266079 1016.7953835 1016.7953835 0.9179990
8.9125633 0.2122812 1089.0097579 1089.0097579 0.9006019
