1034 0
0 0.649465 0.139489
1 -2.69933 0.18977
2 -1.23479 0.240036
3 -6.6098 0.290277
4 -0.854617 0.340487
5 12.0475 0.390657
6 4.57546 0.440779
7 13.9339 0.490846
8 17.8525 0.54085
9 19.5685 0.590782
10 12.1235 0.640634
11 17.2069 0.6904
12 29.8573 0.74007
13 17.5057 0.789638
14 21.1616 0.839095
15 31.933 0.888433
16 18.5932 0.937645
17 27.1198 0.986723
18 29.455 1.03566
19 33.4045 1.08445
20 39.7036 1.13307
21 30.7579 1.18154
22 30.0421 1.22983
23 39.8135 1.27794
24 35.6045 1.32586
25 30.5132 1.37359
26 37.5061 1.42112
27 44.3326 1.46843
28 46.9219 1.51553
29 46.8643 1.5624
30 38.1906 1.60904
31 42.6274 1.65543
32 48.7515 1.70158
33 49.6059 1.74748
34 43.5915 1.79311
35 55.6784 1.83847
36 45.9846 1.88356
37 47.2519 1.92837
38 56.3225 1.97288
39 47.8558 2.01709
40 54.528 2.061
41 53.5912 2.1046
42 54.502 2.14788
43 63.268 2.19084
44 50.705 2.23346
45 55.8557 2.27574
46 56.407 2.31768
47 58.2836 2.35927
48 56.3459 2.40049
49 59.1509 2.44135
50 64.8776 2.48184
51 67.9696 2.52196
52 65.4066 2.56168
53 55.3216 2.60102
54 60.1929 2.63996
55 62.2089 2.67849
56 60.0323 2.71662
57 64.4707 2.75433
58 62.8098 2.79162
59 71.0947 2.82848
60 65.3849 2.86491
61 67.7285 2.9009
62 70.1184 2.93645
63 70.855 2.97155
64 69.6725 3.00619
65 68.7175 3.04037
66 54.1261 3.07408
67 63.1543 3.10732
68 73.9662 3.14009
69 57.3618 3.17237
70 67.7196 3.20416
71 75.5134 3.23547
72 70.8975 3.26627
73 67.9697 3.29657
74 71.7971 3.32637
75 74.9908 3.35565
76 80.61 3.38442
77 76.744 3.41267
78 76.1068 3.44039
79 71.3373 3.46758
80 70.0649 3.49424
81 72.6305 3.52036
82 78.2883 3.54594
83 75.5496 3.57097
84 67.2336 3.59545
85 75.0057 3.61937
86 67.3536 3.64274
87 73.191 3.66555
88 58.5909 3.68779
89 65.7781 3.70946
90 70.2612 3.73056
91 67.1352 3.75109
92 70.3044 3.77103
93 72.6631 3.7904
94 69.1416 3.80918
95 76.4722 3.82737
96 69.3358 3.84497
97 72.8743 3.86197
98 72.7705 3.87838
99 63.5316 3.89419
100 66.074 3.9094
101 75.5044 3.92401
102 72.0527 3.93801
103 70.4498 3.9514
104 61.9075 3.96418
105 59.4564 3.97635
106 73.8799 3.9879
107 60.0424 3.99884
108 60.1719 4.00916
109 59.5339 4.01886
110 57.8215 4.02793
111 72.1894 4.03639
112 69.1623 4.04422
113 70.6316 4.05143
114 73.3723 4.05801
115 77.0919 4.06396
116 70.9541 4.06929
117 66.576 4.07398
118 62.4811 4.07805
119 73.7499 4.08148
120 62.4998 4.08429
121 56.5448 4.08646
122 54.49 4.088
123 66.2724 4.08891
124 60.0329 4.08919
125 63.1811 4.08883
126 61.6743 4.08784
127 63.4905 4.08622
128 59.3634 4.08397
129 51.9476 4.08109
130 45.2839 4.07757
131 64.0574 4.07343
132 59.7362 4.06865
133 58.9521 4.06325
134 57.0885 4.05722
135 61.7278 4.05056
136 60.5173 4.04327
137 52.7575 4.03536
138 34.2675 4.02683
139 62.0602 4.01767
140 57.2378 4.0079
141 59.5025 3.9975
142 52.2734 3.98648
