 1010 -3.5 0.001
0.01 0.994777 8.76901 8.76901
0.02 0.989811 17.4929 17.4929
0.03 0.984669 26.173 26.173
0.05 0.974771 43.3992 43.3992
0.07 0.965243 60.4552 60.4552
0.1 0.951338 85.73 85.73
0.2 0.909297 167.469 167.469
0.3 0.873966 245.825 245.825
0.5 0.814776 394.087 394.087
0.7 0.767386 533.023 533.023
1 0.713826 728.04 728.04
2 0.6017 1300.84 1300.84
3 0.5382 1799.99 1799.99
5 0.466637 2676.02 2676.02
7 0.423647 3456.96 3456.96
10 0.383783 4519.13 4519.13
15 0.34389 6113 6113
20 0.317359 7561.04 7561.04
30 0.28585 10212.1 10212.1
50 0.25525 14932 14932
70 0.235566 19218.1 19218.1
100 0.215329 25121 25121
150 0.194421 34114.3 34114.3
200 0.182936 42403.4 42403.4
300 0.165419 57661.5 57661.5
500 0.145714 84720.1 84720.1
700 0.135466 109030 109030
1000 0.121848 142425 142425
1500 0.110471 193139 193139
2000 0.105944 240564 240564
3000 0.0950487 328492 328492
5000 0.0879131 487594 487594
7000 0.0822262 636866 636866
10000 0.0737174 840531 840531
15000 0.0624891 1.13855e+06 1.13855e+06
20000 0.058951 1.40796e+06 1.40796e+06
30000 0.0583869 1.92523e+06 1.92523e+06
40000 0.0432464 2.37145e+06 2.37145e+06
50000 0.0387309 2.74418e+06 2.74418e+06
60000 0.0425635 3.11694e+06 3.11694e+06
70000 0.0427558 3.48735e+06 3.48735e+06
80000 0.0417509 3.8675e+06 3.8675e+06
90000 0.0394532 4.23209e+06 4.23209e+06
100000 0.0382433 4.57269e+06 4.57269e+06
150000 0.0329238 6.08955e+06 6.08955e+06
200000 0.0372979 7.59208e+06 7.59208e+06
300000 0.0282446 1.0292e+07 1.0292e+07
400000 0.0256939 1.27152e+07 1.27152e+07
500000 0.0254558 1.51282e+07 1.51282e+07
600000 0.0246306 1.7421e+07 1.7421e+07
700000 0.0267496 1.9654e+07 1.9654e+07
800000 0.0320136 2.23142e+07 2.23142e+07
900000 0.0336712 2.51825e+07 2.51825e+07
1e+06 0.0361467 2.82678e+07 2.82678e+07
