7008 -3.2 0 790.423
0.0325500 0.9800367 25.5037497 25.5037497 31.2837026
0.0357000 0.9778427 27.9402315 27.9402315 31.2669611
0.0399000 0.9749383 31.1804169 31.1804169 31.2449877
0.0451500 0.9713424 35.2171712 35.2171712 31.2180668
0.0504000 0.9677828 39.2390934 39.2390934 31.1917318
0.0567000 0.9635614 44.0460416 44.0460416 31.1608863
0.0640500 0.9587032 49.6277918 49.6277918 31.1259022
0.0714000 0.9539156 55.1815532 55.1815532 31.0919546
0.0798000 0.9485249 61.4949443 61.4949443 31.0543671
0.0892500 0.9425629 68.5551400 68.5551400 31.0135478
0.1008000 0.9354180 77.1244559 77.1244559 30.9656468
0.1123500 0.9284324 85.6293415 85.6293415 30.9198125
0.1260000 0.9203714 95.5994281 95.5994281 30.8681430
0.1417500 0.9113291 106.9969579 106.9969579 30.8116547
0.1585500 0.9019774 119.0322926 119.0322926 30.7548034
0.1785000 0.8912553 133.1659828 133.1659828 30.6914456
0.2005500 0.8798578 148.5948073 148.5948073 30.6261479
0.2247000 0.8678767 165.2700142 165.2700142 30.5597549
0.2520000 0.8549394 183.8514451 183.8514451 30.4904573
0.2824500 0.8412149 204.2561322 204.2561322 30.4195417
0.3171000 0.8264412 227.0850772 227.0850772 30.3459877
0.3549000 0.8112660 251.5421486 251.5421486 30.2732688
0.3990000 0.7947082 279.5220835 279.5220835 30.1969441
0.4473000 0.7778205 309.5286793 309.5286793 30.1223255
0.5019000 0.7601350 342.7031745 342.7031745 30.0475109
0.5628000 0.7419487 378.8419748 378.8419748 29.9740093
0.6310500 0.7232578 418.3481506 418.3481506 29.9020195
0.7087500 0.7038498 462.1538824 462.1538824 29.8309911
0.7948500 0.6843726 509.3727559 509.3727559 29.7635644
0.8914500 0.6646363 560.8530493 560.8530493 29.6993334
1.0006500 0.6446151 617.3322453 617.3322453 29.6387387
1.1227651 0.6246409 678.5616555 678.5616555 29.5832593
1.2594751 0.6047466 744.9543732 744.9543732 29.5337039
1.4127226 0.5849646 816.9765753 816.9765753 29.4903346
1.5858151 0.5652560 895.6226290 895.6226290 29.4538103
1.7787526 0.5459647 980.3149802 980.3149802 29.4252479
1.9959451 0.5269170 1072.3627371 1072.3627371 29.4051361
2.2393220 0.5083649 1171.8947797 1171.8947797 29.3944938
2.5125215 0.4899458 1279.6365905 1279.6365905 29.3947166
2.8192921 0.4716478 1396.1646883 1396.1646883 29.4068752
3.1631068 0.4536514 1521.8319746 1521.8319746 29.4317538
3.5483644 0.4360673 1657.2222343 1657.2222343 29.4706768
3.9810846 0.4189306 1803.3745019 1803.3745019 29.5238798
4.4672872 0.4023991 1961.1039514 1961.1039514 29.5918996
5.0118948 0.3861531 2130.7437092 2130.7437092 29.6767254
5.6245099 0.3701296 2313.7518676 2313.7518676 29.7794315
6.3098094 0.3543997 2509.8627433 2509.8627433 29.8972866
