6010 -3.46 0 886.003
0.0325500 0.9648144 28.3557711 28.3557711 91.5259752
0.0357000 0.9607940 31.0406181 31.0406181 91.6948338
0.0399000 0.9565635 34.6052713 34.6052713 91.8968524
0.0451500 0.9514374 39.0395328 39.0395328 92.1627020
0.0504000 0.9463828 43.4498302 43.4498302 92.4051722
0.0567000 0.9413886 48.7152188 48.7152188 92.6753846
0.0640500 0.9344574 54.8214583 54.8214583 92.9767920
0.0714000 0.9286616 60.8849097 60.8849097 93.2683981
0.0798000 0.9208032 67.7641393 67.7641393 93.5592584
0.0892500 0.9137034 75.4413063 75.4413063 93.9004308
0.1008000 0.9045260 84.7416635 84.7416635 94.2623613
0.1123500 0.8958165 93.9498798 93.9498798 94.6345174
0.1260000 0.8860187 104.7159726 104.7159726 95.0356313
0.1417500 0.8748380 116.9962527 116.9962527 95.4180984
0.1585500 0.8658910 129.9545970 129.9545970 95.8167200
0.1785000 0.8545473 145.1552686 145.1552686 96.2307352
0.2005500 0.8412640 161.7059146 161.7059146 96.6689809
0.2247000 0.8264946 179.5323358 179.5323358 97.1147762
0.2520000 0.8119479 199.3313484 199.3313484 97.5451060
0.2824500 0.7985523 221.0508909 221.0508909 97.9000470
0.3171000 0.7847591 245.3466259 245.3466259 98.3201447
0.3549000 0.7687132 271.3662966 271.3662966 98.7042397
0.3990000 0.7514068 301.0972751 301.0972751 99.0343360
0.4473000 0.7351931 332.9204216 332.9204216 99.4121869
0.5019000 0.7199080 368.0854610 368.0854610 99.7911676
0.5628000 0.7021337 406.4491903 406.4491903 100.1323523
0.6310500 0.6870189 448.4515712 448.4515712 100.3362282
0.7087500 0.6674432 495.0848767 495.0848767 100.6548914
0.7948500 0.6479871 545.2452009 545.2452009 100.8954206
0.8914500 0.6308730 599.9407113 599.9407113 101.1172991
1.0006500 0.6118020 659.9842945 659.9842945 101.2764742
1.1227651 0.5933155 724.9298547 724.9298547 101.4981390
1.2594751 0.5806495 795.8358307 795.8358307 101.7372502
1.4127226 0.5619028 873.3712084 873.3712084 101.8019144
1.5858151 0.5446948 958.1735394 958.1735394 101.9906934
1.7787526 0.5332213 1050.3271894 1050.3271894 102.1123050
1.9959451 0.5145495 1151.3365033 1151.3365033 102.2596184
2.2393220 0.4987689 1260.9014636 1260.9014636 102.3731349
2.5125215 0.4818583 1379.6805968 1379.6805968 102.3938729
2.8192921 0.4630775 1508.3076842 1508.3076842 102.5454656
3.1631068 0.4437653 1646.6739235 1646.6739235 102.8177005
3.5483644 0.4298951 1795.4552472 1795.4552472 102.8691093
3.9810846 0.4142496 1956.8522299 1956.8522299 102.8507155
4.4672872 0.4046413 2133.2566367 2133.2566367 103.0187968
5.0118948 0.3946962 2326.2009587 2326.2009587 103.0326813
5.6245099 0.3857343 2537.1454888 2537.1454888 103.1112199
6.3098094 0.3664522 2764.5235333 2764.5235333 103.2040116
7.0803644 0.3576677 3010.6126560 3010.6126560 103.4488575
7.9440561 0.3435160 3279.6732261 3279.6732261 103.3814262
