 1002 -5 0.001
0.01 0.99462 8.75246 8.75246
0.02 0.989525 17.4588 17.4588
0.03 0.984366 26.1204 26.1204
0.05 0.974624 43.3111 43.3111
0.07 0.965164 60.3341 60.3341
0.1 0.95165 85.5664 85.5664
0.2 0.910126 167.21 167.21
0.3 0.874048 245.462 245.462
0.5 0.814227 393.41 393.41
0.7 0.768078 532.115 532.115
1 0.714271 726.945 726.945
2 0.602028 1299.48 1299.48
3 0.539163 1798.16 1798.16
5 0.466179 2673.26 2673.26
7 0.425024 3453.36 3453.36
10 0.383276 4514.54 4514.54
15 0.3428 6103.14 6103.14
20 0.319166 7550.5 7550.5
30 0.287497 10197.1 10197.1
50 0.252067 14912 14912
70 0.233618 19160 19160
100 0.213754 25017.2 25017.2
150 0.19559 33964.1 33964.1
200 0.184574 42271.4 42271.4
300 0.168151 57707.7 57707.7
500 0.150256 85398.1 85398.1
700 0.136443 110546 110546
1000 0.124844 144855 144855
1500 0.114791 196935 196935
2000 0.106342 245523 245523
3000 0.0953946 334848 334848
5000 0.0852239 491469 491469
7000 0.0788996 636894 636894
10000 0.075591 843791 843791
15000 0.0712656 1.1654e+06 1.1654e+06
20000 0.0685512 1.48042e+06 1.48042e+06
30000 0.0670038 2.07441e+06 2.07441e+06
40000 0.0658261 2.65698e+06 2.65698e+06
50000 0.0700223 3.25193e+06 3.25193e+06
60000 0.067146 3.85107e+06 3.85107e+06
70000 0.0682761 4.4419e+06 4.4419e+06
80000 0.0685207 5.03583e+06 5.03583e+06
90000 0.0668448 5.6183e+06 5.6183e+06
100000 0.0663883 6.19858e+06 6.19858e+06
150000 0.0644835 9.11942e+06 9.11942e+06
200000 0.0659995 1.20354e+07 1.20354e+07
300000 0.0638793 1.77412e+07 1.77412e+07
400000 0.0628299 2.33848e+07 2.33848e+07
500000 0.0637359 2.90076e+07 2.90076e+07
600000 0.0623194 3.45147e+07 3.45147e+07
700000 0.0607405 3.99706e+07 3.99706e+07
800000 0.0632742 4.54675e+07 4.54675e+07
900000 0.053828 5.07904e+07 5.07904e+07
1e+06 0.0561023 5.56725e+07 5.56725e+07
