7012 -5 0 795.954
0.0325500 0.9746763 25.5427174 25.5427174 32.8029566
0.0357000 0.9724876 27.9828190 27.9828190 32.7861638
0.0399000 0.9695899 31.2277918 31.2277918 32.7641229
0.0451500 0.9660012 35.2704646 35.2704646 32.7371190
0.0504000 0.9624486 39.2982315 39.2982315 32.7107054
0.0567000 0.9582318 44.1120858 44.1120858 32.6797624
0.0640500 0.9533768 49.7017301 49.7017301 32.6446626
0.0714000 0.9485915 55.2632067 55.2632067 32.6105964
0.0798000 0.9432050 61.5851964 61.5851964 32.5728726
0.0892500 0.9372517 68.6548184 68.6548184 32.5319002
0.1008000 0.9301237 77.2353597 77.2353597 32.4838150
0.1123500 0.9231559 85.7511780 85.7511780 32.4377886
0.1260000 0.9151196 95.7338526 95.7338526 32.3858716
0.1417500 0.9061064 107.1454971 107.1454971 32.3290608
0.1585500 0.8967837 119.1954282 119.1954282 32.2718213
0.1785000 0.8860882 133.3458075 133.3458075 32.2079535
0.2005500 0.8747140 148.7921120 148.7921120 32.1420482
0.2247000 0.8627692 165.4855007 165.4855007 32.0749184
0.2520000 0.8498762 184.0864794 184.0864794 32.0046835
0.2824500 0.8362103 204.5119974 204.5119974 31.9325710
0.3171000 0.8215043 227.3635735 227.3635735 31.8574667
0.3549000 0.8064181 251.8446144 251.8446144 31.7828178
0.3990000 0.7899421 279.8517930 279.8517930 31.7039207
0.4473000 0.7731398 309.8868010 309.8868010 31.6260837
0.5019000 0.7555699 343.0924197 343.0924197 31.5471364
0.5628000 0.7375478 379.2670084 379.2670084 31.4684915
0.6310500 0.7190632 418.8161340 418.8161340 31.3900858
0.7087500 0.6999075 462.6770631 462.6770631 31.3110829
0.7948500 0.6806714 509.9647187 509.9647187 31.2339121
0.8914500 0.6612130 561.5315846 561.5315846 31.1578220
1.0006500 0.6414961 618.1215853 618.1215853 31.0825454
1.1227651 0.6218672 679.4928616 679.4928616 31.0091130
1.2594751 0.6023397 746.0688680 746.0688680 30.9375726
1.4127226 0.5829941 818.3277309 818.3277309 30.8679454
1.5858151 0.5637716 897.2878672 897.2878672 30.7998389
1.7787526 0.5449852 982.3832401 982.3832401 30.7342246
1.9959451 0.5265045 1074.9558570 1074.9558570 30.6704726
2.2393220 0.5084787 1175.1533627 1175.1533627 30.6089196
2.5125215 0.4909389 1283.7629705 1283.7629705 30.5494311
2.8192921 0.4739107 1401.5012040 1401.5012040 30.4919380
3.1631068 0.4574166 1528.8726087 1528.8726087 30.4365078
3.5483644 0.4414924 1666.6283265 1666.6283265 30.3830771
3.9810846 0.4261143 1815.9668618 1815.9668618 30.3314034
4.4672872 0.4112291 1977.9123503 1977.9123503 30.2813945
5.0118948 0.3968845 2152.9772423 2152.9772423 30.2331866
5.6245099 0.3830339 2343.0315212 2343.0315212 30.1864951
