1021 0
0 4.27197 -0.0515117
1 16.0046 -0.00123038
2 5.99827 0.0490351
3 2.15197 0.0992766
4 7.26876 0.149486
5 9.68723 0.199657
6 20.1146 0.249779
7 10.1236 0.299846
8 24.5927 0.349849
9 20.954 0.399781
10 23.2047 0.449634
11 21.5113 0.499399
12 28.625 0.54907
13 38.9598 0.598637
14 21.6693 0.648094
15 32.4763 0.697433
16 40.1021 0.746645
17 31.2283 0.795723
18 30.2021 0.844659
19 33.4555 0.893445
20 28.4127 0.942074
21 37.3841 0.990538
22 38.0567 1.03883
23 28.2045 1.08694
24 39.2123 1.13486
25 44.9879 1.18259
26 40.9359 1.23012
27 34.7834 1.27743
28 47.634 1.32453
29 61.9663 1.3714
30 45.0869 1.41804
31 52.5298 1.46443
32 54.8055 1.51058
33 50.1726 1.55648
34 58.364 1.60211
35 51.653 1.64747
36 58.6868 1.69256
37 48.7677 1.73737
38 59.137 1.78188
39 54.6299 1.82609
40 52.2612 1.87
41 50.4971 1.9136
42 59.4408 1.95688
43 62.2791 1.99984
44 65.4961 2.04246
45 63.8582 2.08474
46 71.1442 2.12668
47 56.079 2.16827
48 63.4721 2.20949
49 72.5672 2.25035
50 67.4738 2.29084
51 66.2733 2.33095
52 68.5891 2.37068
53 64.5657 2.41002
54 63.7875 2.44896
55 65.4574 2.48749
56 58.1638 2.52562
57 58.1641 2.56333
58 62.0426 2.60062
59 60.9194 2.63748
60 62.1738 2.67391
61 57.4301 2.7099
62 70.7102 2.74545
63 69.4055 2.78055
64 63.6971 2.81519
65 69.8346 2.84937
66 72.7517 2.88308
67 83.2266 2.91632
68 78.1249 2.94909
69 83.2789 2.98137
70 87.8465 3.01316
71 75.7023 3.04447
72 77.4585 3.07527
73 78.0914 3.10557
74 77.4489 3.13537
75 79.7505 3.16465
76 67.7651 3.19342
77 80.1503 3.22167
78 76.9625 3.24939
79 78.1683 3.27658
80 76.6182 3.30324
81 79.3745 3.32936
82 78.0454 3.35494
83 76.4894 3.37997
84 78.4467 3.40445
85 80.524 3.42837
86 78.7944 3.45174
87 81.1172 3.47455
88 82.9452 3.49679
89 80.9579 3.51846
90 72.7976 3.53956
91 83.9592 3.56009
92 83.064 3.58003
93 82.4025 3.5994
94 82.721 3.61818
95 71.6075 3.63637
96 82.2915 3.65397
97 89.3346 3.67097
98 84.9323 3.68738
99 81.7935 3.70319
100 76.3537 3.7184
101 76.1061 3.73301
102 79.3355 3.74701
103 73.2282 3.7604
104 80.6268 3.77318
105 76.5904 3.78535
106 81.1363 3.7969
107 80.5785 3.80784
108 69.801 3.81816
109 75.4069 3.82785
110 76.6446 3.83693
111 80.4194 3.84539
112 81.9351 3.85322
113 76.0056 3.86043
114 70.9939 3.86701
115 71.0886 3.87296
116 81.3345 3.87829
117 74.493 3.88298
118 81.303 3.88705
119 84.3534 3.89048
120 77.0364 3.89329
121 73.9062 3.89546
122 70.3824 3.897
123 67.7116 3.89791
124 73.8011 3.89819
125 79.0466 3.89783
126 68.9962 3.89684
127 71.3242 3.89522
128 76.7407 3.89297
129 81.0934 3.89009
130 61.2619 3.88657
131 70.2256 3.88243
132 67.3587 3.87765
133 65.9058 3.87225
134 72.024 3.86622
135 60.036 3.85956
136 72.5062 3.85227
137 66.7809 3.84436
138 72.3293 3.83583
139 68.8772 3.82667
140 68.0966 3.81689
141 51.4707 3.8065
142 57.8821 3.79548
143 70.1923 3.78385
144 62.6392 3.77161
145 70.4222 3.75875
146 62.8251 3.74528
147 52.0974 3.73121
148 44.3214 3.71653
149 51.8069 3.70124
150 53.0687 3.68536
151 56.2945 3.66887
152 56.0617 3.65179
153 50.3059 3.63412
154 58.4724 3.61585
155 54.3489 3.597
156 47.6481 3.57756
157 52.5921 3.55754
158 52.8693 3.53695
159 55.9391 3.51578
160 52.6021 3.49403
161 58.2756 3.47172
162 45.1104 3.44884
163 37.3618 3.4254
164 43.6853 3.40141
165 45.4491 3.37686
166 42.274 3.35176
167 39.7915 3.32611
168 53.1811 3.29993
169 45.1174 3.2732
170 51.9385 3.24594
171 36.7638 3.21815
172 30.4829 3.18984
173 31.4544 3.16101
174 33.6563 3.13166
175 36.2121 3.1018
176 37.1926 3.07143
177 38.2885 3.04057
178 43.5799 3.0092
179 27.7183 2.97735
180 34.1732 2.945
181 28.9732 2.91218
182 25.4866 2.87888
183 30.5546 2.84511
184 31.6577 2.81087
185 31.6805 2.77617
186 20.679 2.74102
187 23.0263 2.70541
188 25.0681 2.66937
189 25.9172 2.63288
190 20.5809 2.59597
191 23.3957 2.55862
192 15.3863 2.52086
193 16.0076 2.48268
194 21.4869 2.4441
195 17.9716 2.40511
196 14.2994 2.36572
197 14.1628 2.32595
198 18.6984 2.28579
199 11.6225 2.24525
200 9.90156 2.20434
201 3.33693 2.16307
202 12.4031 2.12144
203 6.69552 2.07946
204 6.77627 2.03713
205 10.5877 1.99447
206 7.20861 1.95147
207 -7.25258 1.90815
208 5.5623 1.86451
209 3.90123 1.82056
210 -3.0618 1.77631
211 -5.49011 1.73176
212 -0.576981 1.68692
213 -5.40216 1.6418
214 3.97774 1.5964
215 -12.2319 1.55074
216 -6.12926 1.50481
217 -10.7987 1.45863
218 -14.7451 1.4122
219 -21.0283 1.36553
220 -12.8783 1.31863
