0.5, 0.13853645069786572
1.5, 0.16896706027543149
2.5, 0.19146038058767612
3.5, 0.20670084002306202
4.5, 0.2208085014919422
5.5, 0.23235554880871695
6.5, 0.2548951292728025
7.5, 0.2876714843560903
8.5, 0.31045206985193713
9.5, 0.32614189837743424
10.5, 0.3474846039875031
11.5, 0.3599064280529009
12.5, 0.3829136483062744
13.5, 0.4038921175329961
14.5, 0.40660233294755993
15.5, 0.42746496839232967
16.5, 0.4475026279644129
17.5, 0.4494904635320548
18.5, 0.4550518102074889
19.5, 0.4726394193070405
20.5, 0.4955817076149467
21.5, 0.5066367777530941
22.5, 0.5122382475347428
23.5, 0.529634872288064
24.5, 0.5375471433690593
25.5, 0.5567013842191589
26.5, 0.5817000466115193
27.5, 0.5903306674691834
28.5, 0.6131047993881232
29.5, 0.6256233997846152
30.5, 0.6286610891450652
31.5, 0.6411335281605905
32.5, 0.6507854371266587
33.5, 0.6610628949635344
34.5, 0.6803710844973013
35.5, 0.6947509216104683
36.5, 0.6942984335192064
37.5, 0.7011820803978114
38.5, 0.7093152812962055
39.5, 0.7226616717839337
40.5, 0.7351805454055276
41.5, 0.7435125175655564
42.5, 0.7496238527098666
43.5, 0.7648691986395877
44.5, 0.7824533651028553
45.5, 0.7845272119325764
46.5, 0.78629926797599
47.5, 0.7907547770352361
48.5, 0.807703722459089
49.5, 0.8269187832168721
50.5, 0.8271983471411395
51.5, 0.8296402281831243
52.5, 0.8460537890197976
53.5, 0.8534383941227419
54.5, 0.8617348333582683
55.5, 0.8683266211830204
56.5, 0.8857971123426414
57.5, 0.8960079715609282
58.5, 0.8854409360998003
59.5, 0.8858576317027128
60.5, 0.8948617376134236
61.5, 0.9077780444682461
62.5, 0.912773022829945
63.5, 0.9106343943285627
64.5, 0.9222095621094379
65.5, 0.9261445090432829
66.5, 0.926237118691573
67.5, 0.9408807956243928
68.5, 0.9440154662347633
69.5, 0.9449826421117353
70.5, 0.9537254765187511
71.5, 0.962731440360155
72.5, 0.9725476532412527
73.5, 0.9652946060248745
74.5, 0.9522732031346051
75.5, 0.9538454359997419
76.5, 0.9688325432243988
77.5, 0.9790524461935587
78.5, 0.977990461206226
79.5, 0.9838350740060585
80.5, 0.9849564581305448
81.5, 0.9929724591214774
82.5, 0.9994698886572873
83.5, 0.9951334510974507
84.5, 0.9918486569548395
85.5, 0.9955177148807673
86.5, 0.9889846158079041
87.5, 0.9894264207976818
88.5, 0.995490979804546
89.5, 0.9867500989570088
90.5, 0.9903723670842359
91.5, 0.9951423582357726
92.5, 0.9981718098594
93.5, 0.9988462933459582
94.5, 0.9935604258795179
95.5, 0.9911309219346497
96.5, 0.9855849305099426
97.5, 0.9836079966238667
98.5, 0.9915685875641334
99.5, 0.997391670225936
100.5, 1.0
101.5, 0.9965713118574714
102.5, 0.9909504021098223
103.5, 0.9837792267952293
104.5, 0.9844684917598006
105.5, 0.9944757026483838
106.5, 0.9860826100330593
107.5, 0.969492504796791
108.5, 0.969570742804721
109.5, 0.9674965134598572
110.5, 0.9596536825385107
111.5, 0.9647816532185611
112.5, 0.969692874425272
113.5, 0.9743571684461374
114.5, 0.9713455994054293
115.5, 0.9633517023252404
116.5, 0.9638360757858945
117.5, 0.9584593882955815
118.5, 0.9520351557645715
119.5, 0.9518253871925855
120.5, 0.9523246104375279
121.5, 0.9421512103807121
122.5, 0.9318198588924862
123.5, 0.9301045243802273
124.5, 0.9228972150459078
125.5, 0.9149989877351504
126.5, 0.9134504298250937
127.5, 0.8982528573044405
128.5, 0.8935833310228735
129.5, 0.8930182878508824
130.5, 0.8874556706787243
131.5, 0.8946714909749683
132.5, 0.8863737265976981
133.5, 0.8609520571025708
134.5, 0.8483990713270044
135.5, 0.8607760864756901
136.5, 0.8638073960300106
137.5, 0.8536905262467785
138.5, 0.8476013359969774
139.5, 0.8261616218144778
140.5, 0.8136714231673287
141.5, 0.8157640678840605
142.5, 0.8099802340081467
143.5, 0.7903153217813349
144.5, 0.7881179772055538
145.5, 0.7941880963432421
146.5, 0.786481290538878
147.5, 0.7868882046831426
148.5, 0.7701261725515015
149.5, 0.7510041449409164
150.5, 0.7524686451483729
151.5, 0.7538816014403554
152.5, 0.742318879062872
153.5, 0.7231495425258921
154.5, 0.708223596740296
155.5, 0.7036602320720736
156.5, 0.6982181754761304
157.5, 0.6865775566220944
158.5, 0.6733491720558781
159.5, 0.6639218814460845
160.5, 0.6503728945452951
161.5, 0.6434888924740576
162.5, 0.6462026461536909
163.5, 0.6293753951902259
164.5, 0.6128360415166362
165.5, 0.6057626944497797
166.5, 0.5946332387776392
167.5, 0.5824495713723152
168.5, 0.573807557027902
169.5, 0.5604213713040814
170.5, 0.5523152606745407
171.5, 0.5482862559993656
172.5, 0.5255439684660526
173.5, 0.5110053329236596
174.5, 0.5072455232801346
175.5, 0.49989105490592983
176.5, 0.488637650666311
177.5, 0.4763692015118665
178.5, 0.47284451572978425
179.5, 0.457770673196528
180.5, 0.44335787147481637
181.5, 0.4285650819426329
182.5, 0.40744225423332064
183.5, 0.4039487707578758
184.5, 0.3991773041907887
185.5, 0.379793035127397
186.5, 0.36554534333476546
187.5, 0.36044517330883374
188.5, 0.35074801826589036
189.5, 0.3400703266384918
190.5, 0.3329282088134862
191.5, 0.317311577292789
192.5, 0.2907046053928364
193.5, 0.27269574876017444
194.5, 0.2618890976169285
195.5, 0.2574534588532183
196.5, 0.2438249388575159
197.5, 0.22858703967794733
198.5, 0.21993290096963689
199.5, 0.20837709788124656
200.5, 0.19598423007553584
