7004 -5 0 790.008
0.0325500 0.9819884 25.5425092 25.5425092 32.2029919
0.0357000 0.9797790 27.9825447 27.9825447 32.1861690
0.0399000 0.9768552 31.2274153 31.2274153 32.1640868
0.0451500 0.9732339 35.2699402 35.2699402 32.1370295
0.0504000 0.9696498 39.2975381 39.2975381 32.1105609
0.0567000 0.9653968 44.1111665 44.1111665 32.0795496
0.0640500 0.9605017 49.7005254 49.7005254 32.0443669
0.0714000 0.9556776 55.2616962 55.2616962 32.0102141
0.0798000 0.9502479 61.5833213 61.5833213 31.9723865
0.0892500 0.9442437 68.6525002 68.6525002 31.9312928
0.1008000 0.9370505 77.2324248 77.2324248 31.8830556
0.1123500 0.9300103 85.7474730 85.7474730 31.8368752
0.1260000 0.9218869 95.7289867 95.7289867 31.7847733
0.1417500 0.9127707 107.1389016 107.1389016 31.7277490
0.1585500 0.9033470 119.1865414 119.1865414 31.6702824
0.1785000 0.8925332 133.3336570 133.3336570 31.6061455
0.2005500 0.8810447 148.7757915 148.7757915 31.5399397
0.2247000 0.8689735 165.4639980 165.4639980 31.4724800
0.2520000 0.8559406 184.0582704 184.0582704 31.4018706
0.2824500 0.8421197 204.4751145 204.4751145 31.3293379
0.3171000 0.8272537 227.3154644 227.3154644 31.2537510
0.3549000 0.8119890 251.7826077 251.7826077 31.1785849
0.3990000 0.7953098 279.7709453 279.7709453 31.0991164
0.4473000 0.7783095 309.7825299 309.7825299 31.0206779
0.5019000 0.7605224 342.9583480 342.9583480 30.9410880
0.5628000 0.7422669 379.0952687 379.0952687 30.8617587
0.6310500 0.7234969 418.5955372 418.5955372 30.7826332
0.7087500 0.7040399 462.3913998 462.3913998 30.7028918
0.7948500 0.6845272 509.5970385 509.5970385 30.6250090
0.8914500 0.6648096 561.0624605 561.0624605 30.5482298
1.0006500 0.6448467 617.5293942 617.5293942 30.4722570
1.1227651 0.6249236 678.7509437 678.7509437 30.3981695
1.2594751 0.6050983 745.1432726 745.1432726 30.3260616
1.4127226 0.5854403 817.1769845 817.1769845 30.2559423
1.5858151 0.5659271 895.8612174 895.8612174 30.1874543
1.7787526 0.5468159 980.6247668 980.6247668 30.1215587
1.9959451 0.5279859 1072.7892469 1072.7892469 30.0577030
2.2393220 0.5096164 1172.4887667 1172.4887667 29.9962551
2.5125215 0.4917351 1280.4958839 1280.4958839 29.9371094
2.8192921 0.4743226 1397.5011678 1397.5011678 29.8802094
3.1631068 0.4574396 1523.9768961 1523.9768961 29.8256452
3.5483644 0.4411081 1660.6499223 1660.6499223 29.7733867
3.9810846 0.4252728 1808.6609647 1808.6609647 29.7231891
4.4672872 0.4100514 1969.0034054 1969.0034054 29.6749834
5.0118948 0.3954735 2142.2026879 2142.2026879 29.6288873
5.6245099 0.3814211 2330.1029913 2330.1029913 29.5845352
6.3098094 0.3679860 2532.8585907 2532.8585907 29.5420725
7.0803644 0.3550157 2752.8169838 2752.8169838 29.5011474
7.9440561 0.3425315 2990.6694631 2990.6694631 29.4617697
8.9125633 0.3306580 3248.0757583 3248.0757583 29.4238204
10.0014481 0.3193794 3527.5247712 3527.5247712 29.3871327
11.2210876 0.3084771 3829.8662120 3829.8662120 29.3514300
12.5894367 0.2980073 4157.5352683 4157.5352683 29.3164257
14.1269504 0.2879380 4513.2365242 4513.2365242 29.2818778
15.8491767 0.2781950 4898.1875816 4898.1875816 29.2480272
17.7840324 0.2690358 5316.2001711 5316.2001711 29.2144641
19.9529062 0.2603798 5769.5279999 5769.5279999 29.1812245
22.3872322 0.2521870 6262.1442210 6262.1442210 29.1476706
25.1199938 0.2442293 6797.7419933 6797.7419933 29.1139156
28.1840786 0.2363526 7379.1893758 7379.1893758 29.0798616
31.6237393 0.2286431 8010.9733800 8010.9733800 29.0452830
35.4826072 0.2211313 8696.0373869 8696.0373869 29.0091248
39.8132470 0.2137255 9439.6805716 9439.6805716 28.9718714
44.6694872 0.2067785 10246.1161401 10246.1161401 28.9328263
50.1205675 0.1997803 11120.8694292 11120.8694292 28.8921878
56.2377471 0.1932863 12069.9385902 12069.9385902 28.8487508
63.0967693 0.1868949 13099.5378447 13099.5378447 28.8036701
70.7954662 0.1802903 14216.6278405 14216.6278405 28.7551600
79.4340106 0.1741952 15425.4827426 15425.4827426 28.7024638
89.1259377 0.1683594 16735.6272737 16735.6272737 28.6464705
100.0026275 0.1624276 18155.2845431 18155.2845431 28.5890382
112.2074471 0.1568499 19694.5074767 19694.5074767 28.5303168
125.8964104 0.1514562 21360.4610112 21360.4610112 28.4683015
141.2559945 0.1459024 23165.3607125 23165.3607125 28.4004718
158.4947918 0.1399672 25108.6760236 25108.6760236 28.3278683
177.8326602 0.1362097 27219.3906472 27219.3906472 28.2519797
199.5344894 0.1310850 29512.8139658 29512.8139658 28.1677980
223.8731455 0.1264438 31991.4236505 31991.4236505 28.0803573
251.1895596 0.1217825 34668.5123082 34668.5123082 27.9928901
281.8404883 0.1175216 37562.0444888 37562.0444888 27.8952687
316.2378815 0.1141674 40710.7550179 40710.7550179 27.7834935
354.8252370 0.1100343 44125.1433179 44125.1433179 27.6625305
398.1250863 0.1058084 47818.5690952 47818.5690952 27.5325458
446.6934609 0.1021365 51818.4771841 51818.4771841 27.3883299
501.1903976 0.0983700 56113.1050565 56113.1050565 27.2364474
562.3470481 0.0940773 60744.4087923 60744.4087923 27.0788259
630.9576992 0.0913906 65778.0660558 65778.0660558 26.9049832
707.9626349 0.0861629 71162.0225864 71162.0225864 26.7156441
794.3311114 0.0817550 76914.2495247 76914.2495247 26.5014702
891.2901875 0.0778063 83025.7453845 83025.7453845 26.2669862
1000.0152949 0.0714300 89418.3152035 89418.3152035 26.0333473
1122.0453570 0.0681342 96177.9568758 96177.9568758 25.8037234
1258.9519017 0.0659763 103343.8454898 103343.8454898 25.5860037
1412.6025846 0.0629475 111232.6691539 111232.6691539 25.3593951
1584.9192513 0.0610083 119805.5630162 119805.5630162 25.0831700
1778.3297629 0.0576292 128859.7072252 128859.7072252 24.7734247
1995.3396487 0.0536407 138436.6293682 138436.6293682 24.4634097
2238.7495208 0.0477269 148402.3956890 148402.3956890 24.0884154
2511.9332487 0.0451107 158315.2543468 158315.2543468 23.7217290
2818.4067961 0.0407747 168726.6120074 168726.6120074 23.3469826
3162.3160538 0.0386265 179602.4311624 179602.4311624 22.9778159
3548.2246552 0.0393087 191343.1392068 191343.1392068 22.6267583
3981.0824729 0.0383401 204595.4360329 204595.4360329 22.2314210
4466.8445267 0.0338217 218189.4442383 218189.4442383 21.8646878
5011.9508737 0.0338723 232694.2225705 232694.2225705 21.5170996
5623.4686414 0.0286642 247961.8963799 247961.8963799 21.0568780
6309.6060499 0.0257146 262508.8808926 262508.8808926 20.6133761
7079.5178905 0.0277545 278669.9046244 278669.9046244 20.1722183
7943.3360745 0.0293293 297704.8869150 297704.8869150 19.7920039
8912.5538779 0.0304740 320971.1288512 320971.1288512 19.4667919
10000.0576380 0.0286437 345560.4656374 345560.4656374 18.9650501
11220.2837932 0.0256070 372088.7513065 372088.7513065 18.5360931
12589.2832138 0.0218811 396617.0466482 396617.0466482 18.1865195
14125.4898594 0.0226213 423291.9026844 423291.9026844 17.9529482
15849.0266991 0.0239745 455462.6850837 455462.6850837 17.6534395
17782.8284773 0.0224516 491074.1613399 491074.1613399 17.3548818
19952.6405589 0.0210545 526054.5258758 526054.5258758 17.0920496
22387.3110130 0.0197111 564393.5514028 564393.5514028 16.8951211
25118.9399788 0.0231460 610903.4244238 610903.4244238 16.6439971
28183.8378200 0.0191252 662404.8789736 662404.8789736 16.4545790
31622.8492882 0.0174906 710084.3728711 710084.3728711 16.3018979
35481.3448326 0.0237421 770713.2677860 770713.2677860 15.9675894
39810.8123001 0.0235730 855054.4734197 855054.4734197 15.5122476
44668.4408210 0.0194973 935280.5604603 935280.5604603 15.0268314
50118.8218320 0.0236719 1035580.7304775 1035580.7304775 14.5749756
56234.1823694 0.0212915 1138367.6345370 1138367.6345370 14.2263312
63095.8439737 0.0204633 1253603.9158779 1253603.9158779 13.9551850
70794.7386130 0.0214899 1388229.1596605 1388229.1596605 13.6950944
79432.9897122 0.0159203 1528158.6740824 1528158.6740824 13.4554909
89125.2011949 0.0182837 1666063.0324921 1666063.0324921 13.2481638
100000.1496297 0.0148586 1820634.9677270 1820634.9677270 13.0147845
112201.9339986 0.0192134 1972317.6268548 1972317.6268548 12.7633721
125892.6936390 0.0189247 2179486.7225461 2179486.7225461 12.6689550
141253.8311154 0.0147123 2381460.0009688 2381460.0009688 12.5132404
158489.5061793 0.0154781 2584260.8515050 2584260.8515050 12.3422671
