7012 -5 0 795.954
0.0325500 0.9746757 25.5427093 25.5427093 32.8029535
0.0357000 0.9724870 27.9828092 27.9828092 32.7861605
0.0399000 0.9695892 31.2277796 31.2277796 32.7641191
0.0451500 0.9660005 35.2704492 35.2704492 32.7371143
0.0504000 0.9624476 39.2982122 39.2982122 32.7106997
0.0567000 0.9582306 44.1120610 44.1120610 32.6797553
0.0640500 0.9533754 49.7016976 49.7016976 32.6446540
0.0714000 0.9485899 55.2631649 55.2631649 32.6105870
0.0798000 0.9432033 61.5851432 61.5851432 32.5728630
0.0892500 0.9372498 68.6547509 68.6547509 32.5318906
0.1008000 0.9301217 77.2352736 77.2352736 32.4838063
0.1123500 0.9231543 85.7510741 85.7510741 32.4377829
0.1260000 0.9151178 95.7337302 95.7337302 32.3858696
0.1417500 0.9061047 107.1453548 107.1453548 32.3290631
0.1585500 0.8967821 119.1952591 119.1952591 32.2718280
0.1785000 0.8860866 133.3456124 133.3456124 32.2079660
0.2005500 0.8747110 148.7918766 148.7918766 32.1420641
0.2247000 0.8627635 165.4851801 165.4851801 32.0749388
0.2520000 0.8498685 184.0860091 184.0860091 32.0047110
0.2824500 0.8361995 204.5112958 204.5112958 31.9326050
0.3171000 0.8214909 227.3625428 227.3625428 31.8575111
0.3549000 0.8063999 251.8431096 251.8431096 31.7828829
0.3990000 0.7899164 279.8494982 279.8494982 31.7040195
0.4473000 0.7731066 309.8833886 309.8833886 31.6262349
0.5019000 0.7555341 343.0874792 343.0874792 31.5473557
0.5628000 0.7375123 379.2603488 379.2603488 31.4687982
0.6310500 0.7190229 418.8073816 418.8073816 31.3905078
0.7087500 0.6998650 462.6657921 462.6657921 31.3116419
0.7948500 0.6806233 509.9502311 509.9502311 31.2346374
0.8914500 0.6611623 561.5133955 561.5133955 31.1587545
1.0006500 0.6414362 618.0985866 618.0985866 31.0837251
1.1227651 0.6217900 679.4632489 679.4632489 31.0106009
1.2594751 0.6022572 746.0302739 746.0302739 30.9394283
1.4127226 0.5829099 818.2792124 818.2792124 30.8702272
1.5858151 0.5636728 897.2268593 897.2268593 30.8026086
1.7787526 0.5448800 982.3059921 982.3059921 30.7375967
1.9959451 0.5264122 1074.8613940 1074.8613940 30.6745933
2.2393220 0.5083873 1175.0418967 1175.0418967 30.6138929
2.5125215 0.4908381 1283.6301553 1283.6301553 30.5554260
2.8192921 0.4737985 1401.3421380 1401.3421380 30.4991121
3.1631068 0.4573174 1528.6841429 1528.6841429 30.4450567
3.5483644 0.4414135 1666.4119161 1666.4119161 30.3931173
3.9810846 0.4260031 1815.7195939 1815.7195939 30.3431693
4.4672872 0.4111332 1977.6205695 1977.6205695 30.2951384
5.0118948 0.3968262 2152.6553714 2152.6553714 30.2490351
5.6245099 0.3829883 2342.6872602 2342.6872602 30.2045967
6.3098094 0.3697590 2547.8845304 2547.8845304 30.1618869
7.0803644 0.3570879 2770.6748715 2770.6748715 30.1205626
7.9440561 0.3448373 3011.8381627 3011.8381627 30.0806947
8.9125633 0.3330232 3272.9942590 3272.9942590 30.0420915
10.0014481 0.3216753 3556.5778722 3556.5778722 30.0043874
11.2210876 0.3107425 3863.4042135 3863.4042135 29.9676932
12.5894367 0.3002472 4195.9606336 4195.9606336 29.9318809
14.1269504 0.2900928 4557.0310187 4557.0310187 29.8964465
15.8491767 0.2804157 4947.8354248 4947.8354248 29.8616914
17.7840324 0.2712514 5372.4987096 5372.4987096 29.8273738
19.9529062 0.2621759 5832.7078353 5832.7078353 29.7934071
22.3872322 0.2536784 6332.2013292 6332.2013292 29.7596804
25.1199938 0.2455408 6874.7906597 6874.7906597 29.7263998
28.1840786 0.2379953 7464.1435665 7464.1435665 29.6926734
31.6237393 0.2306078 8105.2901105 8105.2901105 29.6583503
35.4826072 0.2233242 8802.0027193 8802.0027193 29.6234387
39.8132470 0.2161155 9559.4312428 9559.4312428 29.5873360
44.6694872 0.2093142 10381.0311910 10381.0311910 29.5499989
50.1205675 0.2028563 11274.8253682 11274.8253682 29.5117584
56.2377471 0.1964135 12246.7683809 12246.7683809 29.4713535
63.0967693 0.1894691 13299.1205171 13299.1205171 29.4291722
70.7954662 0.1833766 14441.0242954 14441.0242954 29.3846261
79.4340106 0.1775649 15680.8073055 15680.8073055 29.3370732
89.1259377 0.1718358 17029.8628427 17029.8628427 29.2850775
100.0026275 0.1655891 18488.6165638 18488.6165638 29.2290349
112.2074471 0.1597877 20070.1749122 20070.1749122 29.1694246
125.8964104 0.1530398 21773.7083394 21773.7083394 29.1061457
141.2559945 0.1480886 23613.0266901 23613.0266901 29.0406523
158.4947918 0.1434457 25615.0138810 25615.0138810 28.9669532
177.8326602 0.1381915 27778.5823480 27778.5823480 28.8872264
199.5344894 0.1326399 30116.6069524 30116.6069524 28.8025964
223.8731455 0.1283895 32644.3234188 32644.3234188 28.7145159
251.1895596 0.1249928 35390.6910369 35390.6910369 28.6169348
281.8404883 0.1188945 38364.3876116 38364.3876116 28.5186953
316.2378815 0.1141568 41559.6019118 41559.6019118 28.4217843
354.8252370 0.1099210 45000.1235448 45000.1235448 28.3162436
