6001 -4 0 914.897
0.0325500 0.9479877 28.5929746 28.5929746 90.2605513
0.0357000 0.9453554 31.3199756 31.3199756 90.2956953
0.0399000 0.9420381 34.9444888 34.9444888 90.3403995
0.0451500 0.9384753 39.4587247 39.4587247 90.3943515
0.0504000 0.9350935 43.9567581 43.9567581 90.4485586
0.0567000 0.9303733 49.3307060 49.3307060 90.5012494
0.0640500 0.9251119 55.5678874 55.5678874 90.5637619
0.0714000 0.9198045 61.7693219 61.7693219 90.6201973
0.0798000 0.9143805 68.8152810 68.8152810 90.6879696
0.0892500 0.9078810 76.6885818 76.6885818 90.7547550
0.1008000 0.9002511 86.2369375 86.2369375 90.8347042
0.1123500 0.8937744 95.7111944 95.7111944 90.9194314
0.1260000 0.8859010 106.8228402 106.8228402 90.9962474
0.1417500 0.8773896 119.5223493 119.5223493 91.0721078
0.1585500 0.8675988 132.9308094 132.9308094 91.1544025
0.1785000 0.8570661 148.6625547 148.6625547 91.2306717
0.2005500 0.8462415 165.8398785 165.8398785 91.2951881
0.2247000 0.8337557 184.3920505 184.3920505 91.3522546
0.2520000 0.8204422 205.0427786 205.0427786 91.4194631
0.2824500 0.8065823 227.6975789 227.6975789 91.4808216
0.3171000 0.7916307 253.0197722 253.0197722 91.5545549
0.3549000 0.7774600 280.1329263 280.1329263 91.6118908
0.3990000 0.7622017 311.1818910 311.1818910 91.6715606
0.4473000 0.7476689 344.5308718 344.5308718 91.7141716
0.5019000 0.7308814 381.4493133 381.4493133 91.7505945
0.5628000 0.7134502 421.6585784 421.6585784 91.7621501
0.6310500 0.6967319 465.6756549 465.6756549 91.7953988
0.7087500 0.6770226 514.4939262 514.4939262 91.7862655
0.7948500 0.6593475 567.1543996 567.1543996 91.8114909
0.8914500 0.6411903 624.5912479 624.5912479 91.8372565
1.0006500 0.6235361 687.7411235 687.7411235 91.7862933
1.1227651 0.6066920 756.4110460 756.4110460 91.7674211
1.2594751 0.5875620 831.0666292 831.0666292 91.7584043
1.4127226 0.5694616 912.1913519 912.1913519 91.7321149
1.5858151 0.5535258 1001.0416396 1001.0416396 91.6828883
1.7787526 0.5374283 1097.1616046 1097.1616046 91.7319886
1.9959451 0.5231579 1202.6022966 1202.6022966 91.7220124
2.2393220 0.5049670 1316.8994317 1316.8994317 91.7147150
2.5125215 0.4919403 1441.5325187 1441.5325187 91.6980921
2.8192921 0.4744541 1576.9789886 1576.9789886 91.6588205
3.1631068 0.4589027 1723.3780681 1723.3780681 91.6715653
3.5483644 0.4450913 1882.2541861 1882.2541861 91.6058654
3.9810846 0.4277101 2054.6597743 2054.6597743 91.6246209
4.4672872 0.4130691 2241.3891522 2241.3891522 91.6157033
5.0118948 0.4024703 2445.1175578 2445.1175578 91.5670557
5.6245099 0.3886589 2666.7161995 2666.7161995 91.5759813
6.3098094 0.3757356 2905.5882863 2905.5882863 91.5121156
7.0803644 0.3684205 3168.2892380 3168.2892380 91.5395808
7.9440561 0.3575904 3454.6666112 3454.6666112 91.5468425
8.9125633 0.3442045 3765.5457608 3765.5457608 91.4898024
10.0014481 0.3355901 4103.6460661 4103.6460661 91.4240768
11.2210876 0.3275772 4472.8836043 4472.8836043 91.4746421
12.5894367 0.3152769 4874.7646483 4874.7646483 91.4273189
14.1269504 0.3117271 5315.4475803 5315.4475803 91.4468742
15.8491767 0.3017492 5799.6757400 5799.6757400 91.3935322
17.7840324 0.2939954 6329.8361885 6329.8361885 91.4319196
19.9529062 0.2882445 6903.3237928 6903.3237928 91.3246466
22.3872322 0.2784546 7534.8107613 7534.8107613 91.2919772
25.1199938 0.2710295 8220.3432215 8220.3432215 91.2781866
28.1840786 0.2633853 8969.3520207 8969.3520207 91.2700403
31.6237393 0.2530916 9777.5149158 9777.5149158 91.2580544
35.4826072 0.2515534 10665.1590791 10665.1590791 91.2110223
39.8132470 0.2393244 11636.7278088 11636.7278088 91.1708686
44.6694872 0.2375361 12703.2417384 12703.2417384 91.1161302
50.1205675 0.2352783 13880.5331076 13880.5331076 91.0917995
56.2377471 0.2217700 15153.8786921 15153.8786921 91.0306436
63.0967693 0.2159625 16532.8550311 16532.8550311 90.9878119
70.7954662 0.2158221 18063.0471754 18063.0471754 90.9537271
79.4340106 0.2074248 19737.9300412 19737.9300412 90.8376555
89.1259377 0.2055827 21578.2456949 21578.2456949 90.7986178
100.0026275 0.2017354 23605.4353560 23605.4353560 90.7325413
112.2074471 0.1957004 25814.2968021 25814.2968021 90.6403761
125.8964104 0.1920329 28230.5803526 28230.5803526 90.6113699
141.2559945 0.1871883 30859.4503899 30859.4503899 90.4748992
158.4947918 0.1783149 33740.2512417 33740.2512417 90.3755327
177.8326602 0.1746883 36902.1044384 36902.1044384 90.2854149
199.5344894 0.1663769 40347.9215203 40347.9215203 90.1506296
223.8731455 0.1666865 44087.6056804 44087.6056804 90.0529183
251.1895596 0.1623937 48189.6522323 48189.6522323 89.9588066
281.8404883 0.1621041 52666.2722738 52666.2722738 89.7793576
316.2378815 0.1522131 57558.8844993 57558.8844993 89.6348656
354.8252370 0.1482833 62927.7741389 62927.7741389 89.4961286
398.1250863 0.1472082 68791.0836969 68791.0836969 89.3183907
446.6934609 0.1400081 75145.2947971 75145.2947971 89.1050159
501.1903976 0.1398279 81949.5937894 81949.5937894 88.8791419
562.3470481 0.1285369 89343.0140173 89343.0140173 88.6334247
630.9576992 0.1251182 97196.4100506 97196.4100506 88.4057497
707.9626349 0.1171860 105764.4908384 105764.4908384 88.1451120
794.3311114 0.1136404 115140.6278204 115140.6278204 87.8966509
891.2901875 0.1089095 125205.3059764 125205.3059764 87.5870425
1000.0152949 0.1151558 135989.7793401 135989.7793401 87.3825656
1122.0453570 0.1060411 147848.2975686 147848.2975686 86.9770643
1258.9519017 0.1039718 160797.1684300 160797.1684300 86.6536726
1412.6025846 0.0895515 174487.7229692 174487.7229692 86.2275795
1584.9192513 0.0903518 189300.9715669 189300.9715669 85.8814060
1778.3297629 0.0851049 205127.0349988 205127.0349988 85.4412905
1995.3396487 0.0773827 221177.6740218 221177.6740218 84.9305432
2238.7495208 0.0749039 238277.0166862 238277.0166862 84.3910052
2511.9332487 0.0715269 256514.5616532 256514.5616532 83.8808380
2818.4067961 0.0660792 275360.0959886 275360.0959886 83.3722113
3162.3160538 0.0600318 295206.0372886 295206.0372886 82.6780535
3548.2246552 0.0511026 314691.0639177 314691.0639177 82.0376928
3981.0824729 0.0441902 333373.5666734 333373.5666734 81.2781633
4466.8445267 0.0394313 352173.8877459 352173.8877459 80.4430212
5011.9508737 0.0364526 370927.0755054 370927.0755054 79.5459097
5623.4686414 0.0326575 389701.9057056 389701.9057056 78.7966252
6309.6060499 0.0195866 406110.1459236 406110.1459236 77.9720792
7079.5178905 0.0101780 418575.0787050 418575.0787050 77.1936914
7943.3360745 0.0126440 428637.9811406 428637.9811406 76.1860450
8912.5538779 0.0084522 439735.3514307 439735.3514307 75.3670606
10000.0576380 0.0134113 452030.4939263 452030.4939263 74.7820901
11220.2837932 0.0133152 467814.8066613 467814.8066613 74.1010005
12589.2832138 0.0124188 480730.0866736 480730.0507501 73.3986032
14125.4898594 0.0131308 496964.6340598 496964.5981362 72.7574329
15849.0266991 0.0105388 518324.9365867 518324.9006632 71.9669099
17782.8284773 0.0156904 537899.2930782 537899.1233233 71.2093637
19952.6405589 0.0036442 548000.3629055 547745.7595517 70.7535422
22387.3110130 0.0039216 557508.6410535 556983.4595815 70.4184254
25118.9399788 0.0103396 577178.6229793 576631.5488000 69.9242088
28183.8378200 0.0036765 596292.5349010 595712.7515558 69.5661593
31622.8492882 -0.0011668 610638.2871764 609107.4961123 69.1142017
35481.3448326 0.0022838 615255.8556794 609652.0163999 68.8544004
39810.8123001 0.0027509 623657.7183735 614816.5140486 68.4196514
44668.4408210 -0.0087186 624584.7847649 600367.8411450 68.0149985
50118.8218320 -0.0133768 624731.7089145 572624.8415036 67.6803497
56234.1823694 -0.0068136 624837.4190286 537762.9751395 67.5031469
63095.8439737 -0.0022469 625335.8624011 509225.6094212 67.5135778
70794.7386130 0.0027859 627668.4365055 481589.0694979 67.3319358
79432.9897122 -0.0044271 639788.0335573 485503.7896558 67.2527494
89125.2011949 -0.0046299 642012.6024125 455794.7991482 67.1734599
100000.1496297 -0.0112970 642086.1613194 369991.2539307 67.0575993
112201.9339986 -0.0077414 642086.1613194 232172.0276294 66.9855239
125892.6936390 -0.0132643 642086.7674698 75847.4400921 67.0337933
141253.8311154 -0.0086881 642088.6131574 -81529.5463439 67.1968822
158489.5061793 -0.0042712 642088.9741401 -271024.6045257 67.6022000
177827.9574712 -0.0089886 642093.2049810 -466511.6141509 67.9767882
