6007 -4 0 898.502
0.0325500 0.9611358 28.4792627 28.4792627 89.1929701
0.0357000 0.9585581 31.1947841 31.1947841 89.2259880
0.0399000 0.9554456 34.8044109 34.8044109 89.2729375
0.0451500 0.9515538 39.3006403 39.3006403 89.3299392
0.0504000 0.9472974 43.7776444 43.7776444 89.3773701
0.0567000 0.9421281 49.1223446 49.1223446 89.4300497
0.0640500 0.9370026 55.3249118 55.3249118 89.4974062
0.0714000 0.9317640 61.4934253 61.4934253 89.5544072
0.0798000 0.9247133 68.4967876 68.4967876 89.6142141
0.0892500 0.9177582 76.3191706 76.3191706 89.6936693
0.1008000 0.9105128 85.8034357 85.8034357 89.7699458
0.1123500 0.9030830 95.2074991 95.2074991 89.8450804
0.1260000 0.8942614 106.2262248 106.2262248 89.9213994
0.1417500 0.8841495 118.8065864 118.8065864 89.9909495
0.1585500 0.8749318 132.0777871 132.0777871 90.0880330
0.1785000 0.8640693 147.6622577 147.6622577 90.1706392
0.2005500 0.8525420 164.6586896 164.6586896 90.2479142
0.2247000 0.8409816 183.0265089 183.0265089 90.3158468
0.2520000 0.8277776 203.4785440 203.4785440 90.3821605
0.2824500 0.8145690 225.9285745 225.9285745 90.4357758
0.3171000 0.8001852 251.0486590 251.0486590 90.4761739
0.3549000 0.7859274 277.9864529 277.9864529 90.5307279
0.3990000 0.7697127 308.7853313 308.7853313 90.5949232
0.4473000 0.7552049 341.8575426 341.8575426 90.6453368
0.5019000 0.7378588 378.4737854 378.4737854 90.6849194
0.5628000 0.7212078 418.3739660 418.3739660 90.6811386
0.6310500 0.7049028 462.0625419 462.0625419 90.6900081
0.7087500 0.6875360 510.6809123 510.6809123 90.7248302
0.7948500 0.6692876 563.1579136 563.1579136 90.7499308
0.8914500 0.6518586 620.4852416 620.4852416 90.7440160
1.0006500 0.6325280 683.4845384 683.4845384 90.7354440
1.1227651 0.6150008 751.9324496 751.9324496 90.7224742
1.2594751 0.5973670 826.3919524 826.3919524 90.7169319
1.4127226 0.5821699 907.5870041 907.5870041 90.6853746
1.5858151 0.5654961 996.7849436 996.7849436 90.6740370
1.7787526 0.5466493 1093.2747903 1093.2747903 90.7126471
1.9959451 0.5302926 1198.3046607 1198.3046607 90.6957917
2.2393220 0.5131742 1312.3500229 1312.3500229 90.7028107
2.5125215 0.4976135 1436.6565770 1436.6565770 90.6816375
2.8192921 0.4846199 1571.8455074 1571.8455074 90.6129061
3.1631068 0.4677744 1718.6618629 1718.6618629 90.5994241
3.5483644 0.4504697 1877.7339598 1877.7339598 90.5900560
3.9810846 0.4393982 2050.9467289 2050.9467289 90.6026101
4.4672872 0.4263276 2239.8400205 2239.8400205 90.5525655
5.0118948 0.4105537 2445.2608466 2445.2608466 90.5463918
5.6245099 0.3934437 2666.7144189 2666.7144189 90.5315185
6.3098094 0.3854884 2907.1059828 2907.1059828 90.5118068
7.0803644 0.3758763 3169.9654519 3169.9654519 90.5007053
7.9440561 0.3651197 3457.8252988 3457.8252988 90.5001334
8.9125633 0.3512740 3768.2170714 3768.2170714 90.4769156
10.0014481 0.3415130 4106.9573236 4106.9573236 90.4537736
11.2210876 0.3315916 4475.3057165 4475.3057165 90.4541803
12.5894367 0.3228616 4879.2071878 4879.2071878 90.4018868
14.1269504 0.3132426 5320.0767202 5320.0767202 90.3488120
15.8491767 0.3083116 5798.8731939 5798.8731939 90.3787954
17.7840324 0.2999878 6327.4650892 6327.4650892 90.3330559
19.9529062 0.2869811 6901.5698746 6901.5698746 90.2874720
22.3872322 0.2800666 7523.6595639 7523.6595639 90.3002600
25.1199938 0.2752820 8208.4168223 8208.4168223 90.2616412
28.1840786 0.2655124 8959.5465834 8959.5465834 90.2575783
31.6237393 0.2596316 9772.4129772 9772.4129772 90.1911591
35.4826072 0.2538964 10671.4971566 10671.4971566 90.1697005
39.8132470 0.2506382 11646.6550612 11646.6550612 90.1270581
44.6694872 0.2423081 12713.4665422 12713.4665422 90.1233988
50.1205675 0.2361638 13888.3414641 13888.3414641 90.0496210
56.2377471 0.2344099 15177.1240750 15177.1240750 90.0330863
63.0967693 0.2251005 16594.6082293 16594.6082293 90.0184530
70.7954662 0.2168003 18126.7382188 18126.7382188 89.9814139
79.4340106 0.2163733 19802.3568092 19802.3568092 89.9051672
89.1259377 0.2125753 21659.1446943 21659.1446943 89.8088165
100.0026275 0.2093362 23665.8903236 23665.8903236 89.8223028
112.2074471 0.2057573 25895.0395717 25895.0395717 89.7950470
125.8964104 0.1944798 28351.7651823 28351.7651823 89.7666439
141.2559945 0.1936366 31018.7008240 31018.7008240 89.6325499
158.4947918 0.1849415 33977.1152674 33977.1152674 89.5827466
177.8326602 0.1841585 37194.2565704 37194.2565704 89.5247845
199.5344894 0.1739197 40718.9758469 40718.9758469 89.4483565
223.8731455 0.1675511 44508.5366902 44508.5366902 89.3369734
251.1895596 0.1662432 48651.9423740 48651.9423740 89.1901129
281.8404883 0.1639476 53195.4318693 53195.4318693 89.1033774
316.2378815 0.1573821 58162.6739288 58162.6739288 88.9115108
354.8252370 0.1571579 63610.0603515 63610.0603515 88.7803950
398.1250863 0.1474717 69502.6174606 69502.6174606 88.6378177
446.6934609 0.1462710 75930.7915678 75930.7915678 88.5279697
501.1903976 0.1318786 82793.5182037 82793.5182037 88.3217346
562.3470481 0.1301241 90212.5600164 90212.5600164 88.1556942
630.9576992 0.1274333 98296.5965415 98296.5965415 87.9732546
707.9626349 0.1247962 107055.2313568 107055.2313568 87.7402004
794.3311114 0.1224735 116635.5573396 116635.5573396 87.5294005
891.2901875 0.1204395 127083.1947197 127083.1947197 87.2777856
1000.0152949 0.1162704 138422.2399328 138422.2399328 86.9320209
1122.0453570 0.1034579 150455.0882067 150455.0882067 86.5152863
1258.9519017 0.1023974 163307.4801033 163307.4801033 86.0760809
1412.6025846 0.0971577 177133.3254543 177133.3254543 85.4861881
1584.9192513 0.0843664 191688.5614106 191688.5614106 85.1092856
1778.3297629 0.0825764 206932.6912613 206932.6912613 84.7325128
1995.3396487 0.0758327 222998.5185245 222998.5185245 84.2630194
2238.7495208 0.0734890 239805.4377428 239805.4377428 83.7632035
2511.9332487 0.0661881 256849.0503112 256849.0503112 83.3373772
2818.4067961 0.0584337 275094.5990626 275094.5990626 82.7673433
