6010 -4.66 0 1182.2
0.0325500 0.9924921 38.4611398 38.4611398 5468.9024774
0.0357000 0.9911128 42.1537273 42.1537273 5468.9050875
0.0399000 0.9893801 47.0695495 47.0695495 5468.9098046
0.0451500 0.9871980 53.2021191 53.2021191 5468.9160372
0.0504000 0.9849780 59.3208176 59.3208176 5468.9177627
0.0567000 0.9822136 66.6448121 66.6448121 5468.9199966
0.0640500 0.9791752 75.1639909 75.1639909 5468.9230616
0.0714000 0.9764083 83.6582431 83.6582431 5468.9275419
0.0798000 0.9729478 93.3350414 93.3350414 5468.9302675
0.0892500 0.9693212 104.1822649 104.1822649 5468.9307423
0.1008000 0.9650511 117.3855167 117.3855167 5468.9281366
0.1123500 0.9610494 130.5324867 130.5324867 5468.9274843
0.1260000 0.9561621 145.9978300 145.9978300 5468.9252695
0.1417500 0.9508397 163.7474509 163.7474509 5468.9230003
0.1585500 0.9452160 182.5737122 182.5737122 5468.9181485
0.1785000 0.9389689 204.7900280 204.7900280 5468.9087406
0.2005500 0.9317751 229.1667962 229.1667962 5468.8945081
0.2247000 0.9249288 255.6658005 255.6658005 5468.8759367
0.2520000 0.9174112 285.3889221 285.3889221 5468.8593306
0.2824500 0.9094128 318.2590785 318.2590785 5468.8366902
0.3171000 0.9010828 355.3301761 355.3301761 5468.8114770
0.3549000 0.8925553 395.3979232 395.3979232 5468.7809661
0.3990000 0.8827726 441.6613940 441.6613940 5468.7450549
0.4473000 0.8734565 491.8009889 491.8009889 5468.7114634
0.5019000 0.8632131 547.8456298 547.8456298 5468.6734707
0.5628000 0.8525644 609.5987288 609.5987288 5468.6239168
0.6310500 0.8416496 677.9351366 677.9351366 5468.5775882
0.7087500 0.8304077 754.7092897 754.7092897 5468.5238649
0.7948500 0.8185891 838.6184889 838.6184889 5468.4685112
0.8914500 0.8064304 931.3975577 931.3975577 5468.4182002
1.0006500 0.7945412 1034.7149415 1034.7149415 5468.3646487
1.1227651 0.7828645 1148.5788713 1148.5788713 5468.3146668
1.2594751 0.7704961 1274.0887561 1274.0887561 5468.2579771
