6003 -4.66 0 1093.95
0.0325500 1.0692412 38.3477977 38.3477977 5476.2781474
0.0357000 1.0677195 42.0287847 42.0287847 5476.2804468
0.0399000 1.0657717 46.9288150 46.9288150 5476.2839836
0.0451500 1.0633209 53.0414786 53.0414786 5476.2882808
0.0504000 1.0608532 59.1397564 59.1397564 5476.2908937
0.0567000 1.0580715 66.4400032 66.4400032 5476.2946789
0.0640500 1.0546637 74.9321816 74.9321816 5476.2969373
0.0714000 1.0515110 83.3976771 83.3976771 5476.3001184
0.0798000 1.0478995 93.0414922 93.0414922 5476.3030669
0.0892500 1.0439315 103.8507413 103.8507413 5476.3044437
0.1008000 1.0391824 117.0084560 117.0084560 5476.3015248
0.1123500 1.0342260 130.1039256 130.1039256 5476.2978125
0.1260000 1.0286336 145.5012386 145.5012386 5476.2952427
0.1417500 1.0227304 163.1707783 163.1707783 5476.2887238
0.1585500 1.0168525 181.9093304 181.9093304 5476.2855907
0.1785000 1.0099482 204.0215460 204.0215460 5476.2760298
0.2005500 1.0026548 228.2917982 228.2917982 5476.2640032
0.2247000 0.9946510 254.6711413 254.6711413 5476.2479202
0.2520000 0.9863960 284.2503736 284.2503736 5476.2316339
0.2824500 0.9775698 316.9586668 316.9586668 5476.2067757
0.3171000 0.9686944 353.8424000 353.8424000 5476.1819639
0.3549000 0.9590133 393.6911715 393.6911715 5476.1491350
0.3990000 0.9486610 439.7027367 439.7027367 5476.1142983
0.4473000 0.9383213 489.5566631 489.5566631 5476.0769753
0.5019000 0.9266885 545.2354761 545.2354761 5476.0319561
0.5628000 0.9146897 606.5683615 606.5683615 5475.9882373
0.6310500 0.9026073 674.3995606 674.3995606 5475.9392726
0.7087500 0.8901741 750.5719475 750.5719475 5475.8942256
0.7948500 0.8783303 833.8401017 833.8401017 5475.8474414
0.8914500 0.8654644 925.9541737 925.9541737 5475.7848749
1.0006500 0.8525734 1028.5621691 1028.5621691 5475.7287270
1.1227651 0.8389499 1141.5254415 1141.5254415 5475.6806921
1.2594751 0.8265591 1266.0268579 1266.0268579 5475.6317797
1.4127226 0.8138999 1403.5229652 1403.5229652 5475.5684785
1.5858151 0.8009747 1556.4209497 1556.4209497 5475.5159427
1.7787526 0.7890135 1724.1730374 1724.1730374 5475.4715312
1.9959451 0.7750454 1909.9545686 1909.9545686 5475.4174350
2.2393220 0.7623274 2114.5843785 2114.5843785 5475.3688657
2.5125215 0.7504086 2340.5975108 2340.5975108 5475.3183548
2.8192921 0.7387146 2590.4346388 2590.4346388 5475.2809841
3.1631068 0.7270251 2866.0627673 2866.0627673 5475.2106701
3.5483644 0.7157072 3170.0214093 3170.0214093 5475.1618248
3.9810846 0.7042553 3506.1621641 3506.1621641 5475.1303795
4.4672872 0.6948835 3877.9673914 3877.9673914 5475.0865430
5.0118948 0.6825372 4288.1352036 4288.1352036 5475.0378934
5.6245099 0.6724614 4742.4988497 4742.4988497 5475.0120134
