 1000 -3 0.001
0.01 0.994972 8.72322 8.72322
0.02 0.989828 17.4019 17.4019
0.03 0.984785 26.0354 26.0354
0.05 0.975165 43.1753 43.1753
0.07 0.965705 60.1456 60.1456
0.1 0.952082 85.2985 85.2985
0.2 0.911331 166.729 166.729
0.3 0.875497 244.835 244.835
0.5 0.817731 392.631 392.631
0.7 0.771696 531.506 531.506
1 0.71639 726.419 726.419
2 0.605784 1299.4 1299.4
3 0.542677 1799.79 1799.79
5 0.471235 2678.99 2678.99
7 0.425405 3461.09 3461.09
10 0.387797 4525.4 4525.4
15 0.34785 6122.57 6122.57
20 0.321669 7583.31 7583.31
30 0.291708 10256.3 10256.3
50 0.257438 15006.4 15006.4
70 0.23483 19295 19295
100 0.212908 25185.2 25185.2
150 0.194494 34120.8 34120.8
200 0.181224 42307.7 42307.7
300 0.163307 57300.9 57300.9
500 0.143185 84050.8 84050.8
700 0.130956 108216 108216
1000 0.120685 141284 141284
1500 0.107834 191028 191028
2000 0.0971307 235913 235913
3000 0.0871454 316462 316462
5000 0.0797499 464228 464228
7000 0.0666583 595836 595836
10000 0.0613038 758809 758809
15000 0.0552061 1.02623e+06 1.02623e+06
20000 0.0446917 1.24247e+06 1.24247e+06
30000 0.0412079 1.6262e+06 1.6262e+06
40000 0.0357975 1.97873e+06 1.97873e+06
50000 0.0282554 2.27531e+06 2.27531e+06
60000 0.0312233 2.5569e+06 2.5569e+06
70000 0.0316139 2.85522e+06 2.85522e+06
80000 0.0217099 3.09955e+06 3.09955e+06
90000 0.0212146 3.31221e+06 3.31221e+06
100000 0.0226358 3.52361e+06 3.52361e+06
150000 0.02805 4.65866e+06 4.65866e+06
200000 0.0239059 5.82171e+06 5.82171e+06
300000 0.0181201 8.07306e+06 8.07306e+06
400000 0.0127025 9.54872e+06 9.54872e+06
500000 0.0151944 1.0746e+07 1.0746e+07
600000 0.0136265 1.18207e+07 1.18207e+07
700000 0.0145267 1.28013e+07 1.28013e+07
800000 0.00824512 1.36372e+07 1.36372e+07
900000 0.0112559 1.4782e+07 1.4782e+07
1e+06 0.00813277 1.58248e+07 1.58248e+07
