 1009 -3 0.001
0.01 0.994774 8.68355 8.68355
0.02 0.9896 17.3225 17.3225
0.03 0.984396 25.9155 25.9155
0.05 0.974475 42.9708 42.9708
0.07 0.964945 59.8557 59.8557
0.1 0.950783 84.8749 84.8749
0.2 0.908301 165.769 165.769
0.3 0.872111 243.239 243.239
0.5 0.812288 389.656 389.656
0.7 0.76472 526.817 526.817
1 0.709744 719.071 719.071
2 0.596281 1282.2 1282.2
3 0.531393 1770.66 1770.66
5 0.459164 2626.37 2626.37
7 0.415591 3385.35 3385.35
10 0.377356 4416.6 4416.6
15 0.335496 5959.53 5959.53
20 0.310758 7364.12 7364.12
30 0.282229 9934.74 9934.74
50 0.249574 14532.1 14532.1
70 0.230238 18708.1 18708.1
100 0.212917 24509.2 24509.2
150 0.199583 33444.3 33444.3
200 0.1869 41789.9 41789.9
300 0.175009 57443.6 57443.6
500 0.159212 86145.1 86145.1
700 0.145127 112380 112380
1000 0.135273 148719 148719
1500 0.123701 204490 204490
2000 0.117694 256402 256402
3000 0.104066 352554 352554
5000 0.0881694 520522 520522
7000 0.0787645 666415 666415
10000 0.0703739 863820 863820
15000 0.0569895 1.13391e+06 1.13391e+06
20000 0.0528613 1.37186e+06 1.37186e+06
30000 0.0407671 1.77704e+06 1.77704e+06
40000 0.0378574 2.13815e+06 2.13815e+06
50000 0.0391409 2.47605e+06 2.47605e+06
60000 0.0349673 2.79489e+06 2.79489e+06
70000 0.0241501 3.04777e+06 3.04777e+06
80000 0.033378 3.30803e+06 3.30803e+06
90000 0.0342147 3.58772e+06 3.58772e+06
100000 0.0325501 3.88203e+06 3.88203e+06
150000 0.0140851 4.80695e+06 4.80695e+06
200000 0.0139688 5.4322e+06 5.4322e+06
300000 0.015161 6.28196e+06 6.28196e+06
400000 0.0129136 7.43418e+06 7.43418e+06
500000 0.0164279 8.94127e+06 8.94127e+06
600000 0.015075 1.02579e+07 1.02579e+07
700000 0.0174681 1.17244e+07 1.17244e+07
800000 0.0130911 1.29638e+07 1.29638e+07
900000 0.00901669 1.41975e+07 1.41975e+07
