 1006 -3 0.001
0.01 0.994769 8.77814 8.77814
0.02 0.989656 17.5109 17.5109
0.03 0.984649 26.1988 26.1988
0.05 0.974804 43.4447 43.4447
0.07 0.965098 60.5179 60.5179
0.1 0.951675 85.8229 85.8229
0.2 0.910551 167.732 167.732
0.3 0.874323 246.268 246.268
0.5 0.815738 394.802 394.802
0.7 0.769564 534.247 534.247
1 0.7158 730.111 730.111
2 0.605988 1306.54 1306.54
3 0.542629 1809.61 1809.61
5 0.471723 2696.06 2696.06
7 0.429809 3487.18 3487.18
10 0.391004 4565.55 4565.55
15 0.349696 6189.59 6189.59
20 0.324518 7672.29 7672.29
30 0.294981 10388.2 10388.2
50 0.260257 15232 15232
70 0.241727 19629.9 19629.9
100 0.224522 25743.5 25743.5
150 0.205368 35121.3 35121.3
200 0.19359 43847.5 43847.5
300 0.175483 59931.7 59931.7
500 0.154311 88872.9 88872.9
700 0.143809 115168 115168
1000 0.131579 151932 151932
1500 0.118994 206895 206895
2000 0.104313 256612 256612
3000 0.0967869 345631 345631
5000 0.0840777 505998 505998
7000 0.0798137 651817 651817
10000 0.0655327 847045 847045
15000 0.0615778 1.13377e+06 1.13377e+06
20000 0.0524934 1.38195e+06 1.38195e+06
30000 0.0516513 1.83684e+06 1.83684e+06
40000 0.0484397 2.2985e+06 2.2985e+06
50000 0.0436803 2.68345e+06 2.68345e+06
60000 0.0394961 3.05567e+06 3.05567e+06
70000 0.0480531 3.44878e+06 3.44878e+06
80000 0.0439147 3.83535e+06 3.83535e+06
90000 0.0393265 4.19651e+06 4.19651e+06
100000 0.0391408 4.54988e+06 4.54988e+06
150000 0.0305872 6.15451e+06 6.15451e+06
200000 0.025549 7.2974e+06 7.2974e+06
300000 0.0175283 9.10481e+06 9.10481e+06
400000 0.00977621 9.9839e+06 9.9839e+06
500000 0.0149167 1.09828e+07 1.09828e+07
600000 0.0109408 1.20424e+07 1.20424e+07
700000 0.0145996 1.33295e+07 1.33295e+07
800000 0.0120646 1.48013e+07 1.48013e+07
900000 0.0116476 1.59708e+07 1.59708e+07
