6011 -4 0 983.833
0.0325500 0.9754009 31.6146847 31.6146847 299.7333174
0.0357000 0.9733576 34.6333264 34.6333264 299.7723851
0.0399000 0.9705139 38.6478247 38.6478247 299.8251263
0.0451500 0.9672134 43.6508043 43.6508043 299.8873257
0.0504000 0.9635055 48.6349853 48.6349853 299.9519734
0.0567000 0.9591242 54.5915654 54.5915654 300.0219161
0.0640500 0.9549428 61.5095414 61.5095414 300.1037445
0.0714000 0.9501987 68.3946876 68.3946876 300.1758442
0.0798000 0.9456434 76.2250829 76.2250829 300.2587595
0.0892500 0.9398089 84.9857075 84.9857075 300.3364957
0.1008000 0.9329148 95.6206472 95.6206472 300.4332179
0.1123500 0.9263571 106.1802340 106.1802340 300.5201680
0.1260000 0.9193222 118.5699128 118.5699128 300.6169772
0.1417500 0.9110568 132.7511162 132.7511162 300.6931966
0.1585500 0.9018735 147.7289929 147.7289929 300.7663494
0.1785000 0.8928188 165.3399554 165.3399554 300.8589471
0.2005500 0.8822647 184.5966651 184.5966651 300.9495019
0.2247000 0.8726534 205.4421225 205.4421225 301.0367865
0.2520000 0.8606207 228.7181339 228.7181339 301.1124883
0.2824500 0.8484293 254.3026493 254.3026493 301.1626413
0.3171000 0.8353163 282.9917676 282.9917676 301.2354822
0.3549000 0.8213620 313.7738428 313.7738428 301.2881304
0.3990000 0.8068336 349.0828177 349.0828177 301.3458984
0.4473000 0.7915693 387.0520240 387.0520240 301.3615051
0.5019000 0.7774137 429.2018863 429.2018863 301.4001489
0.5628000 0.7630623 475.3151617 475.3151617 301.4280156
0.6310500 0.7482562 526.0117886 526.0117886 301.4335446
0.7087500 0.7315726 582.5549584 582.5549584 301.4238717
0.7948500 0.7123947 643.7004676 643.7004676 301.4586462
0.8914500 0.6965296 710.6463939 710.6463939 301.4408342
1.0006500 0.6782260 784.4470182 784.4470182 301.4566838
1.1227651 0.6610567 864.8105073 864.8105073 301.4263423
1.2594751 0.6457907 952.7296797 952.7296797 301.4277712
1.4127226 0.6295334 1048.8533806 1048.8533806 301.4694327
1.5858151 0.6120752 1154.4185669 1154.4185669 301.4151303
1.7787526 0.5994439 1269.3584221 1269.3584221 301.4146322
1.9959451 0.5831722 1395.6416521 1395.6416521 301.3589758
2.2393220 0.5656355 1533.1734118 1533.1734118 301.3168235
2.5125215 0.5507710 1683.1999780 1683.1999780 301.3173081
2.8192921 0.5332125 1846.7706195 1846.7706195 301.2784642
3.1631068 0.5183698 2024.3235207 2024.3235207 301.2551178
3.5483644 0.5058869 2218.1732677 2218.1732677 301.2045702
3.9810846 0.4901478 2430.0213321 2430.0213321 301.1771050
4.4672872 0.4785321 2662.1827318 2662.1827318 301.1824008
