6006 -4 0 1002.1
0.0325500 0.9600238 31.6818561 31.6818561 304.0900907
0.0357000 0.9577043 34.7075232 34.7075232 304.1323521
0.0399000 0.9553783 38.7324631 38.7324631 304.1870512
0.0451500 0.9517181 43.7466306 43.7466306 304.2495379
0.0504000 0.9481875 48.7422839 48.7422839 304.3114137
0.0567000 0.9442746 54.7144793 54.7144793 304.3817991
0.0640500 0.9398848 61.6515141 61.6515141 304.4510239
0.0714000 0.9349509 68.5522031 68.5522031 304.5266983
0.0798000 0.9294960 76.3961482 76.3961482 304.6059119
0.0892500 0.9243120 85.1699499 85.1699499 304.6886355
0.1008000 0.9184712 95.8321984 95.8321984 304.7797197
0.1123500 0.9120328 106.4215501 106.4215501 304.8656659
0.1260000 0.9047779 118.8427354 118.8427354 304.9597719
0.1417500 0.8964993 133.0532215 133.0532215 305.0543787
0.1585500 0.8889065 148.0788155 148.0788155 305.1554056
0.1785000 0.8794249 165.7445359 165.7445359 305.2602830
0.2005500 0.8693060 185.0584185 185.0584185 305.3338850
0.2247000 0.8581714 205.9583029 205.9583029 305.3984209
0.2520000 0.8481037 229.2978704 229.2978704 305.4843616
0.2824500 0.8357728 254.9938530 254.9938530 305.5378008
0.3171000 0.8239974 283.7940432 283.7940432 305.6046682
0.3549000 0.8115391 314.7487234 314.7487234 305.6846009
0.3990000 0.7973096 350.2833447 350.2833447 305.7327678
0.4473000 0.7831664 388.5132395 388.5132395 305.7449220
0.5019000 0.7676414 430.9221129 430.9221129 305.7595814
0.5628000 0.7527193 477.3077309 477.3077309 305.7857657
0.6310500 0.7370169 528.2017669 528.2017669 305.7994141
0.7087500 0.7217457 585.0043293 585.0043293 305.8006984
0.7948500 0.7043917 646.5066365 646.5066365 305.8250840
0.8914500 0.6871298 713.8265418 713.8265418 305.8022762
1.0006500 0.6727255 788.2403906 788.2403906 305.8198659
1.1227651 0.6559115 869.5477793 869.5477793 305.8162852
1.2594751 0.6385738 958.1686429 958.1686429 305.8074808
1.4127226 0.6227893 1055.0049630 1055.0049630 305.7940776
1.5858151 0.6048526 1161.4536583 1161.4536583 305.7448521
1.7787526 0.5862429 1276.4456749 1276.4456749 305.7238047
1.9959451 0.5714510 1402.5571736 1402.5571736 305.6862813
2.2393220 0.5548346 1539.8044643 1539.8044643 305.6531874
2.5125215 0.5404867 1689.5238253 1689.5238253 305.6368407
2.8192921 0.5269023 1853.7283003 1853.7283003 305.6022441
3.1631068 0.5150223 2032.9156128 2032.9156128 305.6108570
3.5483644 0.5017963 2228.9008611 2228.9008611 305.5483924
3.9810846 0.4865633 2442.9358387 2442.9358387 305.5168056
4.4672872 0.4704702 2675.7460617 2675.7460617 305.5089669
5.0118948 0.4598358 2929.5478108 2929.5478108 305.4869809
5.6245099 0.4463034 3208.1544216 3208.1544216 305.4023350
6.3098094 0.4340643 3510.5555033 3510.5555033 305.4223846
7.0803644 0.4237592 3841.7351086 3841.7351086 305.4232304
7.9440561 0.4130534 4204.0093838 4204.0093838 305.3919805
8.9125633 0.4030266 4598.8228901 4598.8228901 305.3328726
10.0014481 0.3921788 5031.9555664 5031.9555664 305.2792824
11.2210876 0.3850210 5504.6259694 5504.6259694 305.3131445
12.5894367 0.3762423 6027.4342245 6027.4342245 305.2484399
14.1269504 0.3666872 6597.2960546 6597.2960546 305.2211563
