6009 -4 0 974.683
0.0325500 0.9840500 31.5687446 31.5687446 301.4751359
0.0357000 0.9818085 34.5850929 34.5850929 301.5185975
0.0399000 0.9791383 38.5977185 38.5977185 301.5786146
0.0451500 0.9759428 43.5984786 43.5984786 301.6423224
0.0504000 0.9725072 48.5813630 48.5813630 301.7019441
0.0567000 0.9683014 54.5385941 54.5385941 301.7697094
0.0640500 0.9628478 61.4527227 61.4527227 301.8368434
0.0714000 0.9581654 68.3306393 68.3306393 301.9057174
0.0798000 0.9530344 76.1532854 76.1532854 301.9805522
0.0892500 0.9476474 84.9010606 84.9010606 302.0666835
0.1008000 0.9404798 95.5237509 95.5237509 302.1572755
0.1123500 0.9337437 106.0686051 106.0686051 302.2395554
0.1260000 0.9266064 118.4403000 118.4403000 302.3384621
0.1417500 0.9179142 132.5932035 132.5932035 302.4368276
0.1585500 0.9093490 147.5496283 147.5496283 302.5210714
0.1785000 0.8997680 165.1346084 165.1346084 302.6084906
0.2005500 0.8895713 184.3553728 184.3553728 302.6884300
0.2247000 0.8785151 205.1649264 205.1649264 302.7768217
0.2520000 0.8672304 228.3805436 228.3805436 302.8659333
0.2824500 0.8545837 253.9253989 253.9253989 302.9368018
0.3171000 0.8414193 282.5608413 282.5608413 302.9962080
0.3549000 0.8281203 313.3256454 313.3256454 303.0487455
0.3990000 0.8132206 348.5907804 348.5907804 303.0935453
0.4473000 0.7990596 386.5131974 386.5131974 303.1283823
0.5019000 0.7834607 428.6059505 428.6059505 303.1584465
0.5628000 0.7677397 474.6189194 474.6189194 303.1881335
0.6310500 0.7509982 525.1267265 525.1267265 303.1965835
0.7087500 0.7344709 581.3765879 581.3765879 303.2147415
0.7948500 0.7177039 642.2987839 642.2987839 303.2102638
0.8914500 0.7016561 709.1155671 709.1155671 303.2150255
1.0006500 0.6850828 782.8671136 782.8671136 303.2023969
1.1227651 0.6684727 863.4124028 863.4124028 303.1939704
1.2594751 0.6511310 951.3197128 951.3197128 303.1923341
1.4127226 0.6332616 1047.2466378 1047.2466378 303.1818658
1.5858151 0.6166535 1152.6483311 1152.6483311 303.1533012
1.7787526 0.6013876 1267.1261301 1267.1261301 303.1586101
1.9959451 0.5851098 1392.6905707 1392.6905707 303.1484606
2.2393220 0.5705362 1529.6770003 1529.6770003 303.0646737
2.5125215 0.5585604 1680.0044788 1680.0044788 303.0787838
2.8192921 0.5424108 1844.4080505 1844.4080505 303.0701330
3.1631068 0.5260171 2023.2474329 2023.2474329 303.0263453
3.5483644 0.5106238 2217.4326356 2217.4326356 303.0029861
3.9810846 0.4964607 2429.8259054 2429.8259054 302.9743676
4.4672872 0.4849088 2662.3197583 2662.3197583 302.9353486
5.0118948 0.4708962 2915.4160623 2915.4160623 302.9536919
5.6245099 0.4552721 3191.5904906 3191.5904906 302.9047834
6.3098094 0.4456654 3492.8059321 3492.8059321 302.8630128
7.0803644 0.4379286 3823.1682351 3823.1682351 302.8001725
7.9440561 0.4250017 4185.5563338 4185.5563338 302.8275450
8.9125633 0.4140718 4581.0869778 4581.0869778 302.8460963
10.0014481 0.4080099 5017.9277243 5017.9277243 302.7989638
11.2210876 0.3952926 5493.7316827 5493.7316827 302.7511088
12.5894367 0.3897307 6017.4374628 6017.4374628 302.7030586
14.1269504 0.3805546 6593.0278861 6593.0278861 302.6801238
15.8491767 0.3709742 7222.4748211 7222.4748211 302.7012538
17.7840324 0.3608543 7913.4767347 7913.4767347 302.6661012
19.9529062 0.3533898 8675.4691869 8675.4691869 302.6300808
22.3872322 0.3423430 9503.4207233 9503.4207233 302.5471278
25.1199938 0.3383913 10409.9226036 10409.9226036 302.5212360
28.1840786 0.3302504 11407.1718016 11407.1718016 302.5013916
31.6237393 0.3259209 12504.9753758 12504.9753758 302.4629625
35.4826072 0.3248806 13730.8780889 13730.8780889 302.4508191
39.8132470 0.3145894 15084.0674789 15084.0674789 302.4420499
