1033 0
0 5.85674 0.278322
1 2.10495 0.328604
2 0.693794 0.378869
3 -9.16474 0.429111
4 6.91323 0.47932
5 0.511852 0.529491
6 3.70704 0.579613
7 17.0252 0.62968
8 8.14071 0.679683
9 13.728 0.729615
10 9.72686 0.779468
11 19.0143 0.829233
12 7.40802 0.878904
13 19.778 0.928471
14 17.6727 0.977928
15 24.3331 1.02727
16 34.3524 1.07648
17 24.4534 1.12556
18 35.046 1.17449
19 25.7497 1.22328
20 31.4569 1.27191
21 34.0874 1.32037
22 31.8987 1.36866
23 33.3321 1.41677
24 37.7522 1.4647
25 33.5998 1.51243
26 33.1102 1.55995
27 30.6082 1.60726
28 24.5909 1.65436
29 45.1852 1.70123
30 31.5909 1.74787
31 44.5635 1.79427
32 37.1265 1.84042
33 53.1169 1.88631
34 38.8678 1.93194
35 42.5337 1.97731
36 36.0814 2.0224
37 47.9134 2.0672
38 54.6684 2.11171
39 54.25 2.15593
40 47.9963 2.19984
41 53.494 2.24344
42 53.5348 2.28672
43 56.1462 2.32967
44 54.3518 2.37229
45 54.2805 2.41458
46 51.301 2.45651
47 53.3441 2.4981
48 56.0678 2.53933
49 64.5145 2.58019
50 49.6942 2.62068
51 51.0746 2.66079
52 51.228 2.70052
53 57.4277 2.73985
54 63.979 2.77879
55 47.0824 2.81733
56 61.8982 2.85545
57 51.439 2.89316
58 56.636 2.93045
59 58.8926 2.96732
60 60.1536 3.00375
61 56.2641 3.03974
62 67.7676 3.07528
63 65.7216 3.11038
64 66.4363 3.14502
65 62.3898 3.1792
66 67.8367 3.21291
67 67.423 3.24616
68 66.155 3.27892
69 66.9562 3.3112
70 53.3613 3.343
71 65.5138 3.3743
72 64.9014 3.4051
73 72.2922 3.43541
74 67.5298 3.4652
75 70.6223 3.49449
76 67.9749 3.52326
77 69.0314 3.5515
78 63.5263 3.57922
79 64.5371 3.60642
80 63.3069 3.63307
81 67.3627 3.65919
82 66.0935 3.68477
83 70.1854 3.7098
84 68.8512 3.73428
85 72.4167 3.75821
86 76.9932 3.78158
87 75.3731 3.80438
88 69.5902 3.82662
89 62.6996 3.8483
90 71.2831 3.8694
91 69.8713 3.88992
92 79.9529 3.90987
93 61.2808 3.92923
94 63.4641 3.94801
95 68.8296 3.9662
96 67.5379 3.9838
97 70.192 4.00081
