1000 0
0 12.907 -0.389018
1 18.3958 -0.338736
2 1.96327 -0.288471
3 19.9964 -0.238229
4 23.956 -0.18802
5 31.4963 -0.137849
6 22.0385 -0.087727
7 24.5712 -0.0376602
8 22.8605 0.0123432
9 38.8445 0.0622751
10 28.6289 0.112128
11 28.8879 0.161893
12 28.9862 0.211564
13 31.9866 0.261131
14 39.3479 0.310588
15 37.8942 0.359927
16 38.3662 0.409139
17 37.1102 0.458217
18 55.7927 0.507153
19 39.3425 0.555939
20 49.7173 0.604568
21 48.0681 0.653032
22 47.5704 0.701324
23 44.3272 0.749435
24 40.7556 0.797358
25 40.5891 0.845086
26 45.9578 0.89261
27 57.7091 0.939924
28 48.3843 0.987021
29 57.5134 1.03389
30 60.3852 1.08053
31 65.5182 1.12693
32 47.0829 1.17308
33 54.9768 1.21897
34 61.8028 1.2646
35 60.3574 1.30997
36 49.2021 1.35506
37 53.1595 1.39986
38 65.046 1.44437
39 64.3896 1.48859
40 63.6615 1.5325
41 63.9299 1.5761
42 72.0865 1.61938
43 74.2772 1.66233
44 72.8947 1.70495
45 73.3891 1.74724
46 69.0529 1.78917
47 78.1059 1.83076
48 75.974 1.87199
49 72.2817 1.91285
50 70.1242 1.95334
51 62.9202 1.99345
52 70.901 2.03318
53 70.2509 2.07251
54 68.6061 2.11145
55 74.4436 2.14999
56 74.3243 2.18811
57 76.6216 2.22582
58 76.6978 2.26311
59 75.6883 2.29998
60 76.3171 2.33641
61 89.5047 2.3724
62 82.7252 2.40794
63 80.841 2.44304
64 74.6479 2.47768
65 81.7311 2.51186
66 78.419 2.54557
67 82.2449 2.57882
68 79.5852 2.61158
69 94.3828 2.64386
70 83.0006 2.67566
71 91.3266 2.70696
72 83.5745 2.73776
73 82.2133 2.76807
74 85.4238 2.79786
75 78.7002 2.82715
76 70.5377 2.85592
77 80.9472 2.88416
78 79.5541 2.91188
79 84.7158 2.93908
80 81.2577 2.96573
81 77.341 2.99185
82 85.5602 3.01743
83 79.6167 3.04246
84 89.6332 3.06694
85 88.2557 3.09087
86 86.2486 3.11424
87 79.7261 3.13704
88 79.807 3.15928
89 86.2258 3.18096
90 83.9848 3.20206
91 85.1425 3.22258
92 86.1162 3.24253
93 89.8369 3.26189
94 78.6816 3.28067
95 87.7132 3.29886
96 78.4148 3.31646
97 89.6039 3.33347
98 86.1981 3.34988
99 84.0817 3.36569
100 77.7797 3.3809
101 72.9728 3.3955
102 81.5655 3.4095
103 90.7547 3.42289
104 85.245 3.43567
105 84.5549 3.44784
106 69.7748 3.45939
107 82.9747 3.47033
108 88.0634 3.48065
109 93.0904 3.49035
110 82.662 3.49943
111 97.3957 3.50788
112 90.1264 3.51571
113 86.8372 3.52292
114 71.3803 3.5295
115 78.7122 3.53546
116 75.3649 3.54078
117 86.8339 3.54548
118 76.7465 3.54954
119 77.3656 3.55298
120 78.9111 3.55578
121 84.9824 3.55795
122 72.0391 3.55949
123 76.2059 3.5604
124 74.4042 3.56068
125 79.3026 3.56032
126 74.1467 3.55934
127 76.428 3.55772
128 75.3984 3.55546
129 79.9655 3.55258
130 67.5532 3.54907
131 71.6134 3.54492
132 70.7495 3.54015
133 61.8262 3.53474
134 72.571 3.52871
135 61.5045 3.52205
136 59.6327 3.51477
137 56.4412 3.50686
138 57.2763 3.49832
139 57.1803 3.48917
140 59.3807 3.47939
141 60.1839 3.46899
142 58.9042 3.45798
143 54.1025 3.44635
144 53.6257 3.4341
145 59.2009 3.42125
146 61.9655 3.40778
147 57.1444 3.3937
148 61.8623 3.37902
149 66.8256 3.36374
150 51.0386 3.34785
151 57.5292 3.33137
152 50.414 3.31428
153 50.2945 3.29661
154 53.0579 3.27835
155 44.9102 3.25949
156 50.6205 3.24006
157 44.8897 3.22004
158 43.0976 3.19944
159 46.9185 3.17827
160 48.5685 3.15653
161 39.4677 3.13421
162 43.0533 3.11134
