6015 -4.66 0 1035.45
0.0325500 1.0396504 35.3597575 35.3597575 1224.9583211
0.0357000 1.0379160 38.7470291 38.7470291 1224.9564018
0.0399000 1.0356151 43.2546537 43.2546537 1224.9553424
0.0451500 1.0327222 48.8750859 48.8750859 1224.9519299
0.0504000 1.0296409 54.4789361 54.4789361 1224.9465306
0.0567000 1.0263493 61.1828358 61.1828358 1224.9421812
0.0640500 1.0222318 68.9760780 68.9760780 1224.9335708
0.0714000 1.0181355 76.7378238 76.7378238 1224.9246910
0.0798000 1.0138386 85.5729169 85.5729169 1224.9170460
0.0892500 1.0090719 95.4681219 95.4681219 1224.9070306
0.1008000 1.0030649 107.4975286 107.4975286 1224.8931619
0.1123500 0.9976735 119.4587939 119.4587939 1224.8817588
0.1260000 0.9912335 133.5103657 133.5103657 1224.8631940
0.1417500 0.9842349 149.6143582 149.6143582 1224.8468643
0.1585500 0.9768337 166.6671153 166.6671153 1224.8276285
0.1785000 0.9684855 186.7547349 186.7547349 1224.8055421
0.2005500 0.9595912 208.7595803 208.7595803 1224.7782536
0.2247000 0.9503652 232.6315018 232.6315018 1224.7489908
0.2520000 0.9401674 259.3416820 259.3416820 1224.7196976
0.2824500 0.9297434 288.8143627 288.8143627 1224.6801762
0.3171000 0.9179656 321.9475071 321.9475071 1224.6370689
0.3549000 0.9065980 357.6353653 357.6353653 1224.5908537
0.3990000 0.8937662 398.7406458 398.7406458 1224.5419807
0.4473000 0.8810042 443.1029596 443.1029596 1224.4925670
0.5019000 0.8677743 492.5294162 492.5294162 1224.4432677
0.5628000 0.8540684 546.8173926 546.8173926 1224.3821731
0.6310500 0.8402868 606.6687082 606.6687082 1224.3341010
0.7087500 0.8253995 673.6429126 673.6429126 1224.2732647
0.7948500 0.8103109 746.5306168 746.5306168 1224.2126104
0.8914500 0.7954119 826.7755101 826.7755101 1224.1547399
1.0006500 0.7797646 915.8077564 915.8077564 1224.0981255
1.1227651 0.7657987 1013.5201063 1013.5201063 1224.0335854
1.2594751 0.7499714 1120.7880123 1120.7880123 1223.9767406
1.4127226 0.7348087 1238.5338944 1238.5338944 1223.9153181
1.5858151 0.7189310 1368.7591542 1368.7591542 1223.8518413
1.7787526 0.7046815 1510.8274172 1510.8274172 1223.7921985
1.9959451 0.6900025 1667.6082957 1667.6082957 1223.7314114
2.2393220 0.6753282 1839.5249757 1839.5249757 1223.6833248
2.5125215 0.6612296 2028.5981851 2028.5981851 1223.6239361
2.8192921 0.6476517 2236.4212899 2236.4212899 1223.5687895
3.1631068 0.6342579 2464.5284039 2464.5284039 1223.5257429
3.5483644 0.6214624 2715.2102364 2715.2102364 1223.4778455
3.9810846 0.6081931 2990.4541258 2990.4541258 1223.4279641
4.4672872 0.5954288 3293.1041201 3293.1041201 1223.3910202
5.0118948 0.5845597 3625.9071467 3625.9071467 1223.3436558
5.6245099 0.5731130 3992.7972613 3992.7972613 1223.2934703
6.3098094 0.5612755 4395.1189097 4395.1189097 1223.2521679
7.0803644 0.5518944 4838.8896982 4838.8896982 1223.2286150
7.9440561 0.5406913 5327.5449016 5327.5449016 1223.1886243
8.9125633 0.5313430 5865.6483150 5865.6483150 1223.1352031
10.0014481 0.5238310 6460.9468606 6460.9468606 1223.1018997
11.2210876 0.5139138 7115.6471966 7115.6471966 1223.0639419
12.5894367 0.5047856 7836.7231794 7836.7231794 1223.0273201
14.1269504 0.4966360 8634.0052938 8634.0052938 1222.9957856
15.8491767 0.4897934 9513.7021890 9513.7021890 1222.9679485
17.7840324 0.4839024 10487.5178503 10487.5178503 1222.9242481
