6002 -4.66 0 1097.57
0.0325500 0.9776308 35.2385544 35.2385544 1233.1867141
0.0357000 0.9760198 38.6148910 38.6148910 1233.1853662
0.0399000 0.9737416 43.1075300 43.1075300 1233.1847051
0.0451500 0.9710595 48.7090823 48.7090823 1233.1819647
0.0504000 0.9683265 54.2956745 54.2956745 1233.1753206
0.0567000 0.9649342 60.9772583 60.9772583 1233.1708624
0.0640500 0.9611615 68.7445372 68.7445372 1233.1632099
0.0714000 0.9573943 76.4805640 76.4805640 1233.1543542
0.0798000 0.9532135 85.2852669 85.2852669 1233.1478468
0.0892500 0.9488438 95.1460109 95.1460109 1233.1383831
0.1008000 0.9431382 107.1345987 107.1345987 1233.1254530
0.1123500 0.9380173 119.0542987 119.0542987 1233.1156122
0.1260000 0.9321607 133.0600259 133.0600259 1233.0991829
0.1417500 0.9253401 149.1100439 149.1100439 1233.0821585
0.1585500 0.9182676 166.1009602 166.1009602 1233.0644675
0.1785000 0.9102858 186.1156035 186.1156035 1233.0400521
0.2005500 0.9021917 208.0431144 208.0431144 1233.0140839
0.2247000 0.8931793 231.8316129 231.8316129 1232.9827031
0.2520000 0.8834875 258.4444777 258.4444777 1232.9509930
0.2824500 0.8731267 287.7926270 287.7926270 1232.9089848
0.3171000 0.8623089 320.7819680 320.7819680 1232.8649607
0.3549000 0.8508898 356.3161790 356.3161790 1232.8169069
0.3990000 0.8388129 397.2062219 397.2062219 1232.7660748
0.4473000 0.8262600 441.3312952 441.3312952 1232.7148952
0.5019000 0.8129668 490.4351555 490.4351555 1232.6608992
0.5628000 0.7999536 544.3239656 544.3239656 1232.5968710
0.6310500 0.7865114 603.7425652 603.7425652 1232.5449520
0.7087500 0.7721346 670.1913804 670.1913804 1232.4870108
0.7948500 0.7586040 742.4731471 742.4731471 1232.4329501
0.8914500 0.7453768 822.1955894 822.1955894 1232.3712301
1.0006500 0.7306940 910.5464359 910.5464359 1232.3101071
1.1227651 0.7164525 1007.4904054 1007.4904054 1232.2500219
1.2594751 0.7012482 1113.8143012 1113.8143012 1232.1829002
1.4127226 0.6868984 1230.5429925 1230.5429925 1232.1216641
1.5858151 0.6724203 1359.6640398 1359.6640398 1232.0670639
1.7787526 0.6578362 1500.4821938 1500.4821938 1232.0078219
1.9959451 0.6444211 1655.7252381 1655.7252381 1231.9573743
2.2393220 0.6300097 1825.8344477 1825.8344477 1231.8869768
2.5125215 0.6166302 2012.7784629 2012.7784629 1231.8374366
2.8192921 0.6054364 2218.3853276 2218.3853276 1231.7830096
3.1631068 0.5917249 2444.2284866 2444.2284866 1231.7371413
3.5483644 0.5799566 2691.4617873 2691.4617873 1231.6897314
3.9810846 0.5662960 2963.7082390 2963.7082390 1231.6452670
4.4672872 0.5557053 3262.9545608 3262.9545608 1231.6058593
5.0118948 0.5457979 3591.7888197 3591.7888197 1231.5592065
5.6245099 0.5347338 3954.7738392 3954.7738392 1231.5130280
6.3098094 0.5238356 4352.9514871 4352.9514871 1231.4681665
7.0803644 0.5130706 4791.5796732 4791.5796732 1231.4277132
7.9440561 0.5053656 5274.0788199 5274.0788199 1231.3957796
8.9125633 0.4943005 5805.3921334 5805.3921334 1231.3480128
10.0014481 0.4869209 6391.5291426 6391.5291426 1231.3241429
11.2210876 0.4771066 7036.4632557 7036.4632557 1231.2846196
