 1009 -2.6 0.001
0.01 0.994774 8.68355 8.68355
0.02 0.9896 17.3225 17.3225
0.03 0.984396 25.9155 25.9155
0.05 0.974475 42.9708 42.9708
0.07 0.964945 59.8557 59.8557
0.1 0.950783 84.8748 84.8748
0.2 0.908278 165.769 165.769
0.3 0.872097 243.237 243.237
0.5 0.812154 389.638 389.638
0.7 0.764728 526.793 526.793
1 0.709611 719.029 719.029
2 0.596091 1282.02 1282.02
3 0.531324 1770.2 1770.2
5 0.459007 2625.53 2625.53
7 0.415613 3384.56 3384.56
10 0.377237 4416.32 4416.32
15 0.334932 5958.73 5958.73
20 0.311414 7364.32 7364.32
30 0.281739 9935.99 9935.99
50 0.249375 14528.1 14528.1
70 0.229419 18696.6 18696.6
100 0.212584 24470 24470
150 0.198858 33374.7 33374.7
200 0.185744 41674.4 41674.4
300 0.170555 57174.3 57174.3
500 0.153569 85332.9 85332.9
700 0.140469 110728 110728
1000 0.127023 145296 145296
1500 0.10598 195301 195301
2000 0.0981771 240268 240268
3000 0.0890586 320352 320352
5000 0.0692109 455204 455204
7000 0.0644287 573896 573896
10000 0.0516934 730393 730393
15000 0.0450204 928888 928888
20000 0.042728 1.12204e+06 1.12204e+06
30000 0.0257019 1.41727e+06 1.41727e+06
40000 0.0256361 1.63912e+06 1.63912e+06
50000 0.0152917 1.79989e+06 1.79989e+06
60000 0.0191744 1.9632e+06 1.9632e+06
70000 0.019529 2.11652e+06 2.11652e+06
80000 0.0215404 2.31189e+06 2.31189e+06
90000 0.0139518 2.45153e+06 2.45153e+06
100000 0.0126394 2.55715e+06 2.55715e+06
150000 0.0127168 3.23345e+06 3.23345e+06
200000 0.0100342 3.70902e+06 3.70902e+06
300000 0.0162897 4.44523e+06 4.45046e+06
400000 0.00835077 5.38307e+06 5.38831e+06
500000 0.00698364 5.74935e+06 5.76498e+06
600000 0.00184024 6.22871e+06 6.25373e+06
700000 -0.00426652 6.2454e+06 6.43189e+06
800000 0.000819397 5.99092e+06 6.46074e+06
900000 -0.001722 6.05561e+06 6.61786e+06
1e+06 -0.00192047 5.731e+06 6.6406e+06
