 1008 -3.25 0.001
0.01 0.994735 8.71258 8.71258
0.02 0.989459 17.3793 17.3793
0.03 0.984373 26.0011 26.0011
0.05 0.974552 43.1154 43.1154
0.07 0.964943 60.0573 60.0573
0.1 0.950779 85.1613 85.1613
0.2 0.909194 166.367 166.367
0.3 0.87363 244.199 244.199
0.5 0.814637 391.491 391.491
0.7 0.767708 529.576 529.576
1 0.71404 723.424 723.424
2 0.601306 1292.5 1292.5
3 0.537916 1787.38 1787.38
5 0.463153 2655.46 2655.46
7 0.419257 3422.86 3422.86
10 0.378854 4464.26 4464.26
15 0.338577 6021 6021
20 0.312579 7436.73 7436.73
30 0.279875 10008.8 10008.8
50 0.244744 14549.4 14549.4
70 0.225831 18648.3 18648.3
100 0.208872 24301 24301
150 0.190001 32980 32980
200 0.178109 41058.9 41058.9
300 0.163951 56017.2 56017.2
500 0.148628 83114.6 83114.6
700 0.13642 107901 107901
1000 0.12776 142426 142426
1500 0.117125 195730 195730
2000 0.10851 245073 245073
3000 0.10391 336277 336277
5000 0.0864424 498703 498703
7000 0.082021 646607 646607
10000 0.068263 841603 841603
15000 0.0685981 1.15161e+06 1.15161e+06
20000 0.0568171 1.42678e+06 1.42678e+06
30000 0.0476618 1.87979e+06 1.87979e+06
40000 0.0459839 2.28887e+06 2.28887e+06
50000 0.0397797 2.65869e+06 2.65869e+06
60000 0.0470377 3.03042e+06 3.03042e+06
70000 0.0442597 3.41511e+06 3.41511e+06
80000 0.0461135 3.82168e+06 3.82168e+06
90000 0.0453215 4.21195e+06 4.21195e+06
100000 0.04247 4.6057e+06 4.6057e+06
150000 0.041828 6.40504e+06 6.40504e+06
200000 0.0366038 8.16693e+06 8.16693e+06
300000 0.0351431 1.13134e+07 1.13134e+07
400000 0.0338674 1.4252e+07 1.4252e+07
500000 0.0268851 1.6801e+07 1.6801e+07
600000 0.0281316 1.93639e+07 1.93639e+07
700000 0.0293449 2.19218e+07 2.19218e+07
800000 0.0368597 2.48855e+07 2.48855e+07
900000 0.0376123 2.80139e+07 2.80139e+07
1e+06 0.0346582 3.10477e+07 3.10477e+07
