1022 0
0 8.88867 -0.0810278
1 15.7457 -0.0307716
2 6.44105 0.0194687
3 12.173 0.0696853
4 25.6804 0.11987
5 16.6003 0.170015
6 15.8614 0.220113
7 13.3065 0.270155
8 8.17762 0.320133
9 13.6965 0.370041
10 9.12771 0.419869
11 6.42197 0.46961
12 7.17627 0.519257
13 18.6705 0.5688
14 23.3622 0.618233
15 1.26659 0.667548
16 9.84066 0.716736
17 9.10508 0.765791
18 18.9674 0.814704
19 16.1355 0.863467
20 15.6143 0.912074
21 12.991 0.960515
22 8.29807 1.00878
23 20.5905 1.05687
24 26.7574 1.10478
25 9.25053 1.15248
26 14.4105 1.19999
27 15.7543 1.24728
28 13.134 1.29436
29 28.1935 1.34121
30 20.3752 1.38782
31 21.1213 1.4342
32 21.0562 1.48033
33 40.8284 1.52621
34 22.4204 1.57182
35 19.7363 1.61717
36 17.8859 1.66224
37 31.4583 1.70703
38 26.7826 1.75152
39 26.3306 1.79572
40 25.6729 1.83962
41 29.0374 1.8832
42 30.2793 1.92647
43 25.625 1.96941
44 32.0393 2.01201
45 37.7665 2.05428
46 31.7775 2.09621
47 43.1203 2.13778
48 31.6322 2.179
49 38.8609 2.21985
50 17.8639 2.26033
51 30.5009 2.30043
52 27.1343 2.34015
53 45.7966 2.37947
54 38.8942 2.4184
55 25.3224 2.45693
56 42.7288 2.49505
57 37.0202 2.53275
58 46.5235 2.57004
59 32.8809 2.60689
60 29.558 2.64332
61 28.705 2.67931
62 42.8124 2.71485
63 39.8187 2.74994
64 41.0829 2.78458
65 37.1145 2.81876
66 34.3723 2.85247
67 35.839 2.88571
68 41.6418 2.91848
69 27.8858 2.95076
70 40.5408 2.98255
71 38.7387 3.01386
72 40.3527 3.04467
73 39.2071 3.07497
74 45.3205 3.10477
75 31.8079 3.13406
76 47.9736 3.16284
77 37.3605 3.19109
78 51.462 3.21882
79 54.1607 3.24602
80 53.2768 3.27268
81 43.0583 3.29881
82 45.2892 3.3244
83 47.0637 3.34944
84 47.8554 3.37393
85 49.2317 3.39787
86 32.5479 3.42125
87 36.2187 3.44407
88 53.2033 3.46633
89 46.2622 3.48801
90 40.2064 3.50913
91 28.6941 3.52967
92 29.3903 3.54963
93 33.307 3.56901
94 38.0888 3.58781
95 41.9027 3.60602
96 34.0776 3.62364
97 43.3431 3.64067
98 40.7332 3.6571
99 32.1801 3.67293
100 44.1681 3.68816
101 49.7444 3.70279
102 42.969 3.71681
103 39.2925 3.73023
104 46.8282 3.74304
105 36.5155 3.75523
106 38.6112 3.76681
107 41.7876 3.77778
108 36.8908 3.78812
109 36.0094 3.79785
110 29.8857 3.80696
111 34.2054 3.81545
112 28.8988 3.82331
113 45.9875 3.83055
114 43.6522 3.83716
115 45.3798 3.84315
116 39.4575 3.84851
117 29.433 3.85324
118 32.4424 3.85734
119 46.2317 3.86081
120 37.5678 3.86365
121 40.8897 3.86586
122 34.4501 3.86744
123 30.9816 3.86839
124 35.9923 3.8687
125 36.4971 3.86839
126 42.3926 3.86744
127 36.0233 3.86586
128 34.4822 3.86365
129 40.9431 3.86081
130 32.4668 3.85734
131 34.9376 3.85324
132 25.9455 3.84851
