1030 0
0 -9.89637 0.258232
1 -13.0617 0.308488
2 -3.3076 0.358729
3 -0.308225 0.408945
4 10.1807 0.45913
5 2.86165 0.509275
6 -6.85904 0.559373
7 -5.82771 0.609415
8 8.61807 0.659393
9 -2.74026 0.709301
10 -0.462397 0.759129
11 5.56256 0.80887
12 19.1607 0.858517
13 12.5552 0.90806
14 14.9396 0.957493
15 21.5652 1.00681
16 9.09043 1.056
17 19.1023 1.10505
18 31.6932 1.15396
19 26.0365 1.20273
20 19.5829 1.25133
21 19.8301 1.29978
22 30.8406 1.34804
23 21.4692 1.39613
24 30.4112 1.44404
25 19.7665 1.49174
26 31.3879 1.53925
27 29.6195 1.58654
28 41.7513 1.63362
29 33.0764 1.68047
30 34.6849 1.72708
31 38.9836 1.77346
32 43.9043 1.81959
33 41.915 1.86547
34 40.9636 1.91108
35 39.3158 1.95643
36 41.5434 2.0015
37 29.5525 2.04629
38 29.3353 2.09078
39 19.0862 2.13498
40 41.3719 2.17888
41 31.8647 2.22246
42 31.6075 2.26573
43 32.374 2.30867
44 21.8438 2.35127
45 34.5667 2.39354
46 46.4063 2.43547
47 32.1751 2.47704
48 42.4889 2.51826
49 34.1807 2.55911
50 34.3973 2.59959
51 35.7406 2.63969
52 46.439 2.67941
53 40.8659 2.71873
54 45.7151 2.75766
55 39.9174 2.79619
56 44.1039 2.83431
57 46.509 2.87201
58 48.3849 2.9093
59 34.1514 2.94615
60 41.9611 2.98258
61 44.9241 3.01857
62 48.7463 3.05411
63 49.6878 3.0892
64 50.9715 3.12384
65 35.9448 3.15802
66 50.35 3.19173
67 46.6205 3.22497
68 52.0218 3.25774
69 40.2369 3.29002
70 46.288 3.32181
71 51.5619 3.35312
72 44.1654 3.38393
73 49.6069 3.41423
74 53.3195 3.44403
75 55.048 3.47332
76 47.1086 3.5021
77 45.9541 3.53035
78 47.8114 3.55808
79 57.7608 3.58528
80 37.6303 3.61194
81 41.351 3.63807
82 57.9806 3.66366
83 59.2801 3.6887
84 44.787 3.71319
85 38.5118 3.73713
86 35.7572 3.76051
87 45.7206 3.78333
88 50.0784 3.80559
89 51.8444 3.82727
90 47.6417 3.84839
91 53.2519 3.86893
92 48.657 3.88889
93 45.8787 3.90827
94 54.4925 3.92707
95 48.3343 3.94528
96 34.3963 3.9629
97 46.5386 3.97993
98 47.2926 3.99636
99 46.9492 4.01219
100 33.5046 4.02742
101 35.945 4.04205
102 46.6491 4.05607
103 49.8133 4.06949
104 50.1833 4.0823
105 42.7736 4.09449
106 48.1053 4.10607
107 50.3731 4.11704
108 44.0151 4.12738
109 36.6729 4.13711
110 52.8846 4.14622
111 38.5468 4.15471
112 42.8641 4.16257
113 49.4263 4.16981
114 43.7067 4.17642
115 53.3239 4.18241
116 50.5964 4.18777
117 48.9345 4.1925
118 41.9202 4.1966
119 39.1354 4.20007
120 53.0111 4.20291
121 49.6045 4.20512
122 36.9909 4.2067
123 43.5369 4.20765
124 32.1538 4.20796
125 39.2277 4.20765
126 51.726 4.2067
127 41.7124 4.20512
128 41.8276 4.20291
129 45.751 4.20007
130 46.414 4.1966
131 47.0956 4.1925
132 46.7744 4.18777
133 34.1114 4.18241
134 37.1001 4.17642
135 38.6062 4.16981
136 32.2846 4.16257
137 34.3872 4.1547
138 40.2465 4.14622
139 44.3669 4.13711
140 41.3081 4.12738
141 41.0824 4.11703
142 43.5791 4.10607
143 39.2225 4.09449
144 27.176 4.08229
