6004 -3.52 0 984.972
0.0325500 0.9655062 31.3752603 31.3752603 300.6773293
0.0357000 0.9634716 34.3668821 34.3668821 300.8387399
0.0399000 0.9596282 38.3428663 38.3428663 301.0445981
0.0451500 0.9558292 43.2933652 43.2933652 301.3055892
0.0504000 0.9521085 48.2237508 48.2237508 301.5407420
0.0567000 0.9474635 54.1150711 54.1150711 301.8313999
0.0640500 0.9424012 60.9534264 60.9534264 302.1288651
0.0714000 0.9383691 67.7597793 67.7597793 302.4307473
0.0798000 0.9317508 75.4928999 75.4928999 302.7365947
0.0892500 0.9256839 84.1332548 84.1332548 303.0751337
0.1008000 0.9185700 94.6221311 94.6221311 303.4539859
0.1123500 0.9114065 105.0216889 105.0216889 303.7839761
0.1260000 0.9044100 117.2232307 117.2232307 304.1342015
0.1417500 0.8961545 131.1855984 131.1855984 304.5224642
0.1585500 0.8861914 145.9212929 145.9212929 304.8835765
0.1785000 0.8753512 163.2334011 163.2334011 305.2885956
0.2005500 0.8633002 182.1078150 182.1078150 305.6665239
0.2247000 0.8521174 202.5046723 202.5046723 306.0117592
0.2520000 0.8403063 225.2350121 225.2350121 306.4131316
0.2824500 0.8282069 250.2542770 250.2542770 306.8132120
0.3171000 0.8137439 278.2631772 278.2631772 307.1617147
0.3549000 0.7982852 308.2741377 308.2741377 307.4394966
0.3990000 0.7827173 342.5613309 342.5613309 307.7475075
0.4473000 0.7693249 379.4598499 379.4598499 308.0518019
0.5019000 0.7556379 420.4248148 420.4248148 308.3190420
0.5628000 0.7398195 465.2791670 465.2791670 308.5928737
0.6310500 0.7220871 514.3733382 514.3733382 308.8205875
0.7087500 0.7077277 569.0988938 569.0988938 308.9477555
0.7948500 0.6947796 628.6345179 628.6345179 309.2641160
0.8914500 0.6785596 693.9246218 693.9246218 309.4088121
1.0006500 0.6613732 765.9810667 765.9810667 309.5795355
1.1227651 0.6439340 844.4259898 844.4259898 309.7004797
1.2594751 0.6293841 930.0964492 930.0964492 309.8636691
1.4127226 0.6085049 1023.4171107 1023.4171107 309.9781983
1.5858151 0.5933789 1126.0120790 1126.0120790 309.9489964
1.7787526 0.5826993 1237.7183498 1237.7183498 310.0912939
1.9959451 0.5640601 1360.2149884 1360.2149884 310.1730692
2.2393220 0.5436694 1492.7617328 1492.7617328 310.2285339
2.5125215 0.5302604 1637.1880189 1637.1880189 310.3393296
2.8192921 0.5116173 1794.1538183 1794.1538183 310.3802922
3.1631068 0.5002714 1965.2858267 1965.2858267 310.4431874
3.5483644 0.4812886 2151.4894906 2151.4894906 310.4894760
3.9810846 0.4696162 2354.0155404 2354.0155404 310.4945598
