6001 -3.52 0 977.041
0.0325500 0.9785823 31.5368106 31.5368106 305.3381315
0.0357000 0.9768551 34.5446374 34.5446374 305.5003854
0.0399000 0.9732187 38.5433272 38.5433272 305.7032765
0.0451500 0.9690646 43.5218828 43.5218828 305.9638199
0.0504000 0.9650023 48.4813189 48.4813189 306.1949449
0.0567000 0.9591940 54.3999207 54.3999207 306.4745071
0.0640500 0.9537862 61.2637797 61.2637797 306.7701431
0.0714000 0.9482856 68.0896321 68.0896321 307.0648754
0.0798000 0.9426701 75.8468230 75.8468230 307.3789060
0.0892500 0.9357519 84.5132333 84.5132333 307.7218388
0.1008000 0.9287034 95.0256841 95.0256841 308.0927109
0.1123500 0.9217732 105.4649992 105.4649992 308.4524964
0.1260000 0.9131921 117.6969192 117.6969192 308.8198832
0.1417500 0.9033001 131.6677398 131.6677398 309.1991654
0.1585500 0.8929818 146.4023063 146.4023063 309.5370310
0.1785000 0.8822350 163.7007645 163.7007645 309.9266589
0.2005500 0.8729199 182.5902892 182.5902892 310.2950874
0.2247000 0.8617463 203.0488545 203.0488545 310.6808689
0.2520000 0.8481765 225.8487372 225.8487372 311.0836873
0.2824500 0.8366248 250.9091138 250.9091138 311.4925221
0.3171000 0.8249057 279.0381186 279.0381186 311.8355485
0.3549000 0.8099076 309.2286914 309.2286914 312.1682448
0.3990000 0.7966713 343.8172158 343.8172158 312.4592863
0.4473000 0.7825774 381.1007645 381.1007645 312.7028601
0.5019000 0.7673667 422.3877303 422.3877303 313.0024360
0.5628000 0.7518041 467.5711182 467.5711182 313.2287735
0.6310500 0.7376706 517.2024738 517.2024738 313.4772895
0.7087500 0.7227701 572.6116011 572.6116011 313.7615105
0.7948500 0.7058692 632.7250754 632.7250754 313.9523092
0.8914500 0.6873367 698.4578543 698.4578543 314.0745727
1.0006500 0.6727279 770.9163496 770.9163496 314.3411309
1.1227651 0.6530398 849.9833092 849.9833092 314.4112843
1.2594751 0.6422706 936.4882776 936.4882776 314.5044401
1.4127226 0.6279906 1031.5442914 1031.5442914 314.6669378
1.5858151 0.6117622 1136.2683285 1136.2683285 314.7429217
1.7787526 0.5972101 1250.1859500 1250.1859500 314.7985205
1.9959451 0.5842746 1375.2932906 1375.2932906 314.8610016
2.2393220 0.5646279 1511.7524969 1511.7524969 314.7902395
2.5125215 0.5466429 1659.8644600 1659.8644600 314.8436122
2.8192921 0.5329680 1821.1734432 1821.1734432 314.9186604
3.1631068 0.5162296 1997.1349158 1997.1349158 315.1596779
3.5483644 0.4962837 2187.7992502 2187.7992502 315.2206599
3.9810846 0.4875600 2395.5699371 2395.5699371 315.1758639
4.4672872 0.4722718 2622.7927894 2622.7927894 315.2428575
5.0118948 0.4566330 2869.2845650 2869.2845650 315.2116831
5.6245099 0.4404895 3138.0856841 3138.0856841 315.2324403
6.3098094 0.4320047 3429.4625861 3429.4625861 315.3127931
7.0803644 0.4212468 3747.6818075 3747.6818075 315.4164840
