6009 -3.52 0 973.09
0.0325500 0.9784568 31.4340917 31.4340917 303.3058966
0.0357000 0.9760664 34.4281792 34.4281792 303.4654794
0.0399000 0.9725897 38.4082292 38.4082292 303.6625447
0.0451500 0.9689751 43.3659828 43.3659828 303.9138657
0.0504000 0.9652002 48.3037021 48.3037021 304.1570939
0.0567000 0.9604723 54.2038647 54.2038647 304.4306002
0.0640500 0.9557348 61.0526518 61.0526518 304.7318961
0.0714000 0.9504672 67.8655981 67.8655981 305.0247441
0.0798000 0.9445953 75.6090916 75.6090916 305.3358965
0.0892500 0.9381925 84.2586910 84.2586910 305.6736946
0.1008000 0.9297195 94.7522094 94.7522094 306.0353334
0.1123500 0.9222767 105.1526797 105.1526797 306.3703436
0.1260000 0.9148743 117.3510861 117.3510861 306.7401696
0.1417500 0.9057660 131.2933876 131.2933876 307.1200876
0.1585500 0.8965085 146.0219398 146.0219398 307.5466896
0.1785000 0.8846691 163.3018629 163.3018629 307.9477484
0.2005500 0.8732132 182.1557065 182.1557065 308.3618289
0.2247000 0.8619219 202.5507681 202.5507681 308.7430535
0.2520000 0.8519815 225.3173619 225.3173619 309.1872084
0.2824500 0.8398027 250.3854315 250.3854315 309.5143623
0.3171000 0.8274196 278.4921767 278.4921767 309.7864302
0.3549000 0.8148289 308.7189242 308.7189242 310.1292651
0.3990000 0.7990680 343.3099449 343.3099449 310.4502270
0.4473000 0.7852045 380.5022852 380.5022852 310.7311195
0.5019000 0.7724727 421.8651390 421.8651390 311.0536279
0.5628000 0.7553783 467.1503972 467.1503972 311.2734987
0.6310500 0.7389182 516.7568223 516.7568223 311.5487727
0.7087500 0.7234594 572.0548047 572.0548047 311.8225204
0.7948500 0.7048968 631.7935896 631.7935896 311.9190403
0.8914500 0.6878821 697.2506499 697.2506499 312.1411971
1.0006500 0.6699912 769.3878966 769.3878966 312.2464656
1.1227651 0.6553697 848.1327341 848.1327341 312.4051956
1.2594751 0.6388351 934.3304904 934.3304904 312.5298922
1.4127226 0.6234262 1028.3248043 1028.3248043 312.6638172
1.5858151 0.6061004 1131.9541111 1131.9541111 312.7203196
1.7787526 0.5860958 1243.8140579 1243.8140579 312.7568247
1.9959451 0.5701456 1366.0258386 1366.0258386 312.8333582
2.2393220 0.5550357 1499.1660454 1499.1660454 312.8799590
2.5125215 0.5422252 1645.1471526 1645.1471526 313.0465549
2.8192921 0.5225880 1803.6498041 1803.6498041 312.9097642
3.1631068 0.5095866 1975.8505143 1975.8505143 313.1023111
3.5483644 0.4948673 2163.5330118 2163.5330118 313.0453685
3.9810846 0.4845746 2369.2556674 2369.2556674 313.1118584
4.4672872 0.4739658 2596.4035132 2596.4035132 313.1769758
5.0118948 0.4624409 2843.6671991 2843.6671991 313.2743715
5.6245099 0.4460500 3113.9109852 3113.9109852 313.3680998
6.3098094 0.4346344 3408.1372088 3408.1372088 313.2468727
7.0803644 0.4328740 3733.1681148 3733.1681148 313.3101365
7.9440561 0.4226535 4093.2399553 4093.2399553 313.3610549
8.9125633 0.4131165 4487.0314476 4487.0314476 313.4080090
10.0014481 0.4013287 4919.6172058 4919.6172058 313.2554450
11.2210876 0.3889629 5387.4586424 5387.4586424 313.2453249
12.5894367 0.3789077 5897.1420299 5897.1420299 313.4381624
14.1269504 0.3645648 6456.1650119 6456.1650119 313.4421594
15.8491767 0.3575944 7067.6416886 7067.6416886 313.3420940
17.7840324 0.3499796 7734.6360998 7734.6360998 313.3554530
19.9529062 0.3451368 8472.3727009 8472.3727009 313.3876097
22.3872322 0.3412600 9284.4958603 9284.4958603 313.3962833
25.1199938 0.3249743 10167.5150093 10167.5150093 313.3993620
28.1840786 0.3194369 11129.1182975 11129.1182975 313.3019964
