6006 -3.52 0 1000.98
0.0325500 0.9577339 31.6014292 31.6014292 305.9195081
0.0357000 0.9554243 34.6163509 34.6163509 306.0821382
0.0399000 0.9523044 38.6250972 38.6250972 306.2814884
0.0451500 0.9485050 43.6170393 43.6170393 306.5335606
0.0504000 0.9450376 48.5898161 48.5898161 306.7839454
0.0567000 0.9405933 54.5327024 54.5327024 307.0571561
0.0640500 0.9357591 61.4312300 61.4312300 307.3448988
0.0714000 0.9302563 68.2915170 68.2915170 307.6477134
0.0798000 0.9240048 76.0839928 76.0839928 307.9389937
0.0892500 0.9189906 84.7955512 84.7955512 308.2717174
0.1008000 0.9124166 95.3749788 95.3749788 308.6654319
0.1123500 0.9058943 105.8844272 105.8844272 309.0244135
0.1260000 0.8987073 118.2090312 118.2090312 309.3736668
0.1417500 0.8914107 132.3182656 132.3182656 309.7573891
0.1585500 0.8832883 147.2290818 147.2290818 310.1696703
0.1785000 0.8717357 164.7475626 164.7475626 310.6247981
0.2005500 0.8607417 183.8613340 183.8613340 310.9974544
0.2247000 0.8483819 204.5194904 204.5194904 311.3867696
0.2520000 0.8357195 227.5441490 227.5441490 311.7794034
0.2824500 0.8223437 252.8070112 252.8070112 312.0717071
0.3171000 0.8088147 281.0774712 281.0774712 312.3974531
0.3549000 0.7978932 311.4504319 311.4504319 312.8103466
0.3990000 0.7819925 346.2752843 346.2752843 313.1282224
0.4473000 0.7674103 383.7120352 383.7120352 313.3798776
0.5019000 0.7509620 425.1685023 425.1685023 313.6559389
0.5628000 0.7352842 470.4587882 470.4587882 313.8739795
0.6310500 0.7174032 520.0888966 520.0888966 314.0566023
0.7087500 0.7043731 575.3064345 575.3064345 314.2548203
0.7948500 0.6831493 635.0809451 635.0809451 314.4587389
0.8914500 0.6661318 700.2904886 700.2904886 314.6283308
1.0006500 0.6474987 772.0174071 772.0174071 314.7824439
1.1227651 0.6305717 850.0713834 850.0713834 314.8613967
1.2594751 0.6155274 935.3406287 935.3406287 315.0089019
1.4127226 0.5973261 1028.3412223 1028.3412223 315.1623887
1.5858151 0.5802935 1130.1371749 1130.1371749 315.1504852
1.7787526 0.5685739 1241.2669071 1241.2669071 315.2319381
1.9959451 0.5570290 1363.4178171 1363.4178171 315.3064548
2.2393220 0.5429566 1497.1638837 1497.1638837 315.4094916
2.5125215 0.5311645 1643.6348873 1643.6348873 315.4570998
2.8192921 0.5182835 1805.3247490 1805.3247490 315.5634873
3.1631068 0.5024379 1980.6901011 1980.6901011 315.4984187
