7002 -3.2 0 791.077
0.0325500 0.9829561 25.6006638 25.6006638 32.5475322
0.0357000 0.9807571 28.0464304 28.0464304 32.5307253
0.0399000 0.9778445 31.2989661 31.2989661 32.5086644
0.0451500 0.9742372 35.3511049 35.3511049 32.4816338
0.0504000 0.9706679 39.3883568 39.3883568 32.4551914
0.0567000 0.9664337 44.2136287 44.2136287 32.4242111
0.0640500 0.9615602 49.8166516 49.8166516 32.3890642
0.0714000 0.9567559 55.3915699 55.3915699 32.3549466
0.0798000 0.9513477 61.7289991 61.7289991 32.3171596
0.0892500 0.9453693 68.8160716 68.8160716 32.2761120
0.1008000 0.9382097 77.4180557 77.4180557 32.2279304
0.1123500 0.9312071 85.9554035 85.9554035 32.1818048
0.1260000 0.9231309 95.9636184 95.9636184 32.1297659
0.1417500 0.9140729 107.4048683 107.4048683 32.0728079
0.1585500 0.9047076 119.4865376 119.4865376 32.0154060
0.1785000 0.8939596 133.6748228 133.6748228 31.9513387
0.2005500 0.8825404 149.1633693 149.1633693 31.8852015
0.2247000 0.8705544 165.9035833 165.9035833 31.8178021
0.2520000 0.8576074 184.5581163 184.5581163 31.7472445
0.2824500 0.8438708 205.0438249 205.0438249 31.6747535
0.3171000 0.8290728 227.9641217 227.9641217 31.5992008
0.3549000 0.8138667 252.5196513 252.5196513 31.5240555
0.3990000 0.7972504 280.6124941 280.6124941 31.4445865
0.4473000 0.7803073 310.7400295 310.7400295 31.3661270
0.5019000 0.7625765 344.0482910 344.0482910 31.2864812
0.5628000 0.7443703 380.3343454 380.3343454 31.2070675
0.6310500 0.7256718 420.0035636 420.0035636 31.1278364
0.7087500 0.7062881 463.9947109 463.9947109 31.0479550
0.7948500 0.6868460 511.4198566 511.4198566 30.9698833
0.8914500 0.6672159 563.1356921 563.1356921 30.8928418
1.0006500 0.6473211 619.8901108 619.8901108 30.8165355
1.1227651 0.6274868 681.4378541 681.4378541 30.7420215
1.2594751 0.6077374 748.2015326 748.2015326 30.6693700
1.4127226 0.5881384 820.6567293 820.6567293 30.5986376
1.5858151 0.5686268 899.8174050 899.8174050 30.5294524
1.7787526 0.5495484 985.1096922 985.1096922 30.4628198
1.9959451 0.5307424 1077.8705586 1077.8705586 30.3981252
2.2393220 0.5123799 1178.2379568 1178.2379568 30.3357052
2.5125215 0.4944395 1286.9821605 1286.9821605 30.2754645
2.8192921 0.4769969 1404.7964581 1404.7964581 30.2173659
3.1631068 0.4601279 1532.1737152 1532.1737152 30.1614409
3.5483644 0.4438305 1669.8536612 1669.8536612 30.1076373
3.9810846 0.4280840 1819.0111195 1819.0111195 30.0557685
4.4672872 0.4129350 1980.6662846 1980.6662846 30.0057337
5.0118948 0.3983853 2155.3480084 2155.3480084 29.9575675
5.6245099 0.3843947 2344.9291649 2344.9291649 29.9110039
6.3098094 0.3710574 2549.6013441 2549.6013441 29.8662062
7.0803644 0.3582357 2771.7679169 2771.7679169 29.8228238
7.9440561 0.3459702 3012.2254972 3012.2254972 29.7808603
8.9125633 0.3342124 3272.6679291 3272.6679291 29.7401893
10.0014481 0.3229475 3555.5668935 3555.5668935 29.7005390
11.2210876 0.3121835 3861.8243668 3861.8243668 29.6618857
12.5894367 0.3018564 4194.0118435 4194.0118435 29.6239913
14.1269504 0.2919266 4554.9581311 4554.9581311 29.5866583
15.8491767 0.2823963 4946.0191821 4946.0191821 29.5498008
17.7840324 0.2731983 5371.0292781 5371.0292781 29.5131779
19.9529062 0.2643764 5832.0014459 5832.0014459 29.4766936
22.3872322 0.2558974 6332.7397895 6332.7397895 29.4401857
25.1199938 0.2477447 6876.8920462 6876.8920462 29.4034167
28.1840786 0.2399369 7467.6803513 7467.6803513 29.3660569
31.6237393 0.2323804 8110.0173163 8110.0173163 29.3279759
35.4826072 0.2251238 8808.0301441 8808.0301441 29.2891032
39.8132470 0.2180381 9566.8355509 9566.8355509 29.2491317
44.6694872 0.2112094 10391.0557747 10391.0557747 29.2078832
50.1205675 0.2045346 11287.0613918 11287.0613918 29.1652559
56.2377471 0.1980244 12260.7963130 12260.7963130 29.1215703
63.0967693 0.1915927 13317.4600769 13317.4600769 29.0759401
70.7954662 0.1852196 14464.3669790 14464.3669790 29.0278612
79.4340106 0.1790045 15708.3089832 15708.3089832 28.9773792
89.1259377 0.1729314 17056.9556924 17056.9556924 28.9236546
100.0026275 0.1668732 18518.3040175 18518.3040175 28.8663436
112.2074471 0.1609140 20100.1005571 20100.1005571 28.8047288
125.8964104 0.1552386 21810.9871807 21810.9871807 28.7393031
141.2559945 0.1496583 23662.9081881 23662.9081881 28.6698064
158.4947918 0.1439348 25664.1248495 25664.1248495 28.5958317
177.8326602 0.1384398 27822.8942580 27822.8942580 28.5183942
199.5344894 0.1329740 30151.7034755 30151.7034755 28.4337963
223.8731455 0.1277761 32660.2629909 32660.2629909 28.3383686
251.1895596 0.1229873 35368.4075409 35368.4075409 28.2340156
281.8404883 0.1188052 38296.7140720 38296.7140720 28.1286719
316.2378815 0.1153348 41482.2364990 41482.2364990 28.0222884
354.8252370 0.1111214 44939.9484562 44939.9484562 27.9182695
398.1250863 0.1067908 48672.6500438 48672.6500438 27.8062228
446.6934609 0.1026151 52689.3212315 52689.3212315 27.6849345
501.1903976 0.0992896 57037.7590404 57037.7590404 27.5498422
562.3470481 0.0956685 61757.6718141 61757.6718141 27.4028084
630.9576992 0.0913746 66835.0936210 66835.0936210 27.2437802
707.9626349 0.0858962 72248.7459018 72248.7459018 27.0731684
794.3311114 0.0801633 77918.0992550 77918.0992550 26.8986471
891.2901875 0.0753487 83870.6800159 83870.6800159 26.6912245
1000.0152949 0.0713730 90175.7656790 90175.7656790 26.4990942
1122.0453570 0.0680011 96899.0764293 96899.0764293 26.3059200
1258.9519017 0.0674897 104183.0158026 104183.0158026 26.0794394
1412.6025846 0.0678755 112449.5252261 112449.5252261 25.8499621
1584.9192513 0.0636702 121435.4199094 121435.4199094 25.6219542
1778.3297629 0.0598286 130847.1544214 130847.1544214 25.3635971
1995.3396487 0.0587800 140985.2308138 140985.2308138 25.0683424
2238.7495208 0.0552891 152041.1763258 152041.1763258 24.7449765
2511.9332487 0.0518465 163525.2120397 163525.2120397 24.3642876
2818.4067961 0.0497564 175974.7052364 175974.7052364 23.9799705
3162.3160538 0.0480418 189238.5694573 189238.5694573 23.6523184
3548.2246552 0.0463253 203543.1367697 203543.1367697 23.2942231
3981.0824729 0.0437841 219000.3838806 219000.3838806 22.9120098
4466.8445267 0.0389190 234872.4976075 234872.4976075 22.5169627
5011.9508737 0.0388857 251705.7928424 251705.7928424 22.1084386
5623.4686414 0.0304458 268747.8391025 268747.8391025 21.6769117
6309.6060499 0.0272554 283968.3373614 283968.3373614 21.2444414
7079.5178905 0.0256482 300453.7649225 300453.7649225 20.8711889
7943.3360745 0.0227878 317182.9789786 317182.9789786 20.4353456
8912.5538779 0.0221287 334140.4943943 334140.4943943 20.1420133
10000.0576380 0.0240318 354269.6854134 354269.6854134 19.7948079
11220.2837932 0.0259751 378919.2770579 378919.2770579 19.3934642
12589.2832138 0.0260133 408482.1314177 408482.1314177 18.8988408
14125.4898594 0.0269678 441034.5018735 441034.5018735 18.2214778
