7000 -5 0 796.573
0.0325500 0.9745586 25.5571260 25.5571260 31.8795968
0.0357000 0.9723899 27.9988640 27.9988640 31.8629227
0.0399000 0.9695192 31.2460905 31.2460905 31.8410360
0.0451500 0.9659634 35.2916956 35.2916956 31.8142189
0.0504000 0.9624442 39.3225214 39.3225214 31.7879850
0.0567000 0.9582684 44.1402187 44.1402187 31.7572490
0.0640500 0.9534602 49.7345843 49.7345843 31.7223790
0.0714000 0.9487196 55.3010235 55.3010235 31.6885303
0.0798000 0.9433819 61.6289763 61.6289763 31.6510401
0.0892500 0.9374782 68.7056400 68.7056400 31.6103136
0.1008000 0.9304068 77.2952272 77.2952272 31.5625091
0.1123500 0.9234901 85.8205342 85.8205342 31.5167443
0.1260000 0.9155097 95.8149427 95.8149427 31.4651138
0.1417500 0.9065547 107.2407549 107.2407549 31.4086059
0.1585500 0.8972964 119.3065099 119.3065099 31.3516616
0.1785000 0.8866769 133.4766887 133.4766887 31.2881104
0.2005500 0.8753863 148.9461280 148.9461280 31.2225131
0.2247000 0.8635330 165.6663350 165.6663350 31.1556734
0.2520000 0.8507389 184.2995236 184.2995236 31.0857066
0.2824500 0.8371839 204.7632128 204.7632128 31.0138333
0.3171000 0.8226052 227.6612667 227.6612667 30.9389277
0.3549000 0.8076414 252.1964262 252.1964262 30.8644216
0.3990000 0.7912993 280.2707543 280.2707543 30.7856163
0.4473000 0.7746289 310.3840676 310.3840676 30.7077959
0.5019000 0.7571717 343.6829543 343.6829543 30.6287870
0.5628000 0.7392250 379.9654229 379.9654229 30.5499948
0.6310500 0.7207875 419.6377274 419.6377274 30.4713768
0.7087500 0.7016725 463.6409940 463.6409940 30.3920854
0.7948500 0.6824645 511.0873954 511.0873954 30.3145581
0.8914500 0.6630217 562.8329978 562.8329978 30.2380578
1.0006500 0.6433113 619.6251945 619.6251945 30.1623036
1.1227651 0.6236426 681.2190142 681.2190142 30.0883461
1.2594751 0.6040534 748.0368103 748.0368103 30.0162937
1.4127226 0.5846247 820.5563089 820.5563089 29.9462249
1.5858151 0.5652951 899.7952196 899.7952196 29.8777736
1.7787526 0.5463564 985.1799465 985.1799465 29.8119470
1.9959451 0.5276607 1078.0433402 1078.0433402 29.7481643
2.2393220 0.5094037 1178.5213697 1178.5213697 29.6867233
2.5125215 0.4915841 1287.3857359 1287.3857359 29.6275369
2.8192921 0.4742814 1405.3378041 1405.3378041 29.5705619
3.1631068 0.4575336 1532.8728479 1532.8728479 29.5159338
3.5483644 0.4413564 1670.7340865 1670.7340865 29.4635868
3.9810846 0.4257233 1820.0943958 1820.0943958 29.4133228
4.4672872 0.4106435 1981.9754967 1981.9754967 29.3650022
5.0118948 0.3961245 2156.8839219 2156.8839219 29.3186632
5.6245099 0.3821584 2346.6855037 2346.6855037 29.2740582
6.3098094 0.3688084 2551.5583671 2551.5583671 29.2313404
7.0803644 0.3559652 2773.8783024 2773.8783024 29.1901528
7.9440561 0.3436675 3014.4425336 3014.4425336 29.1505771
8.9125633 0.3318681 3274.8878954 3274.8878954 29.1123706
10.0014481 0.3205350 3557.6898670 3557.6898670 29.0752611
11.2210876 0.3096725 3863.6809039 3863.6809039 29.0394292
12.5894367 0.2993100 4195.4066796 4195.4066796 29.0044508
14.1269504 0.2893528 4555.7375119 4555.7375119 28.9701335
15.8491767 0.2798476 4945.9931472 4945.9931472 28.9366083
17.7840324 0.2706503 5370.0515902 5370.0515902 28.9033929
19.9529062 0.2615052 5829.6533403 5829.6533403 28.8705112
22.3872322 0.2530746 6328.2356442 6328.2356442 28.8375905
25.1199938 0.2449989 6870.1730853 6870.1730853 28.8042843
28.1840786 0.2370170 7458.1216893 7458.1216893 28.7699705
31.6237393 0.2294514 8096.8616732 8096.8616732 28.7346777
35.4826072 0.2218981 8790.4342649 8790.4342649 28.6983341
39.8132470 0.2150336 9543.5073247 9543.5073247 28.6614135
44.6694872 0.2081097 10361.4484241 10361.4484241 28.6233656
50.1205675 0.2015374 11250.3008096 11250.3008096 28.5841846
56.2377471 0.1950978 12216.0456940 12216.0456940 28.5431218
63.0967693 0.1888605 13264.8468907 13264.8468907 28.5013458
70.7954662 0.1829501 14405.3654884 14405.3654884 28.4576420
79.4340106 0.1775362 15643.6223217 15643.6223217 28.4114317
89.1259377 0.1722416 16993.0876401 16993.0876401 28.3624260
100.0026275 0.1662981 18458.8342100 18458.8342100 28.3100674
112.2074471 0.1610403 20047.4667544 20047.4667544 28.2550969
125.8964104 0.1572125 21783.5413092 21783.5413092 28.1966407
141.2559945 0.1528260 23680.0469077 23680.0469077 28.1330128
