6015 -4 0 805.365
0.0325500 0.9458789 25.2000987 25.2000987 29.5766253
0.0357000 0.9431120 27.5952979 27.5952979 29.6048910
0.0399000 0.9394244 30.7778446 30.7778446 29.6428904
0.0451500 0.9353687 34.7397853 34.7397853 29.6916968
0.0504000 0.9311644 38.6836855 38.6836855 29.7369462
0.0567000 0.9254242 43.3907745 43.3907745 29.7916243
0.0640500 0.9198973 48.8504226 48.8504226 29.8534333
0.0714000 0.9142945 54.2760001 54.2760001 29.9083776
0.0798000 0.9068201 60.4332005 60.4332005 29.9624939
0.0892500 0.8988558 67.2990095 67.2990095 30.0165488
0.1008000 0.8889973 75.6090093 75.6090093 30.0774176
0.1123500 0.8812087 83.8399538 83.8399538 30.1382091
0.1260000 0.8720972 93.4693597 93.4693597 30.2016408
0.1417500 0.8620120 104.4651000 104.4651000 30.2696233
0.1585500 0.8509713 116.0481190 116.0481190 30.3474746
0.1785000 0.8393871 129.6191779 129.6191779 30.4198360
0.2005500 0.8269185 144.4093021 144.4093021 30.5018307
0.2247000 0.8134106 160.3564747 160.3564747 30.5684723
0.2520000 0.8002116 178.0871982 178.0871982 30.6372659
0.2824500 0.7856816 197.5229960 197.5229960 30.6996059
0.3171000 0.7715640 219.2307057 219.2307057 30.7502935
0.3549000 0.7563011 242.4823424 242.4823424 30.7926578
0.3990000 0.7399883 269.0504408 269.0504408 30.8519225
0.4473000 0.7206188 297.4624012 297.4624012 30.9145042
0.5019000 0.7033402 328.7780346 328.7780346 30.9359251
0.5628000 0.6859127 362.8329096 362.8329096 30.9716187
0.6310500 0.6675086 400.0084220 400.0084220 30.9816525
0.7087500 0.6464485 441.1424610 441.1424610 31.0154480
0.7948500 0.6280096 485.3085156 485.3085156 31.0272677
0.8914500 0.6097924 533.4702099 533.4702099 31.0530333
1.0006500 0.5924661 586.3304969 586.3304969 31.0557475
1.1227651 0.5736458 643.6483398 643.6483398 31.0420940
1.2594751 0.5557986 705.8138416 705.8138416 31.0453827
1.4127226 0.5337133 773.0940321 773.0940321 31.0683855
1.5858151 0.5161677 846.4139860 846.4139860 31.0563569
1.7787526 0.5009382 925.3771326 925.3771326 31.0552131
1.9959451 0.4831884 1011.3001026 1011.3001026 31.0633679
2.2393220 0.4624335 1103.8100211 1103.8100211 31.0437889
2.5125215 0.4489272 1204.2312511 1204.2312511 31.0406363
2.8192921 0.4327734 1313.3806235 1313.3806235 31.0516142
3.1631068 0.4215381 1431.4599035 1431.4599035 31.0365074
3.5483644 0.4062043 1559.6911817 1559.6911817 30.9879967
3.9810846 0.3868597 1697.9430804 1697.9430804 30.9706494
4.4672872 0.3777025 1847.3566252 1847.3566252 30.9817262
5.0118948 0.3638547 2010.4559555 2010.4559555 31.0076113
5.6245099 0.3485510 2186.2609119 2186.2609119 30.9470893
6.3098094 0.3371505 2375.9478860 2375.9478860 30.9276105
7.0803644 0.3261059 2581.5237715 2581.5237715 30.9523258
7.9440561 0.3095145 2802.8779128 2802.8779128 30.9513712
8.9125633 0.2993771 3040.7162174 3040.7162174 30.9190706
10.0014481 0.2919333 3297.8614660 3297.8614660 30.9394630
11.2210876 0.2786632 3577.5552069 3577.5552069 30.9237670
12.5894367 0.2740354 3881.2058272 3881.2058272 30.8815452
