6002 -4 0 673.708
0.0325500 0.9590068 21.4128772 21.4128772 10.9951425
0.0357000 0.9559115 23.4434256 23.4434256 11.0262843
0.0399000 0.9523354 26.1419867 26.1419867 11.0593693
0.0451500 0.9477087 29.5006351 29.5006351 11.0981650
0.0504000 0.9428550 32.8421201 32.8421201 11.1323220
0.0567000 0.9364047 36.8275307 36.8275307 11.1734211
0.0640500 0.9293847 41.4442785 41.4442785 11.2225540
0.0714000 0.9229767 46.0292239 46.0292239 11.2657028
0.0798000 0.9155868 51.2300309 51.2300309 11.3187684
0.0892500 0.9072751 57.0302486 57.0302486 11.3736342
0.1008000 0.8974650 64.0473949 64.0473949 11.4301312
0.1123500 0.8876330 70.9901065 70.9901065 11.4784097
0.1260000 0.8768245 79.0971483 79.0971483 11.5356526
0.1417500 0.8656214 88.3371189 88.3371189 11.6059191
0.1585500 0.8527904 98.0597846 98.0597846 11.6609532
0.1785000 0.8391790 109.4226957 109.4226957 11.7283591
0.2005500 0.8251196 121.7770810 121.7770810 11.7776951
0.2247000 0.8103380 135.0741398 135.0741398 11.8400453
0.2520000 0.7947983 149.8374852 149.8374852 11.9124069
0.2824500 0.7787110 165.9707667 165.9707667 11.9743968
0.3171000 0.7623332 183.9559956 183.9559956 12.0431972
0.3549000 0.7457187 203.1484141 203.1484141 12.0992362
0.3990000 0.7274371 225.0099709 225.0099709 12.1733995
0.4473000 0.7109921 248.4045189 248.4045189 12.2207847
0.5019000 0.6914553 274.1635897 274.1635897 12.2899159
0.5628000 0.6695033 302.0740484 302.0740484 12.3248351
0.6310500 0.6504318 332.4097798 332.4097798 12.3472852
0.7087500 0.6321135 365.9903229 365.9903229 12.3811403
0.7948500 0.6128775 402.0906263 402.0906263 12.3876357
0.8914500 0.5910346 441.2129177 441.2129177 12.4274979
1.0006500 0.5718101 483.9476621 483.9476621 12.4869682
1.1227651 0.5511793 530.1403206 530.1403206 12.4931190
1.2594751 0.5328280 580.0187126 580.0187126 12.4951777
1.4127226 0.5135041 634.0264203 634.0264203 12.4764162
1.5858151 0.4951728 692.9125759 692.9125759 12.5058106
1.7787526 0.4784094 756.2926598 756.2926598 12.5344343
1.9959451 0.4602404 825.1678866 825.1678866 12.5491291
2.2393220 0.4423875 898.9577099 898.9577099 12.5391140
2.5125215 0.4255164 978.7146816 978.7146816 12.5660210
2.8192921 0.4055972 1064.5405140 1064.5405140 12.5383364
3.1631068 0.3874764 1156.3395488 1156.3395488 12.5164141
3.5483644 0.3716220 1254.7686592 1254.7686592 12.5298865
3.9810846 0.3565576 1361.0815693 1361.0815693 12.5437295
4.4672872 0.3397920 1474.6109965 1474.6109965 12.5322249
5.0118948 0.3252968 1596.4731326 1596.4731326 12.5454605
5.6245099 0.3155876 1729.0793134 1729.0793134 12.5403097
6.3098094 0.3058274 1871.8336152 1871.8336152 12.5302120
7.0803644 0.2914171 2026.5552479 2026.5552479 12.5263406
7.9440561 0.2789295 2192.2618246 2192.2618246 12.5237052
8.9125633 0.2621891 2367.6703936 2367.6703936 12.5439748
10.0014481 0.2544272 2555.7213575 2555.7213575 12.6020264
11.2210876 0.2436165 2759.5151773 2759.5151773 12.5570847
12.5894367 0.2370283 2980.1840697 2980.1840697 12.5720046
14.1269504 0.2204832 3217.6425074 3217.6425074 12.5753747
15.8491767 0.2203429 3473.6219724 3473.6219724 12.5645058
17.7840324 0.2060526 3748.3192840 3748.3192840 12.5460013
19.9529062 0.1979114 4044.1167886 4044.1167886 12.5572419
22.3872322 0.1871136 4356.9490445 4356.9490445 12.6247545
25.1199938 0.1818290 4701.4249690 4701.4249690 12.5905311
28.1840786 0.1775597 5072.5220242 5072.5220242 12.5856575
31.6237393 0.1722051 5478.7876347 5478.7876347 12.5743668
35.4826072 0.1657034 5911.6187662 5911.6187662 12.6132997
39.8132470 0.1643778 6387.9714442 6387.9714442 12.5603185
44.6694872 0.1492266 6900.9994876 6900.9994876 12.5768510
50.1205675 0.1475829 7452.6155506 7452.6155506 12.5559275
56.2377471 0.1402813 8039.0389364 8039.0389364 12.5687080
63.0967693 0.1346061 8674.1076839 8674.1076839 12.5215571
70.7954662 0.1349569 9367.9891180 9367.9891180 12.5044519
79.4340106 0.1244558 10113.4702256 10113.4702256 12.4747815
89.1259377 0.1195643 10908.3846025 10908.3846025 12.5210256
100.0026275 0.1185914 11772.2568519 11772.2568519 12.4298495
112.2074471 0.1112122 12704.8890336 12704.8890336 12.4639740
125.8964104 0.1058012 13692.1217212 13692.1217212 12.4346105
141.2559945 0.1056447 14783.3949667 14783.3949667 12.3990894
158.4947918 0.0902566 15933.0022452 15933.0022452 12.3824802
177.8326602 0.0926644 17170.1502305 17170.1502305 12.3027757
199.5344894 0.0913563 18534.1109785 18534.1109785 12.2763713
223.8731455 0.0872072 19998.8648328 19998.8648328 12.2468287
251.1895596 0.0859513 21606.4516985 21606.4516985 12.2009626
281.8404883 0.0851166 23295.8090951 23295.8090951 12.1896010
316.2378815 0.0746029 25087.4852102 25087.4852102 12.1166939
354.8252370 0.0730296 26947.0783773 26947.0783773 12.0207053
398.1250863 0.0614156 28922.5171414 28922.5171414 11.9640004
446.6934609 0.0578457 30972.2121615 30972.2121615 11.8289487
501.1903976 0.0556310 33170.4069595 33170.4069595 11.7601191
562.3470481 0.0561702 35451.9111158 35451.9111158 11.6660148
630.9576992 0.0483655 37831.3519577 37831.3519577 11.5725935
707.9626349 0.0571972 40509.3340752 40509.3340752 11.4669436
794.3311114 0.0442632 43245.5854836 43245.5854836 11.2812407
891.2901875 0.0479849 46143.9666012 46143.9666012 11.1209234
1000.0152949 0.0352446 48915.3336260 48915.3336260 10.9611239
1122.0453570 0.0346694 51814.2943767 51814.2943767 10.8180931
1258.9519017 0.0230748 54713.6316048 54713.6316048 10.6318867
1412.6025846 0.0313208 57635.9045387 57635.9045387 10.4884932
1584.9192513 0.0227349 60724.5072378 60724.5072378 10.2714619
1778.3297629 0.0191476 63632.2523364 63632.2523364 10.0784163
1995.3396487 0.0222609 66744.1122548 66744.1122548 9.9065737
2238.7495208 0.0182681 70028.8440287 70028.8440287 9.7074039
2511.9332487 0.0201731 73230.8399479 73230.8399479 9.4074690
2818.4067961 0.0168733 76804.3232753 76804.3232753 9.1853048
3162.3160538 0.0137525 80553.6644691 80553.6644691 8.9811590
3548.2246552 0.0136408 84678.9472974 84678.9472974 8.7565843
3981.0824729 0.0112136 89434.9334775 89434.9334775 8.4307869
4466.8445267 0.0091583 93131.6564790 93131.5028265 8.1538761
5011.9508737 0.0124683 96606.9882503 96606.6019558 7.8937286
