6015 -4 0 672.958
0.0325500 0.9632175 21.4589658 21.4589658 10.8156414
0.0357000 0.9602488 23.4965270 23.4965270 10.8401188
0.0399000 0.9559136 26.2031599 26.2031599 10.8709812
0.0451500 0.9507093 29.5692918 29.5692918 10.9078540
0.0504000 0.9461460 32.9187003 32.9187003 10.9457722
0.0567000 0.9407299 36.9169166 36.9169166 10.9945566
0.0640500 0.9334178 41.5497113 41.5497113 11.0407723
0.0714000 0.9267089 46.1479792 46.1479792 11.0852991
0.0798000 0.9188734 51.3605027 51.3605027 11.1303326
0.0892500 0.9103672 57.1742143 57.1742143 11.1869580
0.1008000 0.9000698 64.2051580 64.2051580 11.2392364
0.1123500 0.8905859 71.1615840 71.1615840 11.2884301
0.1260000 0.8792306 79.2860072 79.2860072 11.3438051
0.1417500 0.8681589 88.5407197 88.5407197 11.4055406
0.1585500 0.8556218 98.2771386 98.2771386 11.4685609
0.1785000 0.8435326 109.6740801 109.6740801 11.5427657
0.2005500 0.8294484 122.0751997 122.0751997 11.6094752
0.2247000 0.8148066 135.4297908 135.4297908 11.6748493
0.2520000 0.7978129 150.2404119 150.2404119 11.7265528
0.2824500 0.7816446 166.4085106 166.4085106 11.7938533
0.3171000 0.7653099 184.4423668 184.4423668 11.8675361
0.3549000 0.7483075 203.6770607 203.6770607 11.9266062
0.3990000 0.7296768 225.5803561 225.5803561 11.9790496
0.4473000 0.7086971 248.9598343 248.9598343 12.0138983
0.5019000 0.6895770 274.6163180 274.6163180 12.0779612
0.5628000 0.6709845 302.4727665 302.4727665 12.1036789
0.6310500 0.6496343 332.8082209 332.8082209 12.1543238
0.7087500 0.6331798 366.3310354 366.3310354 12.1872779
0.7948500 0.6128504 402.4339380 402.4339380 12.2231259
0.8914500 0.5967286 441.7296789 441.7296789 12.2436304
1.0006500 0.5746915 484.7173166 484.7173166 12.2597520
1.1227651 0.5527288 530.9676155 530.9676155 12.3015662
1.2594751 0.5331174 580.8714064 580.8714064 12.3118111
1.4127226 0.5129305 634.7082686 634.7082686 12.3074409
1.5858151 0.4943622 693.3232902 693.3232902 12.3396853
1.7787526 0.4783906 756.5289435 756.5289435 12.3414240
1.9959451 0.4605724 825.0814892 825.0814892 12.3476238
2.2393220 0.4412698 898.9021844 898.9021844 12.3553057
2.5125215 0.4226896 978.1016819 978.1016819 12.3431193
2.8192921 0.4057130 1063.5693920 1063.5693920 12.3495214
3.1631068 0.3891945 1155.4603116 1155.4603116 12.3550909
3.5483644 0.3752020 1254.4137466 1254.4137466 12.3799717
3.9810846 0.3573062 1361.3099780 1361.3099780 12.3548008
4.4672872 0.3473760 1476.4562687 1476.4562687 12.3571098
5.0118948 0.3350348 1601.9498696 1601.9498696 12.3416365
5.6245099 0.3186112 1736.4567288 1736.4567288 12.3974150
6.3098094 0.3028691 1879.8674253 1879.8674253 12.3910619
7.0803644 0.2886724 2033.6114714 2033.6114714 12.3720606
7.9440561 0.2830653 2200.6120059 2200.6120059 12.3824460
8.9125633 0.2661080 2378.3668472 2378.3668472 12.3696895
10.0014481 0.2536494 2569.2919951 2569.2919951 12.3718846
11.2210876 0.2421608 2773.5634770 2773.5634770 12.3705436
12.5894367 0.2343499 2994.2439130 2994.2439130 12.3514510
14.1269504 0.2269391 3230.3409987 3230.3409987 12.4130122
15.8491767 0.2220548 3490.9911498 3490.9911498 12.3979098
