7009 -3.8 0 799.97
0.0325500 0.9755183 25.6883974 25.6883974 32.0048547
0.0357000 0.9733662 28.1429921 28.1429921 31.9882157
0.0399000 0.9705172 31.4073896 31.4073896 31.9663736
0.0451500 0.9669882 35.4745022 35.4745022 31.9396089
0.0504000 0.9634931 39.5268803 39.5268803 31.9134223
0.0567000 0.9593442 44.3704833 44.3704833 31.8827364
0.0640500 0.9545667 49.9951297 49.9951297 31.8479170
0.0714000 0.9498574 55.5919133 55.5919133 31.8141124
0.0798000 0.9445572 61.9546299 61.9546299 31.7766667
0.0892500 0.9386983 69.0705366 69.0705366 31.7359902
0.1008000 0.9316813 77.7083004 77.7083004 31.6882443
0.1123500 0.9248146 86.2819863 86.2819863 31.6425257
0.1260000 0.9168922 96.3338080 96.3338080 31.5909412
0.1417500 0.9080031 107.8262065 107.8262065 31.5344737
0.1585500 0.8988033 119.9633062 119.9633062 31.4775641
0.1785000 0.8882494 134.2184852 134.2184852 31.4140489
0.2005500 0.8770349 149.7823153 149.7823153 31.3485016
0.2247000 0.8652585 166.6064562 166.6064562 31.2817244
0.2520000 0.8525426 185.3576724 185.3576724 31.2118398
0.2824500 0.8390619 205.9535153 205.9535153 31.1400777
0.3171000 0.8245518 229.0022895 229.0022895 31.0653377
0.3549000 0.8096311 253.7016235 253.7016235 30.9910395
0.3990000 0.7933229 281.9665689 281.9665689 30.9125333
0.4473000 0.7766754 312.2868432 312.2868432 30.8351290
0.5019000 0.7592230 345.8172790 345.8172790 30.7567259
0.5628000 0.7412784 382.3544749 382.3544749 30.6787952
0.6310500 0.7228318 422.3079742 422.3079742 30.6013488
0.7087500 0.7037279 466.6260650 466.6260650 30.5236136
0.7948500 0.6845481 514.4174529 514.4174529 30.4480225
0.8914500 0.6651213 566.5454162 566.5454162 30.3739087
1.0006500 0.6453827 623.7619050 623.7619050 30.3011240
1.1227651 0.6256857 685.8192130 685.8192130 30.2308734
1.2594751 0.6060466 753.1431633 753.1431633 30.1633061
1.4127226 0.5865198 826.2103232 826.2103232 30.0985908
1.5858151 0.5670203 906.0378163 906.0378163 30.0366017
1.7787526 0.5478902 992.0379377 992.0379377 29.9785574
1.9959451 0.5290613 1085.5513394 1085.5513394 29.9240768
2.2393220 0.5105640 1186.7082530 1186.7082530 29.8737558
2.5125215 0.4925209 1296.2658160 1296.2658160 29.8275494
2.8192921 0.4748452 1414.9071480 1414.9071480 29.7856704
3.1631068 0.4576103 1543.0769917 1543.0769917 29.7484698
3.5483644 0.4409153 1681.4630714 1681.4630714 29.7163018
3.9810846 0.4247689 1831.2219743 1831.2219743 29.6887292
4.4672872 0.4089931 1993.2873745 1993.2873745 29.6659129
5.0118948 0.3935328 2168.0311758 2168.0311758 29.6485362
5.6245099 0.3784391 2357.0847931 2357.0847931 29.6370282
6.3098094 0.3640748 2560.4670718 2560.4670718 29.6301037
7.0803644 0.3503920 2780.5939277 2780.5939277 29.6278207
7.9440561 0.3368665 3017.9181148 3017.9181148 29.6288678
8.9125633 0.3239397 3273.7550317 3273.7550317 29.6332361
10.0014481 0.3113387 3550.3061360 3550.3061360 29.6411904
11.2210876 0.2993816 3848.0152914 3848.0152914 29.6538934
12.5894367 0.2885646 4169.6828899 4169.6828899 29.6662616
14.1269504 0.2778494 4517.9118187 4517.9118187 29.6790681
15.8491767 0.2684591 4893.8028732 4893.8028732 29.6924808
17.7840324 0.2594379 5302.2985723 5302.2985723 29.7094692
19.9529062 0.2509032 5744.8987651 5744.8987651 29.7209199
22.3872322 0.2417834 6224.4307615 6224.4307615 29.7294929
25.1199938 0.2324409 6742.5436428 6742.5436428 29.7317349
28.1840786 0.2245200 7302.4139166 7302.4139166 29.7275315
31.6237393 0.2163595 7908.9582468 7908.9582468 29.7277962
35.4826072 0.2085675 8564.1541343 8564.1541343 29.7167875
39.8132470 0.2000154 9271.7379054 9271.7379054 29.7039189
44.6694872 0.1926066 10033.5783829 10033.5783829 29.6780608
50.1205675 0.1860639 10859.6008173 10859.6008173 29.6482806
56.2377471 0.1809689 11755.2936536 11755.2936536 29.6320479
63.0967693 0.1746303 12730.6620708 12730.6620708 29.6081207
70.7954662 0.1685379 13785.8370549 13785.8370549 29.5637961
79.4340106 0.1648399 14935.6281425 14935.6281425 29.5272321
89.1259377 0.1602129 16197.0720638 16197.0720638 29.4830132
100.0026275 0.1538450 17559.4907490 17559.4907490 29.4332836
112.2074471 0.1505404 19050.3678014 19050.3678014 29.3898076
125.8964104 0.1436506 20662.9660612 20662.9660612 29.3179290
141.2559945 0.1351170 22358.5786974 22358.5786974 29.2275696
158.4947918 0.1315202 24207.1226737 24207.1226737 29.1503682
177.8326602 0.1268090 26208.6524839 26208.6524839 29.0630816
199.5344894 0.1241538 28398.3865848 28398.3865848 28.9359179
223.8731455 0.1179262 30756.3461293 30756.3461293 28.8169027
251.1895596 0.1105736 33255.6260040 33255.6260040 28.6814965
281.8404883 0.1065930 35925.0611649 35925.0611649 28.5490549
316.2378815 0.1062509 38836.0721320 38836.0721320 28.3963161
354.8252370 0.0997937 41983.0360543 41983.0360543 28.2557055
398.1250863 0.1016286 45434.2148727 45434.2148727 28.0634428
446.6934609 0.0952343 49230.0479788 49230.0479788 27.8950855
501.1903976 0.0942336 53252.9603302 53252.9603302 27.6707918
562.3470481 0.0878206 57757.7810561 57757.7810561 27.4601008
630.9576992 0.0836949 62395.6601310 62395.6601310 27.1832528
707.9626349 0.0794184 67396.7744253 67396.7744253 26.8584606
794.3311114 0.0790094 72901.3542986 72901.3542986 26.5575055
891.2901875 0.0706831 78641.3422684 78641.3422684 26.2171511
1000.0152949 0.0617724 84423.8790133 84423.8790133 25.8501504
1122.0453570 0.0616117 90695.5100421 90695.5100421 25.5156569
1258.9519017 0.0562725 97364.7597516 97364.7597516 25.1455306
1412.6025846 0.0567203 104381.2766624 104381.2766624 24.7640072
1584.9192513 0.0518139 111893.0138573 111893.0138573 24.3664843
1778.3297629 0.0548253 120108.4330314 120108.4330314 23.8668343
1995.3396487 0.0518132 128729.9285110 128729.9285110 23.3096001
2238.7495208 0.0472120 138398.7900015 138398.7900015 22.8332142
2511.9332487 0.0440488 148317.8220430 148317.8220430 22.2779336
2818.4067961 0.0411988 159022.7870646 159022.7870646 21.8160255
3162.3160538 0.0393866 170139.8380489 170139.8380489 21.3949689
3548.2246552 0.0372202 181376.8234523 181376.8234523 20.9444033
3981.0824729 0.0323257 193003.0032364 193003.0032364 20.4144462
4466.8445267 0.0256428 203950.6169599 203950.6169599 20.0011009
5011.9508737 0.0232915 214980.6356732 214980.6356732 19.5287361
5623.4686414 0.0237447 227632.5662966 227632.5662966 19.0187998
6309.6060499 0.0250002 240191.0279076 240191.0279076 18.5907739
7079.5178905 0.0205289 253198.2584219 253198.2584219 18.2389280
7943.3360745 0.0204650 267281.7753508 267281.7753508 17.8043104
8912.5538779 0.0207463 283332.0637747 283332.0637747 17.3689128
10000.0576380 0.0203756 298590.1120220 298590.1120220 16.9606643
11220.2837932 0.0185094 318137.2122824 318137.2122824 16.5190078
12589.2832138 0.0255959 344109.2244782 344109.2244782 16.0877134
14125.4898594 0.0235718 374040.7955657 374040.7955657 15.6472300
15849.0266991 0.0243075 405987.2325249 405987.2325249 15.2574275
17782.8284773 0.0268769 443813.0474756 443813.0474756 14.8582760
19952.6405589 0.0270657 487172.9730876 487172.9730876 14.4868560
22387.3110130 0.0258439 539790.5725550 539790.5725550 14.0543344
25118.9399788 0.0193006 590342.0499848 590342.0499848 13.6794901
28183.8378200 0.0198974 643251.5072978 643251.5072978 13.4546218
31622.8492882 0.0183410 693783.3539719 693783.3539719 13.1197587
35481.3448326 0.0110328 736339.3530103 736339.3530103 12.9448757
39810.8123001 0.0129824 780831.2083496 780831.2083496 12.6544882
44668.4408210 0.0091449 822537.2317358 822537.2317358 12.3106398
50118.8218320 0.0051096 850082.5821947 850075.0014025 11.8693828
56234.1823694 0.0046535 870185.2358692 870012.4935645 11.4984033
63095.8439737 0.0052314 891805.1545716 891481.8505214 11.2661030
70794.7386130 0.0029747 923294.4007442 922904.9031748 10.9536377
79432.9897122 0.0046340 970047.5031950 969651.5032853 10.6713288
89125.2011949 0.0066009 1024211.1868157 1023815.1869061 10.3929812
100000.1496297 0.0139060 1118859.3600506 1118463.3601410 10.2326878
112201.9339986 0.0090022 1247498.0087106 1247102.0088009 9.9431495
125892.6936390 0.0058165 1359521.2408633 1359125.2409536 9.7301796
141253.8311154 0.0055937 1468034.3056124 1467638.3057028 9.5943243
